spins,analytical_gamma,start_gamma,end_gamma,optimum_gamma,fidelity,naive_fidelity,time
12,0.20861478807987424,0.19861478807987423,0.21861478807987422,0.19861478807987423,0.7986858548028479,0.7023532419560383,9.259999999999847
16,0.19352005129612046,0.18352005129612045,0.20352005129612044,0.18352005129612045,0.7889901269409314,0.7193247745580367,11.189999999999806
20,0.18245710058149883,0.17245710058149882,0.1924571005814988,0.17245710058149882,0.7645286003328027,0.7290835688341203,12.659999999999775
24,0.1739007664481874,0.16390076644818738,0.18390076644818737,0.16390076644818738,0.7368144442047543,0.7357110717078942,13.899999999999748
28,0.167021317242487,0.157021317242487,0.177021317242487,0.157021317242487,0.7097372186657356,0.7407390008464764,14.989999999999725
32,0.1613277855665809,0.15132778556658089,0.17132778556658088,0.15132778556658089,0.6844652325062162,0.7448462173744831,15.979999999999704
36,0.15650949952162285,0.14650949952162284,0.16650949952162283,0.14650949952162284,0.6612378359671665,0.748371525295074,16.909999999999844
40,0.15235920141107476,0.14235920141107475,0.16235920141107474,0.14302586807774142,0.6400228869967393,0.7515001097144091,17.759999999999977
44,0.14873265207473105,0.13873265207473104,0.15873265207473103,0.14006598540806436,0.6214353820255635,0.7543408830976579,18.600000000000108
48,0.1455259514583734,0.1355259514583734,0.1555259514583734,0.1375259514583734,0.6052799537942832,0.7569619443049683,19.470000000000244
52,0.14266208960969257,0.13266208960969256,0.15266208960969255,0.13466208960969256,0.591612201156022,0.7594081682366439,20.500000000000405
56,0.14008259956734279,0.13008259956734278,0.15008259956734277,0.13274926623400946,0.581172260660501,0.7617105104231567,21.840000000000614
60,0.1377421739279268,0.12774217392792678,0.14774217392792677,0.1310755072612601,0.573955309104522,0.7638912007717802,23.0200000000008
64,0.13560507724014415,0.12560507724014414,0.14560507724014413,0.12893841057347746,0.5683941300436735,0.7659667789296216,23.900000000000936
68,0.133642686704113,0.123642686704113,0.143642686704113,0.127642686704113,0.563812088905966,0.7679499405542078,24.62000000000105
72,0.13183176437187746,0.12183176437187747,0.14183176437187747,0.12583176437187746,0.5594851630405345,0.7698507006734344,25.280000000001152
76,0.13015321678160738,0.12015321678160738,0.1401532167816074,0.12481988344827405,0.5556577769469963,0.7716771502725328,25.870000000001244
80,0.12859118733909078,0.11859118733909078,0.1385911873390908,0.12325785400575745,0.5518379599323306,0.7734359626125997,26.430000000001332
84,0.12713238077728306,0.11713238077728307,0.13713238077728307,0.1224657141106164,0.5481146710658485,0.7751327410279572,26.94000000000141
88,0.12576555261549868,0.11576555261549869,0.1357655526154987,0.12109888594883202,0.5445911222885522,0.7767722636340789,27.44000000000149
92,0.12448111796787466,0.11448111796787466,0.13448111796787465,0.11981445130120799,0.5409576829695034,0.7783586593600524,27.920000000001565
96,0.12327084803656252,0.11327084803656252,0.13327084803656253,0.11927084803656253,0.5372239147808557,0.7798955372053873,28.360000000001634
100,0.12212763194418111,0.11212763194418111,0.13212763194418112,0.11812763194418112,0.533806668025112,0.7813860829763796,28.7900000000017
104,0.12104528788717178,0.11104528788717179,0.1310452878871718,0.11704528788717179,0.530295389677687,0.7828331329764985,29.210000000001767
108,0.12001841196150506,0.11001841196150507,0.13001841196150507,0.11601841196150507,0.5266991432580783,0.7842392310707296,29.62000000000183
112,0.11904225607780809,0.1090422560778081,0.1290422560778081,0.1150422560778081,0.5230271187215204,0.7856066735529944,30.01000000000189
116,0.11811262856477409,0.10811262856477409,0.1281126285647741,0.11477929523144076,0.5193530120208135,0.7869375449241842,30.38000000000195
120,0.1172258126332353,0.1072258126332353,0.1272258126332353,0.11389247929990197,0.5159014839885993,0.7882337467958874,30.740000000002006
