spins,analytical_gamma,start_gamma,end_gamma,optimum_gamma,fidelity,naive_fidelity,time
12,0.20861478807987424,0.19861478807987423,0.21861478807987422,0.19861478807987423,0.7942267231196779,0.7023532419560383,10.49999999999982
16,0.19352005129612046,0.18352005129612045,0.20352005129612044,0.18352005129612045,0.7690633632513276,0.7193247745580367,12.059999999999787
20,0.18245710058149883,0.17245710058149882,0.1924571005814988,0.17245710058149882,0.7430931420836788,0.7290835688341203,13.34999999999976
24,0.1739007664481874,0.16390076644818738,0.18390076644818737,0.16456743311485406,0.6753029015653708,0.7357110717078942,14.859999999999728
28,0.167021317242487,0.157021317242487,0.177021317242487,0.15835465057582032,0.6619063714558164,0.7407390008464764,15.779999999999708
32,0.1613277855665809,0.15132778556658089,0.17132778556658088,0.1533277855665809,0.6476937468811892,0.7448462173744831,16.6199999999998
36,0.15650949952162285,0.14650949952162284,0.16650949952162283,0.15050949952162285,0.609898627545467,0.748371525295074,17.59999999999995
40,0.15235920141107476,0.14235920141107475,0.16235920141107474,0.14635920141107475,0.6019114489801303,0.7515001097144091,18.320000000000064
44,0.14873265207473105,0.13873265207473104,0.15873265207473103,0.14339931874139772,0.5928815036598685,0.7543408830976579,19.00000000000017
48,0.1455259514583734,0.1355259514583734,0.1555259514583734,0.14085928479170673,0.570887913920188,0.7569619443049683,19.77000000000029
52,0.14266208960969257,0.13266208960969256,0.15266208960969255,0.13799542294302589,0.5643927851216717,0.7594081682366439,20.40000000000039
56,0.14008259956734279,0.13008259956734278,0.15008259956734277,0.1354159329006761,0.5572872504907561,0.7617105104231567,21.010000000000485
60,0.1377421739279268,0.12774217392792678,0.14774217392792677,0.13374217392792678,0.5431221945457414,0.7638912007717802,21.640000000000583
64,0.13560507724014415,0.12560507724014414,0.14560507724014413,0.13160507724014414,0.5372902779056323,0.7659667789296216,22.220000000000674
68,0.133642686704113,0.123642686704113,0.143642686704113,0.13030935337077967,0.531309678677867,0.7679499405542078,22.800000000000765
72,0.13183176437187746,0.12183176437187747,0.14183176437187747,0.12849843103854414,0.521458390003838,0.7698507006734344,23.34000000000085
76,0.13015321678160738,0.12015321678160738,0.1401532167816074,0.12681988344827405,0.516288241889464,0.7716771502725328,23.92000000000094
80,0.12859118733909078,0.11859118733909078,0.1385911873390908,0.12525785400575745,0.5112351405977701,0.7734359626125997,24.540000000001037
84,0.12713238077728306,0.11713238077728307,0.13713238077728307,0.1244657141106164,0.5038742190772746,0.7751327410279572,25.00000000000111
88,0.12576555261549868,0.11576555261549869,0.1357655526154987,0.12309888594883202,0.49965118938751607,0.7767722636340789,25.66000000000121
92,0.12448111796787466,0.11448111796787466,0.13448111796787465,0.121814451301208,0.4960524043770145,0.7783586593600524,26.49000000000134
96,0.12327084803656252,0.11327084803656252,0.13327084803656253,0.12127084803656252,0.4897404192512481,0.7798955372053873,26.8600000000014
100,0.12212763194418111,0.11212763194418111,0.13212763194418112,0.1201276319441811,0.48741275024716973,0.7813860829763796,27.90000000000156
104,0.12104528788717178,0.11104528788717179,0.1310452878871718,0.11904528788717178,0.4865648402761038,0.7828331329764985,28.960000000001727
108,0.12001841196150506,0.11001841196150507,0.13001841196150507,0.11801841196150506,0.4809994815708979,0.7842392310707296,29.29000000000178
112,0.11904225607780809,0.1090422560778081,0.1290422560778081,0.1170422560778081,0.4810708005471962,0.7856066735529944,30.13000000000191
116,0.11811262856477409,0.10811262856477409,0.1281126285647741,0.11611262856477408,0.48149291540442424,0.7869375449241842,30.76000000000201
120,0.1172258126332353,0.1072258126332353,0.1272258126332353,0.11589247929990197,0.4764289731248267,0.7882337467958874,31.200000000002078
