spins,analytical_gamma,start_gamma,end_gamma,optimum_gamma,fidelity,naive_fidelity,time
12,0.2086147880798742,0.2136147880798742,0.23361478807987418,0.23361478807987418,0.8293787255376341,0.7023532419560383,10.639999999999818
16,0.1935200512961204,0.19852005129612038,0.21852005129612037,0.21852005129612037,0.8557221911987394,0.7193247745580367,12.479999999999778
20,0.1824571005814988,0.18745710058149878,0.20745710058149877,0.20745710058149877,0.8548412454598096,0.7290835688341203,14.029999999999745
24,0.1739007664481874,0.1789007664481874,0.19890076644818738,0.19890076644818738,0.8348893470018192,0.7357110717078942,15.339999999999717
28,0.167021317242487,0.17202131724248698,0.19202131724248697,0.18868798390915364,0.8052676272281623,0.7407390008464764,16.74999999999982
32,0.1613277855665809,0.15792778556658088,0.17792778556658087,0.1679277855665809,0.7887178294708809,0.7448462173744831,24.420000000001014
36,0.1565094995216228,0.1519094995216228,0.1719094995216228,0.16224283285495614,0.826041012160833,0.748371525295074,26.110000000001282
40,0.1523592014110747,0.1471592014110747,0.16715920141107468,0.1571592014110747,0.8567204251771027,0.7515001097144091,27.590000000001517
44,0.148732652074731,0.142932652074731,0.16293265207473098,0.15326598540806433,0.8810268873840914,0.7543408830976579,28.91000000000172
48,0.1455259514583734,0.13972595145837338,0.15972595145837337,0.14939261812504004,0.8996409011880399,0.7569619443049683,30.13000000000191
52,0.1426620896096925,0.1362620896096925,0.15626208960969248,0.1462620896096925,0.9133458597147424,0.7594081682366439,31.27000000000209
56,0.1400825995673427,0.13308259956734278,0.15308259956734277,0.1434159329006761,0.9228276221402985,0.7617105104231567,32.340000000002135
60,0.1377421739279268,0.13074217392792678,0.15074217392792677,0.1407421739279268,0.9288106171493976,0.7638912007717802,33.350000000001934
64,0.1356050772401441,0.12860507724014408,0.14860507724014407,0.13827174390681074,0.931834739538878,0.7659667789296216,34.31000000000174
68,0.133642686704113,0.12604268670411298,0.14604268670411297,0.136042686704113,0.9324099489716478,0.7679499405542078,35.23000000000156
72,0.1318317643718774,0.1242317643718774,0.1442317643718774,0.1342317643718774,0.9309893047490466,0.7698507006734344,36.110000000001385
76,0.1301532167816073,0.12255321678160731,0.14255321678160732,0.13221988344827398,0.9279892455702814,0.7716771502725328,36.970000000001214
80,0.1285911873390907,0.1203911873390907,0.1403911873390907,0.1303911873390907,0.9235617826296195,0.7734359626125997,37.80000000000105
84,0.127132380777283,0.118932380777283,0.138932380777283,0.128932380777283,0.918234300280802,0.7751327410279572,38.61000000000089
88,0.1257655526154986,0.1175655526154986,0.1375655526154986,0.12723221928216527,0.9118977069912282,0.7767722636340789,39.430000000000724
92,0.1244811179678746,0.1156811179678746,0.1356811179678746,0.12601445130120792,0.9052010531838726,0.7783586593600524,40.21000000000057
96,0.1232708480365625,0.1144708480365625,0.1344708480365625,0.1244708480365625,0.8978541828085124,0.7798955372053873,41.0500000000004
100,0.1221276319441811,0.1133276319441811,0.1333276319441811,0.1233276319441811,0.8905259401910789,0.7813860829763796,41.86000000000024
104,0.1210452878871717,0.11224528788717171,0.13224528788717171,0.1222452878871717,0.8829811510696572,0.7828331329764985,42.71000000000007
108,0.120018411961505,0.111218411961505,0.131218411961505,0.12088507862817167,0.875827374086031,0.7842392310707296,43.81999999999985
112,0.119042256077808,0.109042256077808,0.129042256077808,0.119042256077808,0.8788648658765473,0.7856066735529944,50.06999999999861
116,0.118112628564774,0.10811262856477401,0.128112628564774,0.11777929523144068,0.8836774542264704,0.7869375449241842,51.14999999999839
120,0.1172258126332353,0.1072258126332353,0.1272258126332353,0.11689247929990197,0.8880930002082027,0.7882337467958874,51.96999999999823
