spins,analytical_gamma,start_gamma,end_gamma,optimum_gamma,fidelity,naive_fidelity,time
12,0.2086147880798742,0.1961147880798742,0.2461147880798742,0.2461147880798742,0.753517727683707,0.7023532419560383,8.65999999999986
16,0.1935200512961204,0.1810200512961204,0.2310200512961204,0.2310200512961204,0.7838689254875041,0.7193247745580367,10.389999999999823
20,0.1824571005814988,0.1699571005814988,0.2199571005814988,0.2199571005814988,0.7907757150224716,0.7290835688341203,11.819999999999792
24,0.1739007664481874,0.1614007664481873,0.21140076644818728,0.20890076644818728,0.7792711869644313,0.7357110717078942,13.159999999999764
28,0.167021317242487,0.154521317242487,0.204521317242487,0.197021317242487,0.7637449107937172,0.7407390008464764,14.519999999999735
32,0.1613277855665809,0.1488277855665808,0.19882778556658082,0.1863277855665808,0.7469005225911376,0.7448462173744831,15.839999999999707
36,0.1565094995216228,0.1440094995216228,0.19400949952162283,0.17900949952162282,0.7285401153467628,0.748371525295074,16.95999999999985
40,0.1523592014110747,0.13985920141107472,0.1898592014110747,0.17235920141107472,0.7095206018163842,0.7515001097144091,18.050000000000022
44,0.148732652074731,0.1295659854080643,0.1795659854080643,0.1670659854080643,0.6902330405802107,0.7543408830976579,19.05000000000018
48,0.1455259514583734,0.12635928479170672,0.1763592847917067,0.1513592847917067,0.7172361158935814,0.7569619443049683,27.710000000001532
52,0.1426620896096925,0.12266208960969249,0.17266208960969248,0.1476620896096925,0.7443432177467544,0.7594081682366439,28.930000000001723
56,0.1400825995673427,0.12008259956734271,0.17008259956734273,0.1450825995673427,0.7672586487085038,0.7617105104231567,30.020000000001893
60,0.1377421739279268,0.11774217392792671,0.16774217392792673,0.1427421739279267,0.785896856124701,0.7638912007717802,31.03000000000205
64,0.1356050772401441,0.1147717439068108,0.16477174390681082,0.1397717439068108,0.8013869028708545,0.7659667789296216,32.0000000000022
68,0.133642686704113,0.1128093533707796,0.16280935337077962,0.1378093533707796,0.8136224452376886,0.7679499405542078,32.900000000002024
72,0.1318317643718774,0.1109984310385441,0.1609984310385441,0.1359984310385441,0.8228393899240795,0.7698507006734344,33.76000000000185
76,0.1301532167816073,0.10848655011494071,0.15848655011494073,0.1334865501149407,0.8294168326052606,0.7716771502725328,34.59000000000169
80,0.1285911873390907,0.10692452067242411,0.15692452067242413,0.1319245206724241,0.8346012383649248,0.7734359626125997,35.38000000000153
84,0.127132380777283,0.1054657141106164,0.15546571411061638,0.1304657141106164,0.8377718823588686,0.7751327410279572,36.14000000000138
88,0.1257655526154986,0.10409888594883202,0.15409888594883203,0.129098885948832,0.8391673310389957,0.7767722636340789,36.870000000001234
92,0.1244811179678746,0.102814451301208,0.15281445130120802,0.127814451301208,0.839007953944142,0.7783586593600524,37.570000000001095
96,0.1232708480365625,0.1016041813698958,0.15160418136989579,0.1266041813698958,0.8374975507742719,0.7798955372053873,38.25000000000096
100,0.1221276319441811,0.09962763194418109,0.1496276319441811,0.1246276319441811,0.8354130448122494,0.7813860829763796,38.94000000000082
104,0.1210452878871717,0.0985452878871717,0.1485452878871717,0.1235452878871717,0.8326854931036635,0.7828331329764985,39.60000000000069
108,0.120018411961505,0.09751841196150499,0.147518411961505,0.122518411961505,0.8291342207445823,0.7842392310707296,40.24000000000056
112,0.119042256077808,0.09654225607780809,0.14654225607780808,0.12154225607780808,0.8248841448823023,0.7856066735529944,40.87000000000044
116,0.118112628564774,0.09561262856477401,0.14561262856477403,0.120612628564774,0.8200437894742274,0.7869375449241842,41.490000000000315
120,0.1172258126332353,0.09472581263323529,0.1447258126332353,0.1197258126332353,0.8147078817768341,0.7882337467958874,42.10000000000019
