spins,analytical_gamma,start_gamma,end_gamma,optimum_gamma,fidelity,naive_fidelity,time
12,0.2086147880798742,0.1986147880798742,0.2486147880798742,0.24111478807987421,0.5939953162931182,0.7023532419560383,7.019999999999895
16,0.1935200512961204,0.1835200512961204,0.2335200512961204,0.2185200512961204,0.5625579836289751,0.7193247745580367,8.249999999999869
20,0.1824571005814988,0.1724571005814988,0.2224571005814988,0.2049571005814988,0.539556359770329,0.7290835688341203,9.249999999999847
24,0.1739007664481874,0.1639007664481874,0.2139007664481874,0.1914007664481874,0.5208725278315747,0.7357110717078942,10.319999999999824
28,0.167021317242487,0.157021317242487,0.207021317242487,0.182021317242487,0.5049789657355422,0.7407390008464764,11.239999999999805
32,0.1613277855665809,0.1501277855665808,0.20012778556658078,0.1751277855665808,0.4911677482238966,0.7448462173744831,12.049999999999788
36,0.1565094995216228,0.1435094995216228,0.19350949952162283,0.1685094995216228,0.478836215857083,0.748371525295074,12.89999999999977
40,0.1523592014110747,0.1375592014110747,0.18755920141107468,0.1625592014110747,0.46786685828379837,0.7515001097144091,13.77999999999975
44,0.148732652074731,0.13213265207473102,0.182132652074731,0.157132652074731,0.4582786945426216,0.7543408830976579,14.72999999999973
48,0.1455259514583734,0.1217259514583734,0.17172595145837338,0.1467259514583734,0.45454393349750105,0.7569619443049683,18.80000000000014
52,0.1426620896096925,0.1188620896096925,0.1688620896096925,0.1438620896096925,0.45706288171884474,0.7594081682366439,19.740000000000286
56,0.1400825995673427,0.1162825995673428,0.16628259956734281,0.1412825995673428,0.45990376899675567,0.7617105104231567,20.560000000000414
60,0.1377421739279268,0.1139421739279268,0.16394217392792682,0.1389421739279268,0.4627689172637352,0.7638912007717802,21.29000000000053
64,0.1356050772401441,0.1118050772401441,0.1618050772401441,0.1368050772401441,0.4655049127771156,0.7659667789296216,21.970000000000635
68,0.133642686704113,0.10984268670411301,0.159842686704113,0.134842686704113,0.46802651742906026,0.7679499405542078,22.600000000000733
72,0.1318317643718774,0.10803176437187739,0.15803176437187738,0.1330317643718774,0.47028684946016774,0.7698507006734344,23.200000000000827
76,0.1301532167816073,0.1069532167816073,0.15695321678160729,0.1319532167816073,0.4723015866517312,0.7716771502725328,23.74000000000091
80,0.1285911873390907,0.1053911873390907,0.1553911873390907,0.1303911873390907,0.47403912104573565,0.7734359626125997,24.280000000000996
84,0.127132380777283,0.103932380777283,0.153932380777283,0.128932380777283,0.47548352103332925,0.7751327410279572,24.800000000001077
88,0.1257655526154986,0.1025655526154986,0.1525655526154986,0.1275655526154986,0.47664111416081806,0.7767722636340789,25.290000000001154
92,0.1244811179678746,0.10128111796787462,0.15128111796787463,0.1262811179678746,0.4775223217165661,0.7783586593600524,25.77000000000123
96,0.1232708480365625,0.10007084803656249,0.1500708480365625,0.1250708480365625,0.4781401022267431,0.7798955372053873,26.2200000000013
100,0.1221276319441811,0.09892763194418111,0.14892763194418113,0.1239276319441811,0.4785093403022929,0.7813860829763796,26.67000000000137
104,0.1210452878871717,0.0978452878871717,0.14784528788717172,0.1228452878871717,0.478645195504346,0.7828331329764985,27.090000000001435
108,0.120018411961505,0.09681841196150501,0.14681841196150502,0.121818411961505,0.4785628944083101,0.7842392310707296,27.5000000000015
112,0.119042256077808,0.095842256077808,0.14584225607780799,0.12084225607780799,0.4782779448554034,0.7856066735529944,27.90000000000156
116,0.118112628564774,0.094912628564774,0.144912628564774,0.119912628564774,0.4778050763124524,0.7869375449241842,28.290000000001623
120,0.1172258126332353,0.0940258126332352,0.14402581263323522,0.1190258126332352,0.4771584904243086,0.7882337467958874,28.66000000000168
