spins,analytical_gamma,start_gamma,end_gamma,optimum_gamma,fidelity,naive_fidelity,time
4,0.2565192192457497,0.23151921924574972,0.28151921924574974,0.2814388478151001,0.8914135962294252,0.604199216142102,5.37999999999993
6,0.21993876006551516,0.19493876006551517,0.24493876006551518,0.24493649806471968,0.938337475645837,0.7333926783365075,6.339999999999909
8,0.19194590154441468,0.1669459015444147,0.21694590154441468,0.21693991659341522,0.9658509661573487,0.7954915907828795,7.24999999999989
10,0.1714268342384676,0.1464268342384676,0.19642683423846763,0.1963918430220793,0.9754716439114353,0.8316970569166459,8.059999999999873
12,0.1559098880001446,0.1309098880001446,0.18090988800014463,0.178007934458289,0.9714491565259669,0.8555153777113216,8.879999999999855
14,0.14376693487472825,0.11876693487472825,0.16876693487472827,0.16134496438643808,0.9639472649070397,0.8724886768341173,9.749999999999837
16,0.1339827869633414,0.1089827869633414,0.1589827869633414,0.1479295649726061,0.9559717323219,0.8852790766372919,10.599999999999818
18,0.1259081232671219,0.1009081232671219,0.1509081232671219,0.1372737425444146,0.9485834198364496,0.8953188710111558,11.4299999999998
20,0.1191120701518322,0.0941120701518322,0.1441120701518322,0.1285098095437594,0.942664599788642,0.9034468673259632,12.259999999999785
22,0.1132983939775408,0.0882983939775408,0.1382983939775408,0.120961879921535,0.9389787057031322,0.9101875440610888,13.109999999999763
24,0.1082569025040528,0.0832569025040528,0.1332569025040528,0.1145607592490714,0.9380667652611868,0.9158863091417248,13.979999999999746
26,0.1038342985929044,0.0788342985929043,0.1288342985929044,0.1090133141176627,0.9400319552383714,0.920780403971926,14.859999999999728
28,0.0999160798277353,0.0749160798277353,0.1249160798277353,0.1042336130273776,0.9443682786708232,0.9250385221161326,15.69999999999971
30,0.0964149250920893,0.0714149250920893,0.1214149250920893,0.1001614005848499,0.9501934513786848,0.9287841458129068,16.459999999999773
32,0.0932630198709429,0.0682630198709429,0.1182630198709429,0.0967104339968885,0.9566328102098586,0.9321099141267108,17.129999999999878
34,0.0904068484765051,0.0654068484765051,0.1154068484765051,0.0935346224014438,0.9629924750464388,0.9350868088863192,17.759999999999977
36,0.0878035757104606,0.0628035757104606,0.1128035757104606,0.0907339246876547,0.9688505471130168,0.9377702209360476,18.320000000000064
38,0.0854184791248073,0.0604184791248073,0.1104184791248073,0.0882496243262443,0.9739483795786552,0.9402040706033432,18.840000000000146
40,0.0832230919254683,0.0582230919254683,0.1082230919254683,0.0858560623169127,0.9781763650502536,0.9424236764348748,19.340000000000224
42,0.0811938366896856,0.0561938366896856,0.1061938366896856,0.0837672322663115,0.981477501793479,0.9444577964637968,19.800000000000296
44,0.0793110045264,0.0543110045264,0.1043110045264,0.0816342604316655,0.9838377208231452,0.9463301091064452,20.260000000000367
46,0.0775579815667251,0.0525579815667251,0.1025579815667251,0.0797962660265485,0.98538113227854,0.9480603063072728,20.690000000000435
48,0.0759206553234631,0.0509206553234631,0.1009206553234631,0.0782051342499184,0.9861620248955904,0.9496649131388168,21.07000000000049
50,0.0743869537387114,0.0493869537387114,0.0993869537387114,0.0764698497395535,0.9861649356167898,0.9511579110296818,21.49000000000056
52,0.0729464834034995,0.0479464834034995,0.0979464834034995,0.0749861365690452,0.985587503643854,0.9525512177744542,21.88000000000062
