spins,analytical_gamma,start_gamma,end_gamma,optimum_gamma,fidelity,naive_fidelity,time
4,0.22170653953155503,0.19670653953155504,0.24670653953155502,0.24670166866055432,0.9440260118937323,0.5884257566525514,5.2499999999999325
6,0.17746668522026207,0.15246668522026208,0.20246668522026207,0.20244722435363377,0.9818295214562472,0.7228170548132185,5.939999999999918
8,0.14764536540501627,0.12264536540501628,0.1726453654050163,0.17263296781167237,0.9956949672770341,0.7916365982235097,6.599999999999904
10,0.12695921372553629,0.10195921372553629,0.15195921372553628,0.14497797067309093,0.9947574944134189,0.8330985845895726,7.439999999999886
12,0.11184813275814064,0.08684813275814063,0.13684813275814062,0.12462721669751653,0.9928794705391522,0.8607439284363728,8.259999999999868
14,0.10032153802216705,0.07532153802216704,0.12532153802216706,0.1100352575283366,0.9908332838681639,0.8804790158089657,9.009999999999852
16,0.09122395237887104,0.06622395237887105,0.11622395237887105,0.09868631435939584,0.9891943932838544,0.8952724847313496,9.729999999999837
18,0.08384675742399474,0.058846757423994735,0.10884675742399474,0.08985136126150058,0.9882483854366179,0.9067751030698828,10.399999999999823
20,0.07773304543197047,0.05273304543197047,0.10273304543197048,0.08263546282271898,0.988093904187658,0.9159766935977591,11.049999999999809
22,0.0725753712802469,0.0675753712802469,0.0775753712802469,0.0766331689268754,0.9886454728161614,0.9235064084252868,11.669999999999796
24,0.0681592977752482,0.0631592977752482,0.0731592977752482,0.0716054379090453,0.9897159038811276,0.9297831525493012,12.259999999999785
26,0.0643306508242236,0.0593306508242236,0.0693306508242236,0.0672971257463156,0.9910830394433344,0.935096593970164,12.819999999999771
28,0.0609756802225056,0.0559756802225056,0.0659756802225056,0.064664981933094,0.989463558502056,0.939653423918641,13.159999999999764
30,0.0580085737365976,0.0530085737365976,0.0630085737365976,0.0603226504271451,0.993906365118048,0.9436050838213492,13.84999999999975
32,0.0553633343868218,0.0503633343868218,0.0603633343868218,0.0573849292961702,0.9950660963579688,0.94706507405789,14.33999999999974
34,0.0529883409305449,0.0479883409305449,0.0579883409305449,0.054866501691066,0.9959761522020484,0.9501201402959653,14.78999999999973
36,0.0508426112448865,0.0458426112448865,0.0558426112448865,0.0525537951632897,0.9965817002740543,0.9528377224873936,15.22999999999972
38,0.048893177023758,0.043893177023758,0.053893177023758,0.0504662476719219,0.9968975888537744,0.9552710461329218,15.64999999999971
40,0.0471132019281985,0.0421132019281985,0.0521132019281985,0.0484761321619688,0.9969099609662628,0.9574626827329225,16.079999999999714
42,0.0454806082401824,0.0404806082401824,0.0504806082401824,0.0468073299861093,0.9967868087086824,0.9594470907767182,16.469999999999775
44,0.0439770583113444,0.0389770583113444,0.0489770583113444,0.0452303851310551,0.9964502010724078,0.9612524623297172,16.859999999999836
46,0.0425871880469095,0.0375871880469095,0.0475871880469095,0.0437279870016248,0.9960085904297806,0.9629020869950174,17.249999999999897
48,0.0412980223667249,0.0362980223667249,0.0462980223667249,0.0423556429374535,0.995505330641208,0.9644153742960324,17.639999999999958
50,0.0400985240217014,0.0350985240217014,0.0450985240217014,0.0410847988318197,0.9949961142926592,0.9658086303040516,18.020000000000017
52,0.0389792414682474,0.0339792414682475,0.0439792414682475,0.0397323212568291,0.9941728760668946,0.9670956547944156,18.46000000000009
