spins,analytical_gamma,start_gamma,end_gamma,optimum_gamma,fidelity,naive_fidelity,time
8,0.1501868051999587,0.1501868051999587,0.20018680519995868,0.1876868051999587,0.9426331613044089,0.737984489649114,8.709999999999903
12,0.1424798220146712,0.14247982201467121,0.19247982201467123,0.1699798220146712,0.9589946455583978,0.7955347250677832,10.469999999999866
16,0.1361361935293138,0.1286361935293138,0.1786361935293138,0.1536361935293138,0.9656632790464705,0.8226892534505895,12.009999999999833
20,0.1310396802750499,0.1160396802750499,0.1660396802750499,0.1410396802750499,0.9560545871015113,0.8382897027511238,13.499999999999801
24,0.1268656720604556,0.10936567206045561,0.1593656720604556,0.1343656720604556,0.940283401272954,0.848406885401052,14.729999999999775
28,0.1233716351437206,0.10337163514372061,0.1533716351437206,0.1283716351437206,0.9209366909448415,0.8555343253110463,16.019999999999747
32,0.120390301913692,0.097890301913692,0.147890301913692,0.12289030191369199,0.8991413527883424,0.8608671722811001,17.349999999999717
36,0.1178053679579252,0.09530536795792519,0.1453053679579252,0.12030536795792518,0.8802395966082833,0.8650435515663522,18.66999999999969
40,0.1155339956239955,0.0930339956239955,0.1430339956239955,0.1180339956239955,0.871910703810011,0.8684326406077566,20.239999999999657
44,0.1135156463554136,0.09101564635541359,0.14101564635541358,0.11601564635541359,0.8738301926396173,0.8712617443028731,21.47999999999963
48,0.1117050071480967,0.0892050071480967,0.1392050071480967,0.1142050071480967,0.8790445107048575,0.8736779775006042,22.48999999999961
52,0.1100674288295651,0.08756742882956509,0.13756742882956507,0.1125674288295651,0.8843332217101446,0.8757805400783799,23.40999999999959
56,0.1085759118708147,0.0860759118708147,0.1360759118708147,0.1110759118708147,0.8894338232632093,0.8776386609605855,24.41999999999957
60,0.1072090647043794,0.08220906470437939,0.13220906470437938,0.10720906470437938,0.8998642265024372,0.8793020875897468,26.039999999999534
64,0.1059496879468156,0.08094968794681559,0.1309496879468156,0.10594968794681558,0.9104836423747202,0.8808074822000203,26.98999999999951
68,0.1047837712481664,0.07978377124816641,0.12978377124816642,0.1047837712481664,0.9191757591154932,0.882182465489951,27.709999999999496
72,0.1036997684400571,0.0786997684400571,0.1286997684400571,0.1036997684400571,0.9253054859162793,0.8834482541284949,28.359999999999484
76,0.102688064393646,0.077688064393646,0.127688064393646,0.102688064393646,0.928997000680358,0.8846214287544999,28.95999999999947
80,0.1017405765263967,0.07674057652639671,0.1267405765263967,0.1017405765263967,0.9307339790658685,0.8857151480739708,29.549999999999457
84,0.100850452572873,0.07585045257287301,0.12585045257287303,0.100850452572873,0.931095147888879,0.8867400006961363,30.109999999999445
88,0.1000118383019184,0.0750118383019184,0.12501183830191842,0.1000118383019184,0.930634383864825,0.8877046144228222,30.669999999999437
92,0.0992196968168428,0.07671969681684279,0.1267196968168428,0.10171969681684279,0.9300533964366234,0.8886160996906333,31.159999999999425
96,0.0984696664168259,0.0759696664168259,0.1259696664168259,0.10096966641682589,0.9302266698954035,0.8894803774360229,31.639999999999414
100,0.0977579476471867,0.07525794764718668,0.12525794764718667,0.10025794764718668,0.9299092568625984,0.8903024250147716,32.079999999999416
104,0.0970812126996544,0.0745812126996544,0.1245812126996544,0.09958121269965439,0.9290587241746497,0.891086463099808,32.49999999999948
108,0.0964365321087608,0.0739365321087608,0.12393653210876081,0.0989365321087608,0.9276378554217427,0.8918360994512556,32.899999999999544
112,0.0958213149654557,0.07332131496545569,0.12332131496545569,0.09832131496545568,0.9256258270960135,0.8925544407518621,33.2799999999996
116,0.095233259791452,0.07273325979145201,0.12273325979145201,0.097733259791452,0.9230230247651241,0.8932441805047356,33.63999999999966
