spins,analytical_gamma,start_gamma,end_gamma,optimum_gamma,fidelity,naive_fidelity,time
4,0.2449034558423021,0.1449034558423021,0.3449034558423021,0.3449034558423021,0.9895629340499899,0.6000430824506967,4.300000000000001
6,0.20542068522538184,0.10542068522538184,0.30542068522538185,0.264754502045833,0.9884060909023012,0.7319474909692685,5.4999999999999964
8,0.1765772416077517,0.1265772416077517,0.2265772416077517,0.2119635102765431,0.9872497772288388,0.7969439828924649,6.699999999999992
10,0.1558289998254375,0.1058289998254374,0.2058289998254375,0.1805042190211039,0.9846057237518168,0.8353245901822036,7.699999999999989
12,0.1403141819425015,0.0903141819425015,0.1903141819425015,0.1589182415316021,0.9800700707720188,0.8606906783779447,8.599999999999985
14,0.1282696135398831,0.0782696135398831,0.1782696135398832,0.1424044971642049,0.9745202469556022,0.8787593674156868,9.399999999999984
16,0.1186254041102068,0.0686254041102068,0.1686254041102068,0.1303612213315273,0.969062079992048,0.8923280042789812,10.19999999999998
18,0.1107076543948709,0.0607076543948709,0.1607076543948709,0.1200110593055393,0.9645374860079964,0.9029224615392162,10.999999999999975
20,0.1040736861682436,0.0540736861682436,0.1540736861682436,0.1114372372832356,0.9615768483087876,0.9114452894887618,11.799999999999974
22,0.098421382489617,0.048421382489617,0.148421382489617,0.1045399480415905,0.960531682130797,0.9184647625107756,12.599999999999971
24,0.093537597631917,0.043537597631917,0.143537597631917,0.098791662935237,0.961469610658776,0.9243568551659964,13.299999999999969
26,0.0892676004317187,0.0392676004317187,0.1392676004317187,0.0937290556516362,0.9640387809989402,0.9293805114937465,13.999999999999966
28,0.0854962679475932,0.0354962679475932,0.1354962679475932,0.0890904417965457,0.967714413410653,0.9337200926009578,14.799999999999963
30,0.0821361017107599,0.0321361017107599,0.1321361017107599,0.0853834783155889,0.9720017173363036,0.9375105670398592,15.39999999999996
32,0.0791193515786989,0.0291193515786989,0.1291193515786989,0.0820189482450778,0.9762573441808592,0.94085311338705,15.99999999999996
34,0.0763926953520656,0.0263926953520656,0.1263926953520656,0.079112911588169,0.9802630793465406,0.9438251424255522,16.499999999999964
36,0.0739135562943771,0.0239135562943771,0.1239135562943771,0.0764688801386337,0.9837009267579198,0.9464869396253828,16.99999999999997
38,0.0716474984858142,0.0216474984858141,0.1216474984858142,0.0739591106295382,0.9864621447986428,0.9488861891663584,17.49999999999998
40,0.0695663484909542,0.0195663484909542,0.1195663484909542,0.0718289747279701,0.9885352054237476,0.9510611296227116,17.899999999999984
42,0.067646817022332,0.017646817022332,0.117646817022332,0.069634465342043,0.9898702444656272,0.9530428021595736,18.39999999999999
44,0.065869471495569,0.015869471495569,0.115869471495569,0.0679757847022074,0.9906396285276567,0.954856682608443,18.8
46,0.064217959169948,0.014217959169948,0.114217959169948,0.0661398844831351,0.990819173307418,0.9565238863938352,19.200000000000003
48,0.0626784121029491,0.0126784121029491,0.1126784121029491,0.0646122366044658,0.990351998932407,0.9580620717040932,19.60000000000001
50,0.0612389859444236,0.0112389859444236,0.1112389859444236,0.0632321625357084,0.98916399963599,0.9594861258396418,19.900000000000013
52,0.059889498569494,0.009889498569494,0.109889498569494,0.0615356834319143,0.9884345091335044,0.9608086933479476,20.40000000000002
