time,fidelity
0.0,1.0
2.0791080135605905e-08,0.9999992915484656
4.156238059409455e-08,0.9999982306047343
6.212115393205489e-08,0.9999978622995138
8.258101769597488e-08,0.9999971382486227
1.033932862169235e-07,0.9999949950625764
1.2420572013516376e-07,0.9999924982135205
1.4481934796204717e-07,0.9999907152051482
1.6531387387461966e-07,0.9999885908697446
1.8619191884075426e-07,0.9999850268066117
2.0706272273881883e-07,0.999981131543614
2.2772708982498266e-07,0.9999779784259214
2.4826807141365863e-07,0.9999744884893003
2.6922702827408313e-07,0.9999695419844981
2.901550586039709e-07,0.9999643173944653
3.108577654544608e-07,0.9999598702477885
3.314550098966289e-07,0.9999550749564309
3.5249992449350617e-07,0.9999488140910798
3.734817836738076e-07,0.9999423594498248
3.9421221776650524e-07,0.9999367227534294
4.148799534257597e-07,0.9999307056742827
4.360122064108363e-07,0.9999232281332585
4.570476479258872e-07,0.999915670165805
4.777958304897583e-07,0.9999089739790644
4.985608879241044e-07,0.9999018358825422
5.198020208596642e-07,0.9998932581390526
5.408992479869177e-07,0.9998847474547026
5.616521154949712e-07,0.9998771455862272
5.825407025587246e-07,0.9998690034654641
6.039197238171148e-07,0.9998594612682671
6.251010240584641e-07,0.9998501668923984
6.458405234792599e-07,0.9998418332351217
6.668712396135408e-07,0.9998328209242504
6.884000552370035e-07,0.9998224804582372
7.097043725867798e-07,0.9998125838167059
7.304118778441586e-07,0.999803704122846
7.515621163217161e-07,0.999793988583693
7.73133119198742e-07,0.9997831014425682
7.944683145005117e-07,0.9997728517368747
8.151672806726728e-07,0.9997635960526274
8.363243500576668e-07,0.9997534184497305
8.578031370776391e-07,0.9997422771961115
8.791358331103623e-07,0.9997318907059544
8.998354144757126e-07,0.9997224372490204
9.210784437498005e-07,0.9997119683116477
9.425377929063166e-07,0.999700763881073
9.638073297995534e-07,0.9996904743239103
9.845359513713027e-07,0.9996809931060884
1.00583745719379e-06,0.9996704541072131
1.0273194832394644e-06,0.9996593886844996
1.0485495361373118e-06,0.9996493820827368
1.0693155500510604e-06,0.9996400480348817
1.0906630359362925e-06,0.9996296492478928
1.1122115028788182e-06,0.9996189188458942
1.1334462570150634e-06,0.999609363345696
1.1543013405765172e-06,0.9996003223705584
1.1757118741858419e-06,0.9995902491932502
1.1973431796362282e-06,0.9995800595391753
1.2185987702923929e-06,0.9995711257315933
1.239597197767542e-06,0.9995625105769167
1.2610658019968786e-06,0.9995529502963428
1.282633261684612e-06,0.999543566400968
1.3038350081719122e-06,0.9995354330264379
1.3249918927127035e-06,0.9995273857427163
1.3465567570481872e-06,0.9995185036333679
1.3680749559179918e-06,0.9995100855710904
1.389264578629478e-06,0.9995028571611692
1.4105255988583842e-06,0.9994955280519834
1.4320304505490075e-06,0.9994875487802447
1.4533831037935758e-06,0.9994802608463145
1.4744792904907165e-06,0.9994740457524983
1.4957666180078767e-06,0.999467581201857
1.5171369879270552e-06,0.9994606566606811
1.5382858879412074e-06,0.9994545695267203
1.5592762860057736e-06,0.9994494195412623
1.5806637473128504e-06,0.9994438987849511
1.6020973668255326e-06,0.9994380582312969
1.6231392716589463e-06,0.9994331850334993
1.6440540074998521e-06,0.9994291251711146
1.6655702846431263e-06,0.9994246104284557
1.6871392363382623e-06,0.9994199096800339
1.708143645353834e-06,0.9994162622408865
1.7290830451807559e-06,0.9994132850815259
1.7505824344946796e-06,0.9994098395327928
1.772096203338865e-06,0.9994063555692358
1.7930676640758512e-06,0.9994039215608903
1.8140820929404956e-06,0.999402009964898
1.8354915892742503e-06,0.9993996467040996
1.8569087684683415e-06,0.999397372782278
1.8778343749435867e-06,0.99939610829712
1.898903091990772e-06,0.999395231914392
1.920367213914862e-06,0.9993939135132772
1.941801348439286e-06,0.9993928009285049
1.962689516174348e-06,0.9993926420139903
1.9838170952351387e-06,0.9993927417771322
2.005404939074238e-06,0.9993924226426777
2.0269350908176016e-06,0.9993924177654101
2.0479019780194492e-06,0.9993932846317279
2.068942864861667e-06,0.9993942683892004
2.090431127970428e-06,0.9993948797751238
2.1120335474775937e-06,0.9993958987033255
2.1331685721372304e-06,0.999397688325119
2.1541644536714788e-06,0.9993994445954023
2.1755436142217915e-06,0.9994008848800119
2.1971066222432816e-06,0.9994028081866403
2.2182643914608563e-06,0.9994053770814744
2.2393406501365673e-06,0.9994077982422493
2.2606742560958198e-06,0.9994099558689707
2.2820921629543515e-06,0.9994126280275549
2.303213888437878e-06,0.9994158162809018
2.3244035663871e-06,0.9994187821649705
2.3457564906570176e-06,0.9994215363798316
2.3670935948739652e-06,0.9994248040915618
2.388196658258295e-06,0.9994284529142609
2.4095085765517934e-06,0.9994318287494501
2.430878267254807e-06,0.9994350417528244
2.452174236662412e-06,0.9994387454134078
2.4733336619979447e-06,0.9994427023318074
2.494778369652042e-06,0.9994463456922014
2.516189373495716e-06,0.9994498778479489
2.537427962615229e-06,0.9994538464588848
2.5586476484875488e-06,0.9994579451602006
2.5801703005822578e-06,0.9994617013582714
2.6016173427007404e-06,0.9994654041581137
2.6227323961602405e-06,0.999469452486405
2.64387949700061e-06,0.999473505733559
2.665319392260489e-06,0.9994772095126245
2.6866737813724003e-06,0.999480906157042
2.7077171377243904e-06,0.9994848723666022
2.7287444612729446e-06,0.999488727423382
2.749975727621905e-06,0.9994922316797152
2.7712305021888372e-06,0.9994957708889429
2.792226664347196e-06,0.9994995054215858
2.8132048647699943e-06,0.9995030512899246
2.8343115075867444e-06,0.999506255568952
2.855516063819192e-06,0.9995095119334743
2.8764911387823753e-06,0.9995128875855178
