spins,analytical_gamma,start_gamma,end_gamma,optimum_gamma,fidelity,naive_fidelity,time
12,0.2086147880798742,0.030114788079874083,0.43011478807987413,0.2301147880798741,0.9209786766816024,0.7023532419560383,13.159999999999808
16,0.1935200512961204,0.006853384629453785,0.4068533846294538,0.2068533846294538,0.9090613797183752,0.7193247745580367,15.279999999999765
20,0.1824571005814988,-0.00954289941850131,0.39045710058149874,0.1904571005814987,0.8968665387090603,0.7290835688341203,17.139999999999723
24,0.1739007664481874,-0.020765900218479322,0.3792340997815207,0.1792340997815207,0.8826218209800143,0.7357110717078942,18.69999999999969
28,0.167021317242487,-0.027645349424179705,0.3723546505758203,0.1723546505758203,0.8655168482051964,0.7407390008464764,19.999999999999662
32,0.1613277855665809,-0.03600554776675252,0.3639944522332475,0.1639944522332475,0.8485944651014734,0.7448462173744831,21.379999999999637
36,0.1565094995216228,-0.04082383381171051,0.3591761661882895,0.1591761661882895,0.830251674151613,0.748371525295074,22.549999999999606
40,0.1523592014110747,-0.0449741319222586,0.3550258680777414,0.1550258680777414,0.8095917987543612,0.7515001097144091,23.30999999999959
44,0.148732652074731,-0.05126734792526902,0.34873265207473103,0.148732652074731,0.7898153075813388,0.7543408830976579,24.27999999999959
48,0.1455259514583734,-0.0544740485416266,0.3455259514583734,0.1455259514583734,0.7679742468993391,0.7569619443049683,24.939999999999635
52,0.1426620896096925,-0.0573379103903075,0.3426620896096925,0.1426620896096925,0.7461355873527042,0.7594081682366439,25.58999999999968
56,0.1400825995673427,-0.05991740043265731,0.3400825995673427,0.1400825995673427,0.724243890651034,0.7617105104231567,26.19999999999972
60,0.1377421739279268,-0.062257826072073225,0.3377421739279268,0.1377421739279268,0.7032975713105081,0.7638912007717802,26.78999999999976
64,0.1356050772401441,-0.06439492275985592,0.3356050772401441,0.1356050772401441,0.6832270758734378,0.7659667789296216,27.3599999999998
68,0.133642686704113,-0.06635731329588701,0.333642686704113,0.133642686704113,0.6640906192656009,0.7679499405542078,27.91999999999984
72,0.1318317643718774,-0.0681682356281226,0.33183176437187745,0.1318317643718774,0.6461701616898111,0.7698507006734344,28.469999999999878
76,0.1301532167816073,-0.06984678321839272,0.3301532167816073,0.1301532167816073,0.6291612646067891,0.7716771502725328,28.999999999999915
80,0.1285911873390907,-0.07140881266090932,0.3285911873390907,0.1285911873390907,0.6132975814123619,0.7734359626125997,29.53999999999995
84,0.127132380777283,-0.072867619222717,0.327132380777283,0.127132380777283,0.6024205328850948,0.7751327410279572,30.22000000000001
88,0.1257655526154986,-0.07423444738450141,0.3257655526154986,0.1257655526154986,0.593411063298702,0.7767722636340789,30.97000000000007
92,0.1244811179678746,-0.07551888203212541,0.3244811179678746,0.1244811179678746,0.5855954068870973,0.7783586593600524,31.81000000000013
96,0.1232708480365625,-0.0767291519634375,0.32327084803656253,0.1232708480365625,0.5787425314368402,0.7798955372053873,32.790000000000184
100,0.1221276319441811,-0.07787236805581901,0.32212763194418104,0.122127631944181,0.5990434642469078,0.7813860829763796,35.350000000000314
104,0.1210452878871717,-0.07895471211282831,0.3210452878871717,0.1210452878871717,0.609511776723916,0.7828331329764985,36.53000000000041
108,0.120018411961505,-0.079981588038495,0.32001841196150504,0.120018411961505,0.6083615237152522,0.7842392310707296,37.25000000000047
112,0.119042256077808,-0.0809577439221919,0.3190422560778081,0.1190422560778081,0.6047451451464502,0.7856066735529944,37.88000000000051
116,0.118112628564774,-0.08188737143522601,0.318112628564774,0.118112628564774,0.6007218730955062,0.7869375449241842,38.46000000000055
120,0.1172258126332353,-0.08277418736676481,0.31722581263323524,0.1172258126332352,0.5962725396047673,0.7882337467958874,39.01000000000059
