spins,mu,alpha,z_trap_frequency,analytical_gamma,optimum_gamma,fidelity,fidelity_lower_error,fidelity_upper_error,noiseless_fidelity,naive_fidelity,time,noiseless_time,switch_time
4,39247383.54183192,0.5000288785253951,15330206.075737365,4719.897069989258,3371.355049992327,0.9752019185689996,0.9691478788623352,0.981255958275664,0.9843109553335015,0.5954243704308049,0.0013059999999999895,0.0013093200000002,0.0009413092854095
6,38460332.59575692,0.4999917057435927,10657532.409930754,4183.071915186971,3087.8744612892447,0.9745735109107392,0.9654281957645056,0.9837188260569728,0.9890572210189564,0.7194238137936094,0.0016999999999999563,0.0017064799999978,0.0013008139001739
8,38164647.62855545,0.5006067480256704,8296603.004056727,3853.8230761820414,3013.208628880199,0.9719442533113778,0.960576509074912,0.9833119975478436,0.9903457029623708,0.7801335254885206,0.0020499999999999477,0.0020581799999957,0.001630377208028
10,38015147.20507636,0.4999605265698577,6828692.485320201,3652.5844349514914,2948.943209792751,0.967267247528744,0.9530948488318134,0.9814396462256747,0.989444212410394,0.8163517745698264,0.0023519999999999878,0.0023630699999939,0.0019232449943717
12,37929934.63641602,0.4999181486966528,5828901.475286705,3490.165474947441,2888.075399937225,0.957254574565525,0.9389643494776891,0.9755447996533608,0.985578367026098,0.8406432859562442,0.002634000000000025,0.0026508299999922,0.0022048521871551
14,37874048.780270696,0.4999930345695548,5069258.364262918,3398.043591002163,2862.489904279482,0.9472866591793777,0.926174113295111,0.9683992050636444,0.9795258108264256,0.8582253784104613,0.0028690000000000564,0.0028901699999908,0.0024460760021076
16,37839245.0407292,0.500616153435887,4529379.067831493,3259.087743106409,2786.0732428298443,0.933930639132796,0.9085345526641063,0.9593267256014856,0.9722053317335536,0.8715917228001534,0.0031480000000000934,0.0031772499999891,0.0027264580081072
18,37812491.50441735,0.5000131346157582,4076077.5055811135,3193.3770512146702,2771.8456033229672,0.9228103354092996,0.8948615513061571,0.9507591195124421,0.9646749260240248,0.8822990110326424,0.0033650000000001222,0.0034019999999877,0.0029513514406901
20,37793974.94233637,0.5000011088327218,3726902.7190767513,3099.85052522017,2718.6191592057853,0.9062868439370496,0.8721200270738247,0.9404536608002745,0.957621117891369,0.8909974934653382,0.0036140000000001553,0.0036677499999861,0.0032048604230974
22,37779288.17016152,0.4999640217191842,3425262.682000916,3038.22970617908,2695.154470844644,0.8984388914179455,0.862445571219317,0.9344322116165741,0.951788572205188,0.8982670571090414,0.003845000000000186,0.0039098099999847,0.0034294589559516
