spins,mu,alpha,z_trap_frequency,analytical_gamma,optimum_gamma,fidelity,fidelity_lower_error,fidelity_upper_error,noiseless_fidelity,naive_fidelity,time,noiseless_time,switch_time
4,38866025.558247626,0.3998287125449984,15330206.075737365,6722.310140718818,4801.650100513441,0.9908886631430729,0.9908124819469124,0.9909648443392334,0.9910076922346196,0.5905697858218893,0.0009130000000000157,0.0009145000000018,0.0006609160906228
6,38260499.43884239,0.3995610468626709,10657532.409930754,6001.396291803722,4539.908833539691,0.9931902905764887,0.9930849928549382,0.9932955882980391,0.9933641358006042,0.7172681243586957,0.0011670000000000012,0.001168350000001,0.0009066886817879
8,38037405.25159979,0.3999329925228465,8296603.004056727,5559.592099865788,4425.428590023721,0.9943777519990399,0.9942330356124063,0.9945224683856735,0.9946047470362068,0.781033070458954,0.0013969999999999818,0.0013982199999996,0.001130152211586
10,37926753.14022768,0.3999501068704938,6828692.485320201,5279.939533363202,4365.704715898753,0.9935257173758296,0.9933355825606452,0.993715852191014,0.9938159765492206,0.8196028602818617,0.001597999999999965,0.0015988999999984,0.0013304725720156
12,37863947.18697816,0.3999463057883671,5828901.475286705,5064.753431843845,4294.522324996333,0.9903316938905491,0.9901135066425263,0.9905498811385719,0.990665021943929,0.8456454027589876,0.001785999999999949,0.0017873599999973,0.0015193827467667
14,37823112.40372185,0.3999956494999424,5069258.364262918,4949.948669594623,4272.763953271606,0.9857590132111071,0.9855045125690682,0.9860135138531461,0.9861475722403106,0.8645285132904516,0.0019429999999999359,0.0019440899999964,0.0016791836515643
16,37797206.944782965,0.3989023357365187,4529379.067831493,4795.932968933279,4205.784563343624,0.9808880099620098,0.9805565008501675,0.981219519073852,0.9813690931599988,0.8789781374650627,0.0021179999999999567,0.0021190299999953,0.0018527710737152
18,37778517.28668459,0.4000055824770943,4076077.5055811135,4683.742588621247,4163.105701126729,0.9763441211670598,0.9759781495342802,0.9767100927998394,0.9768823837726882,0.8902979437548786,0.0022809999999999784,0.0022823899999944,0.0020122322656386
20,37765222.528176166,0.400024186387507,3726902.7190767513,4560.156132209403,4098.819825083689,0.9730011896235348,0.9726011070296141,0.9734012722174554,0.9735945256621624,0.8995438035157137,0.0024570000000000017,0.0024579099999933,0.0021785631846299
22,37754729.24120612,0.3999754536461215,3425262.682000916,4482.878709794468,4067.05045542489,0.9710838359016528,0.9706016928474879,0.9715659789558178,0.9717904001954776,0.907229219629869,0.0026130000000000224,0.0026147899999924,0.0023242841822441
24,37746305.53951181,0.3998443218742,3161647.67927577,4442.073288835985,4071.536786310255,0.9708554414918172,0.9703323840118846,0.9713784989717499,0.971626213505728,0.91373445849909,0.0027510000000000407,0.0027524199999916,0.0024499362072112
26,37740383.41750497,0.4000310079410004,2960453.9752684766,4330.269671710291,4003.767528984795,0.9719415857710982,0.9713265515386684,0.972556620003528,0.9728408336331684,0.919295976869694,0.002935000000000065,0.0029371299999905,0.0026158124684796
28,37735437.28931552,0.4000468935210337,2781611.189932981,4244.214578624275,3941.3748796380064,0.9742750166279246,0.9736028269437196,0.9749472063121296,0.9752672902972804,0.9241365036209028,0.003106000000000088,0.0031083499999895,0.0027695968572703
30,37730563.16130519,0.3998683998733086,2592936.214386984,4272.200548437751,3982.600514317689,0.9774001038056236,0.9766952367069052,0.978104970904342,0.9784301982093152,0.9283983815262118,0.003191000000000099,0.003192859999989,0.0028480254824109
32,37727120.70186065,0.3999657943185926,2449784.351591553,4217.9707370101,3947.535888935774,0.9806412880484255,0.9798048521088291,0.981477723988022,0.9818674194584904,0.9321544051122258,0.003332000000000118,0.0033336699999881,0.002979245565669
34,37724169.37979395,0.4000012624523645,2319944.8477784544,4177.891033738885,3926.407506573322,0.9840128406817024,0.9831500042675719,0.9848756770958328,0.9853052788426636,0.9355101123876626,0.0034570000000001344,0.0034594099999874,0.0031003964054618
36,37721910.08235316,0.397572316288834,2226573.672497269,4098.591225440827,3856.604273436969,0.9874045211804582,0.9864671085823017,0.9883419337786147,0.988790680001345,0.9387002374563408,0.003612000000000155,0.0036145699999865,0.0032520073560254
38,37719850.05999183,0.3996359011174932,2117152.9013584764,4043.950969954946,3815.572110690172,0.9898110996027367,0.9888417153753363,0.9907804838301372,0.9912729544466976,0.9412815398661052,0.003749000000000173,0.0037515199999857,0.0033862638297319
40,37718149.77157919,0.40307338628938,2016478.4471859443,3974.9264502262577,3753.2300090969775,0.9916546612171466,0.990636891157839,0.9926724312764542,0.9931903259566848,0.9435131345621666,0.0039020000000001935,0.0039047999999847,0.0035345633782184
42,37716580.12048539,0.3999936613630017,1945856.1543771385,3931.8862810638784,3720.1455175651454,0.9934287630947227,0.992271819917629,0.9945857062718164,0.995153598039153,0.9459994382478142,0.004021000000000209,0.004023229999984,0.0036614960628762
44,37715008.31402253,0.3997872926713238,1858910.6953071093,3937.812196720907,3729.650992473461,0.9945700091938446,0.9934154551661957,0.9957245632214936,0.996285649326831,0.9480909031590186,0.004091000000000219,0.0040937099999836,0.0037420209388384
46,37713646.58309927,0.4001027691101581,1778056.8576998126,3941.076614430921,3746.988623867628,0.9950561095724886,0.9938086614024773,0.9963035577424999,0.9968769710898217,0.9499811237363044,0.004159000000000228,0.0041619899999832,0.0038229525978573
48,37713063.53812629,0.405832580619459,1722912.6929953285,3769.050458139003,3578.3264072103675,0.9948914260417674,0.9935088052664676,0.9962740468170672,0.996947340729002,0.951340371087529,0.004433000000000264,0.0044361999999816,0.0040834152083868
50,37711431.32523685,0.3966852972496864,1651773.679520473,3938.486364612623,3752.156266279332,0.994755836034333,0.9934479527157255,0.9960637193529406,0.9966992455796316,0.9536218776497905,0.004300000000000246,0.0043024499999824,0.003988324908037
52,37710855.69324921,0.3996212520895964,1604167.1570190943,3819.2648535315934,3639.4630329767297,0.9939474159474868,0.9925662298940451,0.9953286020009285,0.9960203402047364,0.9549451535115135,0.004508000000000274,0.0045114099999811,0.0041942737303493
