spins,mu,alpha,z_trap_frequency,analytical_gamma,optimum_gamma,fidelity,fidelity_lower_error,fidelity_upper_error,noiseless_fidelity,naive_fidelity,time,noiseless_time,switch_time
26,37714986.87554735,0.19832536291818,2966752.813513729,11591.7490377038,10942.887579743345,0.9964491777147676,0.9963722470864474,0.9965261083430877,0.996566498423878,0.9260192765639944,0.001050000000000011,0.0010505700000017,0.0009771755204754
28,37713148.431133166,0.2005483089493918,2781611.189932981,11285.523406598611,10693.486197916522,0.9971100844386986,0.9970172723752416,0.9972028965021557,0.997249186766202,0.9310230641155524,0.0011150000000000055,0.0011163500000013,0.0010415789268281
30,37711818.00364316,0.2055794578256939,2615731.258029946,10841.881086810015,10299.321666491976,0.9976485679538847,0.9975453231161262,0.9977518127916432,0.9978026463165528,0.9353478557599372,0.0011989999999999985,0.0012000600000008,0.0011222532262158
32,37710128.77623198,0.2018902366874777,2471560.2124945894,10982.656980835318,10466.63627738629,0.9983549998022908,0.9982470446795305,0.9984629549250511,0.998516004853932,0.9392254127337172,0.0012179999999999969,0.0012187100000007,0.0011442013199799
34,37708782.89123615,0.1994313589387811,2340798.2846124186,11074.63158734262,10577.87304994428,0.9988008887346927,0.99868161482211,0.9989201626472755,0.9989760220751916,0.94265509164534,0.001239999999999995,0.0012415100000006,0.0011696206994569
36,37707840.51116859,0.2000024313600935,2226573.672497269,10935.171387763896,10478.509619316736,0.9990301674405392,0.9989142413210897,0.9991460935599886,0.9992047459323554,0.9456889759726348,0.0012889999999999909,0.0012899000000003,0.0012188788215417
38,37706958.9303301,0.1999994107003204,2117152.9013584764,10908.872290685422,10466.388939129616,0.9990974449145034,0.9989790734902456,0.9992158163387611,0.9992778384528298,0.9484185617443788,0.001323999999999988,0.0013250500000001,0.0012552979385834
40,37706273.066053815,0.199979996641929,2028067.4037789672,10780.948287874964,10371.082063110032,0.9990060541940796,0.9988693424056043,0.9991427659825549,0.9992077446751424,0.9508838023598823,0.001370999999999984,0.0013719399999998,0.0013031905067091
42,37705671.82760215,0.2000053671711527,1945856.1543771385,10668.346450953786,10279.444696180815,0.998810542376414,0.9986603339381973,0.9989607508146306,0.9990305097435176,0.9531209440132998,0.0014159999999999802,0.0014174899999995,0.0013494674365871
44,37705069.91405775,0.2000078106559887,1858910.6953071093,10696.616842319085,10315.424497958484,0.998557245700217,0.9984078556228456,0.9987066357775883,0.9987790947381352,0.9551610529569494,0.001442999999999978,0.0014443299999994,0.0013775734805275
46,37704592.0942522,0.1997243643036196,1788516.0156862822,10634.771034040494,10280.637598914658,0.9982482430161453,0.9980901249730952,0.9984063610591954,0.998483914976429,0.9570321667132732,0.0014809999999999747,0.0014824599999991,0.0014167252903957
48,37704183.13458873,0.1999769363659627,1722912.6929953285,10549.530509424376,10204.543126318513,0.9979365973991048,0.997768725429539,0.9981044693686706,0.9981856331104828,0.9587462647710668,0.0015229999999999712,0.0015245699999989,0.0014588893740999
50,37703809.12690616,0.1999870018030435,1661605.6657080948,10492.034813012047,10153.893662716708,0.9976305056170606,0.997454004030121,0.9978070072040002,0.997891228381254,0.96032965532868,0.001561999999999968,0.0015628099999986,0.0014971322100902
52,37703471.07912532,0.1999412881021971,1604167.1570190943,10448.576958737922,10126.470196804608,0.9973927718420416,0.9972118325272681,0.997573711156815,0.9976591267713336,0.9617953404327318,0.001597999999999965,0.0015986499999984,0.0015331314788295
