spins,mu,alpha,z_trap_frequency,analytical_gamma,optimum_gamma,fidelity,fidelity_lower_error,fidelity_upper_error,noiseless_fidelity,naive_fidelity,time,noiseless_time,switch_time
4,38225586.22333117,0.1999990767514964,15399888.83062708,17025.06737074611,12161.519486779622,0.9977848701437959,0.9973188489264497,0.9982508913611421,0.9985575571829848,0.5783111109743838,0.0003550000000000021,0.0003563399999998,0.0002609612544495
6,37942716.16175384,0.1999678695662903,10687553.627986897,15286.746725533778,12136.591723252715,0.9974975713183536,0.9968339995177535,0.9981611431189537,0.9985712236692412,0.7085403949939671,0.0004410000000000042,0.0004425299999998,0.0003559552722629
8,37841505.299135424,0.1999291083090028,8296603.004056727,14311.556505877268,11979.503636421068,0.9976519860479898,0.9967618009388046,0.9985421711571749,0.9990265674288754,0.7766112576799706,0.0005200000000000061,0.0005212799999999,0.0004390287880007
10,37793350.7790037,0.2000394743048689,6828692.485320201,13635.333398675455,11792.258802298766,0.9969075577690012,0.9957978369916894,0.998017278546313,0.9986089151337384,0.8184720276947959,0.0005930000000000079,0.0005945200000003,0.0005151920034256
12,37766415.705403976,0.1999948173038172,5828901.475286705,13135.945642202483,11620.006339506646,0.995541785032493,0.9942105732064229,0.9968729968585631,0.9975464832826082,0.8468688479675808,0.0006620000000000096,0.0006629300000006,0.0005858199470807
14,37749726.77199087,0.1999679389429115,5097684.1120999055,12751.333641618852,11472.069397581276,0.9940028919432858,0.9924180677663629,0.9955877161202088,0.9963389040424596,0.8674362579875358,0.0007260000000000111,0.0007273400000009,0.0006518434162005
16,37738560.77864491,0.1996028426476368,4538089.412192708,12468.438487340636,11363.147313445645,0.9926087555470582,0.9907279806158511,0.9944895304782653,0.9953851060742152,0.8830393041303896,0.0007850000000000126,0.0007870000000012,0.0007126606820363
18,37730670.16682014,0.1990135185782828,4092220.386791337,12271.881149510356,11286.476014174004,0.991789881404673,0.9897162846855582,0.9938634781237877,0.9948775706950388,0.8952973938200921,0.0008400000000000139,0.0008416600000015,0.0007679978192377
20,37725148.80194278,0.1993516747769351,3734431.815478927,12013.174671376571,11147.993927271991,0.991293735555342,0.9888843177226718,0.9937031533880121,0.99480235884333,0.9051900827332408,0.0008990000000000153,0.0009007900000018,0.0008269744291213
22,37720859.81302827,0.1991863787700249,3432325.0792833925,11858.98186842218,11080.015064956664,0.9911792762114181,0.9884902435473978,0.9938683088754384,0.9951511514003256,0.9133459682785642,0.0009500000000000166,0.000952340000002,0.0008786153981598
24,37717958.231318094,0.2021086388758921,3181615.9804080385,11472.724963455832,10775.986641752228,0.9911724413800825,0.988170344611348,0.9941745381488171,0.9956046619254796,0.9201712882168228,0.0010220000000000133,0.0010244400000018,0.0009485798901368
26,37714986.87554735,0.19832536291818,2966752.813513729,11591.7490377038,10942.887579743345,0.9918586422389626,0.9886996511261016,0.9950176333518236,0.996566498423878,0.9260192765639944,0.0010480000000000112,0.0010505700000017,0.0009771755204754
28,37713148.431133166,0.2005483089493918,2781611.189932981,11285.523406598611,10693.486197916522,0.9919231197596184,0.988321113357623,0.9955251261616139,0.997249186766202,0.9310230641155524,0.0011140000000000056,0.0011163500000013,0.0010415789268281
30,37711818.00364316,0.2055794578256939,2615731.258029946,10841.881086810015,10299.321666491976,0.9916052857650766,0.987433233977824,0.9957773375523291,0.9978026463165528,0.9353478557599372,0.0011969999999999986,0.0012000600000008,0.0011222532262158
32,37710128.77623198,0.2018902366874777,2471560.2124945894,10982.656980835318,10466.63627738629,0.9921934517510868,0.987902673416039,0.9964842300861345,0.998516004853932,0.9392254127337172,0.001215999999999997,0.0012187100000007,0.0011442013199799
34,37708782.89123615,0.1994313589387811,2340798.2846124186,11074.63158734262,10577.87304994428,0.9924017898109394,0.9879929844333958,0.996810595188483,0.9989760220751916,0.94265509164534,0.0012379999999999952,0.0012415100000006,0.0011696206994569
36,37707840.51116859,0.2000024313600935,2226573.672497269,10935.171387763896,10478.509619316736,0.9920540544205887,0.9871914140309864,0.996916694810191,0.9992047459323554,0.9456889759726348,0.001286999999999991,0.0012899000000003,0.0012188788215417
38,37706958.9303301,0.1999994107003204,2117152.9013584764,10908.872290685422,10466.388939129616,0.9918047196638662,0.9867272057572853,0.996882233570447,0.9992778384528298,0.9484185617443788,0.0013219999999999881,0.0013250500000001,0.0012552979385834
40,37706273.066053815,0.199979996641929,2028067.4037789672,10780.948287874964,10371.082063110032,0.9911170835210278,0.98571494642319,0.9965192206188656,0.9992077446751424,0.9508838023598823,0.0013679999999999842,0.0013719399999998,0.0013031905067091
42,37705671.82760215,0.2000053671711527,1945856.1543771385,10668.346450953786,10279.444696180815,0.9905815016636197,0.984853017733552,0.9963099855936873,0.9990305097435176,0.9531209440132998,0.0014139999999999804,0.0014174899999995,0.0013494674365871
44,37705069.91405775,0.2000078106559887,1858910.6953071093,10696.616842319085,10315.424497958484,0.9901577698117849,0.9843667281115251,0.9959488115120447,0.9987790947381352,0.9551610529569494,0.0014399999999999782,0.0014443299999994,0.0013775734805275
46,37704592.0942522,0.1997243643036196,1788516.0156862822,10634.771034040494,10280.637598914658,0.9892340118507932,0.9829590258802126,0.9955089978213738,0.998483914976429,0.9570321667132732,0.001477999999999975,0.0014824599999991,0.0014167252903957
48,37704183.13458873,0.1999769363659627,1722912.6929953285,10549.530509424376,10204.543126318513,0.988318464174097,0.9815485553938235,0.9950883729543705,0.9981856331104828,0.9587462647710668,0.0015199999999999715,0.0015245699999989,0.0014588893740999
50,37703809.12690616,0.1999870018030435,1661605.6657080948,10492.034813012047,10153.893662716708,0.9877622162508238,0.9809547691545436,0.9945696633471041,0.997891228381254,0.96032965532868,0.0015579999999999683,0.0015628099999986,0.0014971322100902
52,37703471.07912532,0.1999412881021971,1604167.1570190943,10448.576958737922,10126.470196804608,0.9875398542180335,0.9808199719527955,0.9942597364832715,0.9976591267713336,0.9617953404327318,0.0015939999999999652,0.0015986499999984,0.0015331314788295
