spins,mu,alpha,z_trap_frequency,analytical_gamma,optimum_gamma,fidelity,fidelity_lower_error,fidelity_upper_error,noiseless_fidelity,naive_fidelity,time,noiseless_time,switch_time
4,38225586.22333117,0.1999990767514964,15399888.83062708,17025.06737074611,12161.519486779622,0.7671322964481037,0.7116849709445915,0.8225796219516158,0.9985575571829848,0.5783111109743838,0.0003460000000000019,0.0003563399999998,0.0002609612544495
6,37942716.16175384,0.1999678695662903,10687553.627986897,15286.746725533778,12136.591723252715,0.7893674395128105,0.7408724061783579,0.8378624728472631,0.9985712236692412,0.7085403949939671,0.0004280000000000039,0.0004425299999998,0.0003559552722629
8,37841505.299135424,0.1999291083090028,8296603.004056727,14311.556505877268,11979.503636421068,0.8038859732165509,0.7605357147695927,0.847236231663509,0.9990265674288754,0.7766112576799706,0.0005060000000000058,0.0005212799999999,0.0004390287880007
10,37793350.7790037,0.2000394743048689,6828692.485320201,13635.333398675455,11792.258802298766,0.8176197636401253,0.7763193872356616,0.858920140044589,0.9986089151337384,0.8184720276947959,0.0005800000000000076,0.0005945200000003,0.0005151920034256
12,37766415.705403976,0.1999948173038172,5828901.475286705,13135.945642202483,11620.006339506646,0.8158030875505156,0.7753365990028986,0.8562695760981325,0.9975464832826082,0.8468688479675808,0.0006460000000000092,0.0006629300000006,0.0005858199470807
14,37749726.77199087,0.1999679389429115,5097684.1120999055,12751.333641618852,11472.069397581276,0.828611833924137,0.7908838862211385,0.8663397816271354,0.9963389040424596,0.8674362579875358,0.0007110000000000108,0.0007273400000009,0.0006518434162005
16,37738560.77864491,0.1996028426476368,4538089.412192708,12468.438487340636,11363.147313445645,0.8382141963938537,0.8014625113333298,0.8749658814543777,0.9953851060742152,0.8830393041303896,0.0007720000000000123,0.0007870000000012,0.0007126606820363
18,37730670.16682014,0.1990135185782828,4092220.386791337,12271.881149510356,11286.476014174004,0.8346258970519053,0.7975727647053721,0.8716790293984384,0.9948775706950388,0.8952973938200921,0.0008260000000000136,0.0008416600000015,0.0007679978192377
20,37725148.80194278,0.1993516747769351,3734431.815478927,12013.174671376571,11147.993927271991,0.835953802997553,0.7988243636765616,0.8730832423185443,0.99480235884333,0.9051900827332408,0.000884000000000015,0.0009007900000018,0.0008269744291213
22,37720859.81302827,0.1991863787700249,3432325.0792833925,11858.98186842218,11080.015064956664,0.8429493493304776,0.8067942718295106,0.8791044268314446,0.9951511514003256,0.9133459682785642,0.0009360000000000162,0.000952340000002,0.0008786153981598
24,37717958.231318094,0.2021086388758921,3181615.9804080385,11472.724963455832,10775.986641752228,0.845871162551562,0.8102819479064811,0.8814603771966429,0.9956046619254796,0.9201712882168228,0.0010080000000000145,0.0010244400000018,0.0009485798901368
26,37714986.87554735,0.19832536291818,2966752.813513729,11591.7490377038,10942.887579743345,0.8525065146996552,0.8176370275938752,0.8873760018054352,0.996566498423878,0.9260192765639944,0.0010350000000000123,0.0010505700000017,0.0009771755204754
28,37713148.431133166,0.2005483089493918,2781611.189932981,11285.523406598611,10693.486197916522,0.8539434144745619,0.8183903938117933,0.8894964351373305,0.997249186766202,0.9310230641155524,0.0011020000000000066,0.0011163500000013,0.0010415789268281
30,37711818.00364316,0.2055794578256939,2615731.258029946,10841.881086810015,10299.321666491976,0.8591967410996573,0.8250155135371177,0.8933779686621969,0.9978026463165528,0.9353478557599372,0.0011849999999999996,0.0012000600000008,0.0011222532262158
32,37710128.77623198,0.2018902366874777,2471560.2124945894,10982.656980835318,10466.63627738629,0.8617265514213023,0.827077469776538,0.8963756330660666,0.998516004853932,0.9392254127337172,0.001203999999999998,0.0012187100000007,0.0011442013199799
34,37708782.89123615,0.1994313589387811,2340798.2846124186,11074.63158734262,10577.87304994428,0.8658390992231407,0.8325558246836744,0.8991223737626071,0.9989760220751916,0.94265509164534,0.001226999999999996,0.0012415100000006,0.0011696206994569
36,37707840.51116859,0.2000024313600935,2226573.672497269,10935.171387763896,10478.509619316736,0.8679739400916291,0.8350500274220276,0.9008978527612306,0.9992047459323554,0.9456889759726348,0.0012739999999999922,0.0012899000000003,0.0012188788215417
38,37706958.9303301,0.1999994107003204,2117152.9013584764,10908.872290685422,10466.388939129616,0.8720523418708452,0.8393158732081901,0.9047888105335004,0.9992778384528298,0.9484185617443788,0.0013099999999999891,0.0013250500000001,0.0012552979385834
40,37706273.066053815,0.199979996641929,2028067.4037789672,10780.948287874964,10371.082063110032,0.8785880121905151,0.8472310042669536,0.9099450201140765,0.9992077446751424,0.9508838023598823,0.001358999999999985,0.0013719399999998,0.0013031905067091
42,37705671.82760215,0.2000053671711527,1945856.1543771385,10668.346450953786,10279.444696180815,0.8778603157817113,0.8458971604208381,0.9098234711425846,0.9990305097435176,0.9531209440132998,0.0014029999999999813,0.0014174899999995,0.0013494674365871
44,37705069.91405775,0.2000078106559887,1858910.6953071093,10696.616842319085,10315.424497958484,0.8780193183364078,0.8461623129432122,0.9098763237296034,0.9987790947381352,0.9551610529569494,0.0014289999999999791,0.0014443299999994,0.0013775734805275
