time,leakage
0.0,0.0
2.0042907464748042e-08,4.779346997751725e-08
4.0085814929496084e-08,1.9115369725583813e-07
5.99135084234334e-08,4.2694923729954206e-07
7.957835384486364e-08,7.530316809656328e-07
9.960087577386419e-08,1.1792703424951287e-06
1.1986319115889033e-07,1.707221192381901e-06
1.3983109613471774e-07,2.322360564478123e-06
1.5948177417327626e-07,3.019409809256839e-06
1.7955356894760428e-07,3.824986982859792e-06
2.000693070393506e-07,4.745774926332413e-06
2.2024079652584488e-07,5.746729908908624e-06
2.3989388553577155e-07,6.812735985156554e-06
2.6005578460583626e-07,7.998968736491903e-06
2.8074422853791266e-07,9.31317664711392e-06
3.0107247274259966e-07,1.0699661144836732e-05
3.2073306950704324e-07,1.212976676710143e-05
3.4099757270637553e-07,1.3694896840051887e-05
3.617515404767767e-07,1.5392987357430222e-05
3.8216698621812e-07,1.71566392905276e-05
4.0183284114149953e-07,1.8942274557951975e-05
4.221849638663033e-07,2.0879010929399517e-05
4.429229078041217e-07,2.294449694180632e-05
4.633873203118632e-07,2.5072977501263913e-05
4.830647515752077e-07,2.720327199015277e-05
5.0349454918533e-07,2.9500791043696267e-05
5.241639885876086e-07,3.1913164812910435e-05
5.446557970999211e-07,3.4391129336748414e-05
5.64356538721143e-07,3.685346663481933e-05
5.848036333654318e-07,3.9490864912272895e-05
6.055203075944869e-07,4.224680168314517e-05
6.259335686170035e-07,4.504377773148829e-05
6.456727720957538e-07,4.782410938893321e-05
6.66085582500793e-07,5.077625560944429e-05
6.868000748539529e-07,5.385066036792123e-05
7.071355934775224e-07,5.694469885815674e-05
7.269196000334937e-07,6.002573175404371e-05
7.472890386494283e-07,6.326948322464162e-05
7.679649802335359e-07,6.663479466295177e-05
7.882324992694781e-07,7.00035190711982e-05
8.080641669799881e-07,7.336543748574645e-05
8.2837046910472e-07,7.687342613460828e-05
8.489814341570277e-07,8.050030721990089e-05
8.692077184315058e-07,8.412307482168091e-05
8.890847858157864e-07,8.774323467616602e-05
9.092980040621752e-07,9.148375821527251e-05
9.298381986995821e-07,9.53441231880923e-05
9.500747258657576e-07,9.92045189091446e-05
9.699888568873113e-07,0.00010305726735920754
9.900636915413e-07,0.00010699327866590803
1.0105612040944147e-06,0.00011106432013953408
1.0308843026024964e-06,0.00011515129090540054
1.05082539704796e-06,0.00011920886545393653
1.070783956887421e-06,0.00012331504168419422
1.0913002236587817e-06,0.0001275809020356519
1.1117782537994408e-06,0.00013188270611135515
1.1317410354819488e-06,0.00013611693645885004
1.1516292162129204e-06,0.00014037319453637066
1.1722249318240014e-06,0.00014481851494336183
1.1928733436873696e-06,0.00014931203061280287
1.2128596327781528e-06,0.00015369500286014235
1.2327185793214463e-06,0.0001580805909215958
1.253418712197308e-06,0.00016268202772005519
1.2741998590143274e-06,0.00016733066185800892
1.2942126803186217e-06,0.00017183349842657896
1.3140682614625463e-06,0.00017632402670362336
1.3348604096659714e-06,0.00018104854458080163
1.3557071887193612e-06,0.0001858065039282889
1.3757467785083967e-06,0.00019039852421450973
1.3956095257615281e-06,0.00019496544890280703
1.4164123016235898e-06,0.00019976241803215395
1.437226515242031e-06,0.0002045745036854442
1.4572714960428636e-06,0.00020921902864759866
1.4771247400158344e-06,0.0002138267775423651
1.4978947544990535e-06,0.0002186528121220796
1.5186674738042536e-06,0.00022348334689153423
1.5387323547981236e-06,0.00022815149460449362
1.5585779556312705e-06,0.00023276846894213876
1.5793072149283646e-06,0.00023758814982214303
1.6000359056681881e-06,0.00024240300180022292
1.6201397468047183e-06,0.00024706684015156593
1.6399786020403932e-06,0.00025166125119399695
1.6605859370142735e-06,0.0002564225228996939
1.6812787994155814e-06,0.00026119041256744696
1.7014497495032143e-06,0.00026582407350996006
1.721280531224542e-06,0.00027036389865718266
1.7417619205073108e-06,0.00027503356505026335
1.762444216517539e-06,0.00027972759448843993
1.7827370851087898e-06,0.00028431109736213917
1.8025577535174125e-06,0.00028876458901108546
1.8229459475335385e-06,0.0002933187274051303
1.843648335926648e-06,0.00029791342058202355
1.864072094199788e-06,0.00030241592810761355
1.88388041498288e-06,0.00030675186365858586
1.9042212899472979e-06,0.0003111699100893766
1.9249547515503707e-06,0.00031563555103800926
1.9455085803661017e-06,0.0003200239835962094
1.9653044811902005e-06,0.00032421232727995107
1.9856361835099665e-06,0.00032847214566757827
2.0063882287153846e-06,0.0003327745405066485
2.0270574412487945e-06,0.0003370132319687376
2.046842918577577e-06,0.0003410252919709864
2.0671888640273826e-06,0.0003451018930078894
2.0879381057597047e-06,0.00034920633211489626
2.1086260867478987e-06,0.0003532447009659043
2.128402029227575e-06,0.000357052903506046
2.1487785751182513e-06,0.0003609206909181291
2.1695008235639413e-06,0.00036479409684996174
2.1902002391199855e-06,0.00036860228372432614
2.2099699983628666e-06,0.0003721809361236159
2.2303885138155606e-06,0.00037581429483119817
2.251055596725087e-06,0.0003794253983625344
2.2717611141323114e-06,0.00038297576029122323
2.2915302822404425e-06,0.0003863010942717653
2.3119986981730855e-06,0.0003896750118899052
2.3326721141440485e-06,0.000393009907697999
2.3533624175449295e-06,0.00039627404739678843
2.373141031599015e-06,0.0003993243410352847
2.3935963537325506e-06,0.0004024044189632096
2.4143008160759165e-06,0.00040544333380857444
2.4349670150481393e-06,0.00040839765469301954
2.4547640783696216e-06,0.0004111526206912492
2.475209150126026e-06,0.0004139181337958413
2.4959289460289345e-06,0.00041663687889465244
2.5165746713425286e-06,0.0004192619990254796
2.5363945294390243e-06,0.00042170239399026054
2.5568348216150846e-06,0.00042413501546219805
2.5775604094157534e-06,0.00042651303324924103
2.5981908654969777e-06,0.0004287918832468803
2.6180380279542455e-06,0.0004309003950381266
2.6384784031938968e-06,0.00043298376687134145
2.6592036243665543e-06,0.00043500362822238063
2.679824339664601e-06,0.0004369213044351516
2.6997042492331486e-06,0.00043868269742037034
2.720140571614281e-06,0.0004404018568470121
2.740862379109461e-06,0.0004420491761789008
2.761411452829636e-06,0.0004435880966385743
2.7813109115860018e-06,0.0004449882297929098
2.801710418762322e-06,0.00044632954221548424
2.822408918069595e-06,0.0004475922328719544
2.8429018560246896e-06,0.0004487456703041074
2.8628443525036186e-06,0.000449775679605777
2.8831960149367853e-06,0.00045073104082232757
2.903850332486675e-06,0.0004516007740906847
2.9243280631776456e-06,0.0004523647537935005
2.9443053173945687e-06,0.00045301590921039607
2.964595876250399e-06,0.00045358051407225436
2.985189417973702e-06,0.00045405301840438874
3.0055453676826605e-06,0.00045442164153486645
3.025565762161955e-06,0.00045468917522247047
3.0457692659000266e-06,0.0004548622730647623
3.0662857077596637e-06,0.0004549377098046307
3.0865814411349033e-06,0.00045491406077806146
3.1066196159002746e-06,0.0004547955322089943
3.126748328990404e-06,0.0004545801232582803
3.147192041821297e-06,0.00045426181869501946
3.167477310276785e-06,0.0004538481522176023
3.187530237771901e-06,0.000453344431615331
3.207591282463188e-06,0.0004527453228497185
3.228002863360349e-06,0.00045203740396794365
3.2483307694671683e-06,0.00045123518452475905
3.268402223297499e-06,0.00045034917333995004
3.288387479740013e-06,0.00044937363424921763
3.308790901921438e-06,0.0004482810424078831
3.329205804945022e-06,0.00044709155829780273
3.3493075314646846e-06,0.00044582774757183916
3.369229240524725e-06,0.0004444842788854366
3.389641574979281e-06,0.0004430132960715442
3.4101671593588603e-06,0.0004414392845549517
3.430314699864027e-06,0.0004398035170275625
3.4501977634002574e-06,0.0004381010004859088
3.4706391941135684e-06,0.0004362589164676905
3.4912743041955552e-06,0.00043430659183659934
3.5114783200278406e-06,0.00043230672452805423
3.531335314636143e-06,0.0004302562226643244
3.5518203875195687e-06,0.0004280523008201782
3.57254081222567e-06,0.0004257331920717044
3.592803074579467e-06,0.0004233801504983695
