time,purity
0.0,1.0
2.57370380219877e-08,0.9999993975300322
4.940858402240941e-08,0.9999990160245026
7.255633023941383e-08,0.9999992546104269
9.642999250208362e-08,0.9999986750218507
1.2032570307631377e-07,0.9999974935286882
1.440959301994004e-07,0.9999970840578615
1.672026147004211e-07,0.9999965931995161
1.908985978288236e-07,0.9999950433598852
2.1453490639118344e-07,0.9999937181434918
2.377230354860844e-07,0.9999930295603842
2.616082069003349e-07,0.9999914919855523
2.855117574382637e-07,0.9999893597109603
3.0929530203079124e-07,0.9999880088209656
3.32443738220042e-07,0.9999865947430113
3.561730195933352e-07,0.9999841014292532
3.798384725336218e-07,0.9999818515168974
4.030651218829399e-07,0.9999802503794928
4.2696336071611206e-07,0.9999777656461776
4.508830399482829e-07,0.9999747061277775
4.7466633333928396e-07,0.9999724440473888
4.978588345792856e-07,0.9999701220994022
5.216217919163958e-07,0.9999667065883566
5.453179431124546e-07,0.9999635665007232
5.685682573616602e-07,0.9999610820338074
5.924753589218858e-07,0.9999576761202681
6.164144970281025e-07,0.9999537264249703
6.401890795349657e-07,0.999950596614242
6.634250795936363e-07,0.9999473959407472
6.872213269594683e-07,0.999943094094648
7.109488096917724e-07,0.9999391108274168
7.34209277005751e-07,0.9999357861212306
7.581229085464837e-07,0.9999314995618478
7.820793857385386e-07,0.9999267108273154
8.058353125177463e-07,0.9999227694955298
8.291152035155263e-07,0.9999187325898384
8.529443627503698e-07,0.9999135945241411
8.767045419661737e-07,0.9999088266969732
8.999653177453385e-07,0.9999047173167535
9.238843536195881e-07,0.9998996044700245
9.478522085895185e-07,0.9998940416546316
9.71581899784605e-07,0.9998893563824728
9.94906106006955e-07,0.9998845383894566
1.0187665070649861e-06,0.9998786279931167
1.0425608558812893e-06,0.9998731452094117
1.0658166514688719e-06,0.9998683176024469
1.089737505036561e-06,0.9998624465094158
1.1137105031430297e-06,0.9998561869726341
1.1374098628260817e-06,0.9998508351900475
1.1607820841254898e-06,0.9998453021663068
1.1846693085175154e-06,0.9998386965518811
1.2085009061933192e-06,0.9998325782878283
1.231752297814399e-06,0.9998271078337351
1.2556735269948681e-06,0.9998205577370153
1.2796484730820724e-06,0.9998136893842416
1.30331554893085e-06,0.9998077575297236
1.3267423419625762e-06,0.9998015846709617
1.3506481379614665e-06,0.9997943734051392
1.3745168509056085e-06,0.9997877095400651
1.3977516154297527e-06,0.999781683811323
1.4216740534950832e-06,0.9997745441308841
1.445651109341892e-06,0.9997671633915096
1.4692865894645002e-06,0.9997607450053293
1.4927753713239565e-06,0.9997540164125368
1.5166813895732494e-06,0.9997463026666077
1.5405836822170988e-06,0.9997391918181578
1.5638106070413394e-06,0.9997327008129315
1.5877359443689896e-06,0.9997250693610756
1.6117160150914342e-06,0.9997172805959108
1.6353217218452865e-06,0.9997104754302611
1.6588800931789889e-06,0.9997032827618276
1.6827640264581285e-06,0.9996951801225973
1.7066905026536625e-06,0.9996877297996428
