time,leakage
0.0,0.0
2.57370380219877e-08,4.034937598026017e-08
4.940858402240941e-08,1.4869304819530384e-07
7.255633023941383e-08,3.206145027089327e-07
9.642999250208362e-08,5.662129242456242e-07
1.2032570307631377e-07,8.814002479943465e-07
1.440959301994004e-07,1.2636893868217307e-06
1.672026147004211e-07,1.7009292163811902e-06
1.908985978288236e-07,2.2163756968705872e-06
2.1453490639118344e-07,2.7980215056476e-06
2.377230354860844e-07,3.433983731501887e-06
2.616082069003349e-07,4.156530088426172e-06
2.855117574382637e-07,4.947961969446856e-06
3.0929530203079124e-07,5.803039841476349e-06
3.32443738220042e-07,6.69980561206534e-06
3.561730195933352e-07,7.684856487816867e-06
3.798384725336218e-07,8.733316600505416e-06
4.030651218829399e-07,9.826192580703384e-06
4.2696336071611206e-07,1.101634123956589e-05
4.508830399482829e-07,1.227390316169744e-05
4.7466633333928396e-07,1.358976135713862e-05
4.978588345792856e-07,1.4935405531406028e-05
5.216217919163958e-07,1.637769863385723e-05
5.453179431124546e-07,1.7879604711982433e-05
5.685682573616602e-07,1.941463414915624e-05
5.924753589218858e-07,2.1055907235252114e-05
6.164144970281025e-07,2.276278306957215e-05
6.401890795349657e-07,2.4520270934749674e-05
6.634250795936363e-07,2.6297437947899214e-05
6.872213269594683e-07,2.817782932885665e-05
7.109488096917724e-07,3.0113133686775606e-05
7.34209277005751e-07,3.206830635680491e-05
7.581229085464837e-07,3.4137523127183494e-05
7.820793857385386e-07,3.6269970058065926e-05
8.058353125177463e-07,3.844285514626249e-05
8.291152035155263e-07,4.06278194079863e-05
8.529443627503698e-07,4.2920632006173255e-05
8.767045419661737e-07,4.5262948132721926e-05
8.999653177453385e-07,4.760969117490719e-05
9.238843536195881e-07,5.007736350398471e-05
9.478522085895185e-07,5.260482014232723e-05
9.71581899784605e-07,5.516053365192301e-05
9.94906106006955e-07,5.77234869469006e-05
1.0187665070649861e-06,6.0396723119332136e-05
1.0425608558812893e-06,6.31136625703667e-05
1.0658166514688719e-06,6.58176670634598e-05
1.089737505036561e-06,6.86480757883133e-05
1.1137105031430297e-06,7.153380323519486e-05
1.1374098628260817e-06,7.443427367582552e-05
1.1607820841254898e-06,7.734014747394133e-05
1.1846693085175154e-06,8.035569292560639e-05
