time,fidelity
0.0,0.0
0.0015845149119294865,0.02771795024652521
0.0018728999999979166,0.035981908440893426
0.0018728999999979166,0.035981908440893426
0.002514583299721946,0.035981908440893426
0.003156266599445975,0.035981908440893426
0.0037457999999958333,0.035981908440893426
0.0037457999999958333,0.035981908440893426
0.00522086654170989,0.1603425576456249
0.00561869999999375,0.21128769248684612
0.00561869999999375,0.21128769248684612
0.00627497034938473,0.21128769248684612
0.006931240698775711,0.21128769248684612
0.0074915999999916666,0.21128769248684612
0.0074915999999916666,0.21128769248684612
0.009364499999989583,0.2607735038023942
0.009364499999989583,0.2607735038023942
0.010134416316995465,0.2607735038023942
0.010843263266302484,0.2607735038023942
0.0112373999999875,0.2607735038023942
