time,n_phonons
0.0,0.0
2.57370380219877e-08,3.0123162939568116e-07
4.940858402240941e-08,4.919837408264459e-07
7.255633023941383e-08,3.7268952583267527e-07
9.642999250208362e-08,6.62482661360967e-07
1.2032570307631377e-07,1.25323147470622e-06
1.440959301994004e-07,1.457966929631182e-06
1.672026147004211e-07,1.7033945225064134e-06
1.908985978288236e-07,2.4783202014879e-06
2.1453490639118344e-07,3.1409357092389913e-06
2.377230354860844e-07,3.485225323354822e-06
2.616082069003349e-07,4.254018538778181e-06
2.855117574382637e-07,5.320175713386126e-06
3.0929530203079124e-07,5.995626256946113e-06
3.32443738220042e-07,6.702667223737717e-06
3.561730195933352e-07,7.949354168403855e-06
3.798384725336218e-07,9.074338746917017e-06
4.030651218829399e-07,9.874909592776739e-06
4.2696336071611206e-07,1.1117304735433685e-05
4.508830399482829e-07,1.264712363513588e-05
4.7466633333928396e-07,1.3778186116288386e-05
4.978588345792856e-07,1.4939178559989874e-05
5.216217919163958e-07,1.6647014346785524e-05
5.453179431124546e-07,1.8217128416675665e-05
5.685682573616602e-07,1.945938115428727e-05
5.924753589218858e-07,2.1162414047359985e-05
6.164144970281025e-07,2.3137390818534577e-05
6.401890795349657e-07,2.4702353422793972e-05
6.634250795936363e-07,2.6302746500731933e-05
6.872213269594683e-07,2.8453833767222344e-05
7.109488096917724e-07,3.0445605989164353e-05
7.34209277005751e-07,3.210801557216005e-05
7.581229085464837e-07,3.425145194614738e-05
7.820793857385386e-07,3.6646052729964696e-05
8.058353125177463e-07,3.861683413166182e-05
8.291152035155263e-07,4.063540979113307e-05
8.529443627503698e-07,4.3204730320764627e-05
8.767045419661737e-07,4.5588880871983684e-05
8.999653177453385e-07,4.764369005243306e-05
9.238843536195881e-07,5.020038956473608e-05
9.478522085895185e-07,5.298217291320026e-05
9.71581899784605e-07,5.532500900564716e-05
9.94906106006955e-07,5.773422868120585e-05
1.0187665070649861e-06,6.0689880632910616e-05
1.0425608558812893e-06,6.343163882534116e-05
1.0658166514688719e-06,6.584565257055185e-05
1.089737505036561e-06,6.878163695844304e-05
1.1137105031430297e-06,7.191196070882557e-05
1.1374098628260817e-06,7.458816332922022e-05
1.1607820841254898e-06,7.735503555695576e-05
1.1846693085175154e-06,8.065850532466858e-05
1.2085009061933192e-06,8.371816243236672e-05
1.231752297814399e-06,8.645372056165801e-05
1.2556735269948681e-06,8.972941129848894e-05
1.2796484730820724e-06,9.316435707162492e-05
1.30331554893085e-06,9.613073182594173e-05
1.3267423419625762e-06,9.921769619772703e-05
1.3506481379614665e-06,0.00010282423981376034
1.3745168509056085e-06,0.00010615688099538829
1.3977516154297527e-06,0.00010917022522991618
1.4216740534950832e-06,0.00011274095237016001
1.445651109341892e-06,0.00011643233362414055
1.4692865894645002e-06,0.00011964213104325355
1.4927753713239565e-06,0.00012300717236186391
1.5166813895732494e-06,0.00012686523642544374
1.5405836822170988e-06,0.00013042157080394163
1.5638106070413394e-06,0.00013366772662673634
1.5877359443689896e-06,0.00013748461841246417
1.6117160150914342e-06,0.00014138027378763108
1.6353217218452865e-06,0.00014478363203800757
1.6588800931789889e-06,0.0001483809518176449
1.6827640264581285e-06,0.00015243376486247592
1.7066905026536625e-06,0.00015616004648659238
1.7299241454531857e-06,0.0001595920171587649
1.7538491567885443e-06,0.00016360167065634912
1.7778304838958268e-06,0.00016764581951919804
1.8014082282193405e-06,0.000171190463050732
1.8250414325217793e-06,0.00017497033708561304
1.8488803106859384e-06,0.00017915738098010916
1.8728280331458587e-06,0.00018299819584600486
1.896079387926555e-06,0.00018656616967594315
1.9199886705042633e-06,0.0001907098451391388
1.943964204900687e-06,0.0001948437505029231
1.9675147106393786e-06,0.00019847566654661875
1.991232092514301e-06,0.00020238570223073856
2.0149913311651504e-06,0.00020664206082223022
2.0389564938595118e-06,0.00021054069318421226
2.062231943673476e-06,0.0002141919410147574
2.086150642980103e-06,0.00021841544108499865
2.1101085216482854e-06,0.00022257805117190956
2.133629963214196e-06,0.00022624175272102873
2.1574183531907335e-06,0.00023022330259824485
2.181050437518588e-06,0.00023448087319305212
2.2050076378228965e-06,0.00023837710638849582
2.2283084255462417e-06,0.00024205592293218266
2.2522349517497254e-06,0.00024629827711263735
2.2761547255875295e-06,0.00025042863348066644
2.299646205468043e-06,0.0002540689244458727
2.3234846472554814e-06,0.0002580582673197959
2.3471131783755355e-06,0.0002622797237370065
2.371050142502804e-06,0.00026611402423212186
2.39437788638153e-06,0.00026976511844221073
2.418307990020738e-06,0.00027396593787869667
2.442166104310881e-06,0.0002780019676707415
2.465624036645143e-06,0.00028156309073741576
2.4894970095832293e-06,0.00028549874522388843
2.5132641309772e-06,0.0002896496293336025
2.5371706873605897e-06,0.000293362008609433
2.560529802693825e-06,0.0002969322461506633
2.5844557080824127e-06,0.0003010322544141629
2.6082908084625437e-06,0.00030492110803051253
2.631709819099603e-06,0.00030834789278367326
2.6556049725178754e-06,0.00031217303244686963
2.6794682972845705e-06,0.00031618638864460325
2.7033237183881133e-06,0.0003197180741796095
2.7267191673314934e-06,0.00032315499509645107
2.7506320624749797e-06,0.00032709560433405286
2.774502243894497e-06,0.00033078943159829736
2.7978807686724582e-06,0.0003340299255848113
2.8217893947668694e-06,0.0003376895519503559
2.8457018347979726e-06,0.0003414997824391892
2.8695097309703467e-06,0.00034479888574919497
2.8929492674514965e-06,0.000348052368134822
2.9168408630139806e-06,0.0003517775343232519
2.9407309268473906e-06,0.00035521969375008986
2.964070464455713e-06,0.00035822559127493574
2.9879852256816355e-06,0.00036166614932376734
3.0119066431131064e-06,0.0003652131017815446
3.035669416469981e-06,0.0003682319943525174
3.0591599093460833e-06,0.0003712532500645879
3.0830248569344183e-06,0.0003747103845496824
3.106923723475413e-06,0.000377849939024186
3.1302337605331655e-06,0.00038057738849637016
3.1541413898476654e-06,0.00038374715213242844
3.178066800506501e-06,0.00038698091451898104
3.2017942277056063e-06,0.00038967696699691536
3.225341575193714e-06,0.00039241998929006634
3.2491746499319086e-06,0.00039556087870161065
3.2730771888050823e-06,0.00039835236589315734
3.296355817534501e-06,0.0004007599673669161
3.320251854389791e-06,0.0004036127562458936
3.344169483854754e-06,0.00040648761920692854
3.3678729162022164e-06,0.0004088227053931579
3.3914802507170974e-06,0.0004112446878624242
3.4152815175102415e-06,0.00041402687341151435
3.43918481695095e-06,0.0004164303337419723
3.462447235497775e-06,0.000418482960020623
3.486333457826397e-06,0.00042097859342105575
3.510235851193648e-06,0.0004234547889482483
3.5339251307936365e-06,0.000425394897696006
3.5575937194942948e-06,0.000427457678567981
3.5813592070912988e-06,0.00042984387824964544
3.6052587280081538e-06,0.00043182447506442023
3.628520211076091e-06,0.0004334914948664453
3.6524008011585923e-06,0.00043559560532293044
3.6762847185214463e-06,0.0004376395646997125
3.6999588203156187e-06,0.00043915486144480376
3.7236869078244066e-06,0.00044082532768418566
3.7473992994044565e-06,0.0004427834252566002
3.771327140245415e-06,0.0004443146356720328
3.7945983950015122e-06,0.0004455701751461456
3.81847780354875e-06,0.0004472544544925491
3.842341656107114e-06,0.00044883857755858507
3.865980968482139e-06,0.0004499042481845912
3.8897722261597795e-06,0.00045115558233682423
3.913407808544685e-06,0.0004526604392731936
3.9373706196968295e-06,0.00045371920401355556
3.9606570539896e-06,0.00045454244178778767
3.984539490042556e-06,0.00045578423509251906
4.008383136278087e-06,0.0004568881383208852
4.031989790603581e-06,0.0004574877129124436
