spins,minimum_mu,mu,alpha,z_trap_frequency,analytical_gamma,start_gamma,end_gamma,optimum_gamma,fidelity,naive_fidelity,time,switch_time
6,37785364.002806604,37797516.98028176,0.09985793212439503,10657532.409930686,8624.40510451982,6899.524083615855,10780.506380649773,7008.129940307776,0.999673815277859,0.7020890173870719,0.000770400000000017,0.0006309302527835761
8,37756389.82632718,37757060.17845413,0.10035940757296989,8296603.0040566875,7973.638218231752,6378.910574585402,9967.04777278969,6854.430561308702,0.9997675517491105,0.7718196829856178,0.0009168000000000205,0.0007879947817061803
10,37740711.27686532,37741153.70861538,0.1084828968770871,6828692.485320178,6970.63006916786,5576.504055334288,8713.287586459826,6155.459576410108,0.9995964197341759,0.8153041506733496,0.0011421999999999361,0.0010077732803685183
12,37731103.244596384,37731103.244596384,0.11438280560494263,5828901.475286691,6328.975090596841,5063.180072477472,7911.21886324605,5683.674400629659,0.9991779486649155,0.8447579872344548,0.0013543999999998263,0.0012158839102407487
14,37724712.307976626,37724712.307976626,0.1206337879755292,5092946.4874604,5798.662928323988,4638.9303426591905,7248.328660404985,5291.692078963987,0.9986697103307779,0.8660710485210872,0.0015763999999997113,0.0014334119752790143
16,37720206.36124869,37720206.36124869,0.12631353478218965,4529379.067831489,5382.908029539985,4306.326423631988,6728.635036924981,4962.539369872975,0.9982145868148029,0.8821869538497831,0.001799199999999596,0.001650737078834337
18,37716887.977224946,37716887.977224946,0.13078940774571743,4096256.107093891,5046.153395256533,4036.922716205227,6307.6917440706675,4688.056319193006,0.9979373306459249,0.8947893417258124,0.0020217999999995553,0.0018677153115537121
20,37714360.05157332,37714360.05157332,0.13596715371794352,3726902.7190767513,4765.082354167882,3812.065883334305,5956.352942709852,4460.352418063364,0.9978172762623957,0.904934012499397,0.0022445999999996815,0.002084872312250092
22,37712381.468778096,37712381.468778096,0.14050193689870122,3425262.682000916,4526.557684622749,3621.2461476981985,5658.197105778436,4262.801281668967,0.997884530899978,0.913263298563308,0.0024673999999998077,0.0023018560243892464
24,37710798.18312957,37710798.18312957,0.14417049941601726,3178287.9302193266,4320.956597487669,3456.7652779901346,5401.195746859586,4080.1136055607312,0.9981195330731301,0.9202247321737326,0.0026909999999999343,0.002518608076677485
26,37709507.6222516,37709564.04481247,0.14879020817975833,2960453.9752684766,4119.797453267643,3295.8379626141145,5149.746816584554,3909.5630003518127,0.9984035727718368,0.9261355957257175,0.0029280000000000686,0.002749449099774252
28,37708439.105852716,37708439.105852716,0.15099653045911796,2781611.189932981,3981.974293876093,3185.5794351008744,4977.467867345115,3783.9156946385638,0.9987439275159913,0.9312120494777526,0.003135400000000186,0.0029519937827365518
30,37707542.50186929,37707542.50186929,0.15545670465554684,2607183.1166638355,3839.4969788221583,3071.5975830577268,4799.371223527698,3668.488438530969,0.9990376746985927,0.9356220495826808,0.003355800000000311,0.00316899221305115
32,37706781.36353737,37706844.7185248,0.15970992236837597,2463394.2646559505,3682.8067818123072,2946.245425449846,4603.5084772653845,3521.4934282169847,0.9992775011984513,0.9394855794655936,0.003606400000000453,0.0034121721173151712
34,37706128.621477716,37706128.621477716,0.16202326609969273,2332978.245799682,3595.7210040478785,2876.5768032383025,4494.651255059848,3442.819660473513,0.9994317955497825,0.9429050151382221,0.003799000000000562,0.003602370241971842
36,37705563.792362235,37705563.792362235,0.16395250331702388,2226573.672497269,3490.3684414896265,2792.2947531917016,4362.960551862033,3362.779758826291,0.9994306667271047,0.945952277901338,0.00401420000000045,0.0038186939395964364
38,37705071.1195709,37705071.1195709,0.16752392817889758,2117152.9013584764,3393.36218055776,2714.689744446208,4241.7027256972,3259.7143712606253,0.999456462794472,0.9486754497505507,0.0042386000000000906,0.004035491695294623
40,37704638.30420996,37704638.30420996,0.1695922544025472,2028067.4037789672,3304.338542434957,2643.4708339479657,4130.423178043697,3195.052943253372,0.999255309658431,0.9511367115719613,0.004452599999999748,0.004251873493485423
42,37704255.620207526,37704255.620207526,0.1717104000377443,1945856.1543771382,3221.9538296567816,2577.5630637254253,4027.442287070977,3101.3884820515,0.9991095370213887,0.9533665258424456,0.004677199999999388,0.00446827822462186
44,37703915.28527729,37703915.28527729,0.17554488960538464,1858910.6953071095,3145.100005271592,2516.080004217274,3931.3750065894906,3031.244840927356,0.9988712895898896,0.9553838552511027,0.004897999999999034,0.004685185103381352
46,37703611.0059905,37703611.0059905,0.1777739672238264,1788516.0156862822,3073.776630582861,2459.0213044662887,3842.220788228576,2975.4037584245834,0.9987188960336542,0.9572374287439275,0.005114599999998687,0.004901640845202409
48,37703337.64360311,37703350.94486909,0.18048115043578158,1722912.6929953285,2998.0515334602037,2398.441226768163,3747.5644168252543,2911.394342153374,0.9983702971639681,0.9589340690372687,0.005348799999998312,0.0051335334933950575
50,37703090.96509195,37703090.96509195,0.18234612541117678,1661605.6657080948,2944.537391396746,2355.629913117397,3680.6717392459327,2866.627099377348,0.9979931742246599,0.9605026189226197,0.005551599999997987,0.0053346115806999035
52,37702867.4552676,37702867.4552676,0.18468656211912446,1604167.1570190943,2885.728707979075,2308.58296638326,3607.160884973844,2807.8120032192364,0.9979146746174594,0.961947585076513,0.00577459999999763,0.005551125509519049
