time,leakage
0.0,0.0
2.5945423873704404e-08,4.100658245472348e-08
4.975016113270679e-08,1.5077187323224295e-07
7.302385786436902e-08,3.2483306168394953e-07
9.703752467396751e-08,5.735988536164403e-07
1.2107360798412525e-07,8.929460325146623e-07
1.4499454663958323e-07,1.2806407328166357e-06
1.6821752997238608e-07,1.723708444778043e-06
1.9204218644838238e-07,2.2465216174432853e-06
2.1580107425747996e-07,2.836745778984366e-06
2.3913645941147625e-07,3.483380862236012e-06
2.6314704063756724e-07,4.217948964308549e-06
2.87147947334787e-07,5.022383465406493e-06
3.111166892850834e-07,5.895755723262812e-06
3.343688314001359e-07,6.809866894053337e-06
3.582275075829125e-07,7.816236263954516e-06
3.8201168287136564e-07,8.888443744882827e-06
4.0540856962998644e-07,1.0010395655941184e-05
4.2942297351511126e-07,1.1231238559054182e-05
4.5339706748307615e-07,1.2520029193200807e-05
4.773983644197715e-07,1.3880365874174428e-05
5.006832414002609e-07,1.5267086950044036e-05
5.245768790304337e-07,1.6758604798677673e-05
5.483879746539152e-07,1.831406578704644e-05
5.718319114582227e-07,1.9912942461701734e-05
5.95855131562001e-07,2.1620635803179263e-05
6.198174428081827e-07,2.3393878855062345e-05
6.438373546968038e-07,2.524148084652649e-05
6.671534784330541e-07,2.7102029418471388e-05
6.910787895024022e-07,2.9079815713581033e-05
7.149140385223212e-07,3.1119331475780646e-05
7.383909063527009e-07,3.319569781520657e-05
7.62425982723406e-07,3.539073945442085e-05
7.863921126270699e-07,3.7649293935551e-05
8.10420022558868e-07,3.998374014502654e-05
8.337656500853568e-07,4.231902881154784e-05
8.577185668506056e-07,4.478372789483504e-05
8.815744720804376e-07,4.730765788949748e-05
9.050719502634615e-07,4.986122410832539e-05
9.291196076439749e-07,5.254383982455752e-05
9.531025602107187e-07,5.528901039854567e-05
9.771294777087224e-07,5.8109220233706945e-05
1.0005037766644962e-06,6.0919967119083985e-05
1.0244777714805009e-06,6.38714680780569e-05
1.0483516073861048e-06,6.687985071959338e-05
1.0718595727630754e-06,6.99096631942985e-05
1.0959180030328413e-06,7.307958410975635e-05
1.119926285116893e-06,7.631264473876608e-05
1.143944133545577e-06,7.961689958357528e-05
1.1673472143132203e-06,8.290369210022468e-05
1.1913351578064701e-06,8.634118501889118e-05
1.2152253925175568e-06,8.98338539769941e-05
1.238735605603852e-06,9.333841958872231e-05
1.2628003065208938e-06,9.699464463878297e-05
1.2868372900342649e-06,0.0001007163653389683
1.31083839280452e-06,0.00010450229193269733
1.3342711007179878e-06,0.00010826561702163982
1.3582696121427228e-06,0.00011218825031665001
1.382175951863955e-06,0.00011616493868862331
1.4056820114943513e-06,0.0001201423711063806
1.4297431172829461e-06,0.0001242824875879187
1.4538076271835412e-06,0.0001284928151170038
1.4777932406024008e-06,0.00013275894463680256
1.5012571521398917e-06,0.0001369992651382694
1.5252643294373938e-06,0.00014140604783554424
1.5491874523858918e-06,0.00014586645037819988
1.5726847813599163e-06,0.00015031462881936458
1.5967516470321247e-06,0.00015493915397465723
1.620841290071578e-06,0.00015963758245151108
1.6448076395572348e-06,0.00016438137913822118
1.668305462957562e-06,0.0001690993232403748
1.6923205372636944e-06,0.00017398922683927706
1.7162620616634785e-06,0.00017893312334249544
1.7397474525044454e-06,0.00018384979614142924
1.7638250840912169e-06,0.00018895873587758259
1.7879353559771502e-06,0.00019414399827346655
1.811878989835853e-06,0.00019936261130376498
1.8354144707476345e-06,0.0002045590364506909
1.8594371021906636e-06,0.00020993092291022645
1.883399149828587e-06,0.00021535814664321333
1.9068713941646794e-06,0.0002207411797022752
1.930961485819135e-06,0.00022633391395119893
1.955085968994757e-06,0.00023200385751539563
1.9790043505844014e-06,0.0002376942878388641
2.002582097175706e-06,0.00024337031844094657
2.0266115910579455e-06,0.00024922278130569116
2.05059613027181e-06,0.00025513309179527125
2.0740567590340208e-06,0.000260980809385389
2.0981569992853875e-06,0.0002670556471022795
2.122287767081457e-06,0.00027320718082629754
2.146179548493589e-06,0.00027936642280294133
2.1698046563656937e-06,0.0002855234148284563
2.193838675263855e-06,0.00029185440578972114
2.217846526207931e-06,0.00029824720098042823
2.2412948394569e-06,0.0003045572489665984
2.2654025290534187e-06,0.00031111207342677074
2.2895309935034712e-06,0.00031774127040593676
2.3133962103264196e-06,0.00032436645001636725
2.337073473732628e-06,0.0003310057929067928
2.3611063840613498e-06,0.00033781200785648553
2.3851358777738076e-06,0.0003446858277421054
2.4085728813594684e-06,0.0003514561179237996
2.4326861180140013e-06,0.00035848869357563265
2.456804159512812e-06,0.00036559106925804734
2.480643976200085e-06,0.00037267947436336874
2.5043769854919436e-06,0.0003798022866511381
2.5283982594351995e-06,0.0003870784135498392
2.552444020365729e-06,0.0003944303570250462
2.575876475725298e-06,0.00040166044263754486
2.599993959325062e-06,0.00040916841468355974
2.6240949227974544e-06,0.00041673927825264614
2.647911031762426e-06,0.00042428825518919523
2.671701242666519e-06,0.0004318949842290977
2.6956944926237942e-06,0.00043963300425893694
2.719746684441484e-06,0.0004474581839764859
2.743167377088205e-06,0.00045514319946551466
2.7672876205458388e-06,0.00046312381501023906
2.7913673435981453e-06,0.00047115866454561933
2.8151618323115584e-06,0.00047916554986405385
2.83900631169428e-06,0.00048725497025540787
2.8629511475962827e-06,0.0004954442743108744
2.8870157662887517e-06,0.0005037424310459469
2.9104327350151174e-06,0.0005118821915459917
2.9345545775659752e-06,0.000520332539852223
2.9586128955453645e-06,0.000528827870019199
2.982388057746962e-06,0.0005372900323938788
3.00628832481099e-06,0.0005458621628626786
3.0301621302925506e-06,0.0005544900002588333
3.0542479383182633e-06,0.0005632620682620651
