time,n_phonons
1.082478445990085e-05,0.006381988615444186
1.0848823557443338e-05,0.006407401705020727
1.0872860461981769e-05,0.006432589278133368
1.0896531314066626e-05,0.006457144139601299
1.09203083358764e-05,0.0064822115528190526
1.0943432179682761e-05,0.006506729540166536
1.096744067036571e-05,0.006531787230900369
1.0991213248282668e-05,0.006556688167929369
1.1015245832428138e-05,0.006582286829589208
1.1039280112155153e-05,0.006607664616872407
1.1062953738691591e-05,0.006632411270586428
1.108672885849763e-05,0.006657663637668549
1.110985161123805e-05,0.0066823619462098175
1.1133863300476258e-05,0.006707611643239388
1.1157640765968522e-05,0.006732702154820312
1.118166622134838e-05,0.0067584776555525096
1.1205697404299272e-05,0.006784037185395346
1.1229373793261777e-05,0.006808967807245583
1.1253147210610496e-05,0.00683439737421875
1.1276269821625885e-05,0.006859269327745535
1.1300284716645876e-05,0.0068847031164959134
1.1324067018038175e-05,0.006909975286842632
1.1348084686048573e-05,0.006935918782011881
1.1372112266408518e-05,0.006961651481803218
1.1395791407310349e-05,0.0069867581898826305
1.1419563312780331e-05,0.007012357142072854
1.1442686729019792e-05,0.0070373960295402015
1.1466704833498705e-05,0.007063005933243873
1.1490491909560306e-05,0.007088451773566506
1.151450108646181e-05,0.0071145543067580455
1.153852452135392e-05,0.007140451503967412
1.156220640720793e-05,0.00716572636278092
1.1585976984823825e-05,0.007191486827316663
1.1609102175029364e-05,0.007216685930481164
1.1633123491577021e-05,0.007242463916242032
1.1656915271536741e-05,0.00726807536575882
1.1680915204323227e-05,0.0072943278664785735
1.170493390914893e-05,0.0073203807877436486
1.1728618537958544e-05,0.007345815812154965
1.1752387966251734e-05,0.007371729859570636
1.1775515936460135e-05,0.007397082471739706
1.179954046808208e-05,0.007423020455477662
1.1823336871980877e-05,0.007448789383094327
1.1847326752332464e-05,0.007475182662488553
1.1871340091447678e-05,0.0075013824274758265
1.1895027467486316e-05,0.007526969586556987
1.1918795919781798e-05,0.0075530292317223776
1.1941927724586498e-05,0.007578528672206984
1.1965955475770506e-05,0.007604618523290257
1.198975641492643e-05,0.007630536729489978
1.2013735370862702e-05,0.007657061473525726
1.2037742649620252e-05,0.007683399090216271
1.2061432784843577e-05,0.007709130311335697
1.2085200429000472e-05,0.007735327513810462
1.2108337179578983e-05,0.007760967139016452
1.2132368156272978e-05,0.0077872006838312375
1.2156173533734266e-05,0.007813259902542308
1.2180140618595097e-05,0.007839906662144834
1.2204141070899911e-05,0.007866373017357738
1.2227833986617796e-05,0.007892240190604102
1.2251600984353546e-05,0.007918566854314182
1.2274743855044206e-05,0.007944340067392025
1.2298778028816306e-05,0.007970709054014187
1.2322587738604625e-05,0.007996900952333534
1.234654191590441e-05,0.008023660128494734
1.2370534686899896e-05,0.008050245974033893
1.2394230416568269e-05,0.008076240957761757
1.2417996923259281e-05,0.00810268893009224
1.2441147167890789e-05,0.008128589201956318
1.2465183751754647e-05,0.008155084508932138
1.2488997654867694e-05,0.00818140064796437
1.2512937766073694e-05,0.008208262452336194
1.2536921871928136e-05,0.00823495838068036
1.2560620479655789e-05,0.00826107302170028
1.258438666113711e-05,0.008287634096755134
1.260754582884844e-05,0.008313655217496463
1.2631585063363418e-05,0.008340268821147532
1.2655403042951439e-05,0.00836670073975669
1.2679327787637021e-05,0.008393655182636503
1.270330210398749e-05,0.008420451594558474
1.2727003662853195e-05,0.008446677712139904
1.275076965855403e-05,0.008473343612618433
1.2773939235628716e-05,0.008499479284536135
1.2797981370798471e-05,0.008526203145325371
1.2821803306715165e-05,0.008552742329206598
1.2845711208188569e-05,0.00857977918082236
1.286967442823859e-05,0.008606666248527633
1.2893379028503047e-05,0.008632995645246173
1.2917144953519276e-05,0.008659758018670029
1.2940326415146844e-05,0.00868600191658184
1.2964371718736915e-05,0.00871282799591455
1.2988197486298522e-05,0.008739465873144165
1.3012086840226694e-05,0.00876657460537076
1.3036037414395562e-05,0.008793542215111291
1.3059745172651811e-05,0.008819966689210533
1.3083511115198594e-05,0.00884681709837285
1.310670595281202e-05,0.008873162903790597
1.3130754719384425e-05,0.008900083182893623
1.315458418866312e-05,0.008926811119207881
1.3178452985296193e-05,0.008953980816351056
1.3202389032075365e-05,0.00898101848009557
1.3226100102957658e-05,0.009007529841060541
1.324986611669054e-05,0.009034459746485595
1.3273075843096758e-05,0.0090609011580777
1.3297128405263678e-05,0.009087907661774893
1.3320961440674176e-05,0.009114716954123293
1.3344807244590425e-05,0.009141936173540394
1.336872641429031e-05,0.009169032890613067
1.3392441007112083e-05,0.009195622980620464
1.3416207095758365e-05,0.009222623709979186
1.343943321973634e-05,0.009249154421193123
1.3463489962865324e-05,0.00927623924978529
1.3487326422967821e-05,0.009303121116305591
1.3511146180341235e-05,0.00933037766319297
1.3535045437063527e-05,0.009357521695221917
1.3558763841260913e-05,0.009384182420983423
1.3582529929712765e-05,0.009411245115320663
1.3605773879529377e-05,0.00943785873662676
1.3629835262120417e-05,0.009465014111573874
1.3653674999739801e-05,0.009491959675150654
1.3677464713948998e-05,0.009519240221342012
1.3701339967425862e-05,0.009546418707595747
1.3725062593904747e-05,0.009573142091058098
1.3748828472964712e-05,0.009600257606954418
1.3772091410379659e-05,0.009626947467837014
1.3796157993031569e-05,0.009654165800765026
1.3820000856017212e-05,0.0096811660609531
1.3843755006598708e-05,0.009708455459773281
1.3867600445688456e-05,0.009735653713720847
1.3891327898143253e-05,0.009762431978691338
1.3915093112060447e-05,0.009789590698494216
1.3938375492225867e-05,0.00981634936755588
1.3962447979045052e-05,0.009843623370153314
1.398629381273707e-05,0.009870669153169953
1.4010004228752334e-05,0.00989794910880649
1.4033811003429255e-05,0.009925149214151337
1.4057544210452003e-05,0.009951974946934906
1.408130780696198e-05,0.009979166377363742
1.4104608284288813e-05,0.010005984450557477
1.4128687578255897e-05,0.010033307318156279
1.4152536232308517e-05,0.01006038918177812
1.4176189667151157e-05,0.010087635384409795
1.419994295481092e-05,0.010114813040870826
1.4223683435680857e-05,0.01014167951739226
1.4247453747908176e-05,0.010168903343124664
1.4270767479337971e-05,0.010195767489427675
1.4294857823162507e-05,0.010223136540854844
1.4318709283406116e-05,0.010250244934048124
1.434228401007851e-05,0.010277423092973916
1.4365958052276449e-05,0.010304542037315229
1.4389708074123895e-05,0.010331443481517846
1.4413507154713223e-05,0.010358714537320702
1.4436819128725009e-05,0.01038559983389592
1.4460922361271806e-05,0.010413010236117248
1.4484770488443269e-05,0.010440128100826477
1.4508226382215863e-05,0.010467182252198939
1.4531783171745978e-05,0.010494193329073179
1.4555546863401934e-05,0.01052112635320059
1.4579403410008619e-05,0.010548465808883913
1.4602669573585594e-05,0.010575314268991658
1.4626785253750594e-05,0.010602760171470852
1.4650625576741745e-05,0.010629871118755314
1.4673869655714642e-05,0.010656683221748385
1.4697326576928269e-05,0.010683602770127174
1.4721114123339185e-05,0.010710571565934293
1.4745023780065372e-05,0.01073796073663326
1.4768111967184635e-05,0.010764613434265215
1.4792232191063209e-05,0.010792084206147278
1.4816056784588879e-05,0.010819165449115042
1.4838808488249257e-05,0.010845398020900527
1.4862097281230615e-05,0.010872151462112026
1.4885930852949973e-05,0.010899176920642998
1.4909881205060897e-05,0.01092657867403629
1.4932460148991881e-05,0.01095264833813625
1.4956540047946523e-05,0.010980104427032884
1.4980320951359121e-05,0.011007103695539252
1.5003219005035092e-05,0.011033471559839662
1.5025810591948774e-05,0.011059453346402603
1.5049691159740017e-05,0.011086539863565708
1.5073615524302197e-05,0.011113849431659814
1.5097101579760738e-05,0.011140954619929826
1.5121065246244783e-05,0.011168298217666996
1.5144801941512106e-05,0.011195214126120373
1.5168244987062977e-05,0.011222168243453323
1.5190457831049355e-05,0.011247720642393285
1.5214383833782008e-05,0.011274857278500298
1.5238281406080562e-05,0.011302084254814942
1.526194407160444e-05,0.011329369237471729
1.528587522191772e-05,0.01135668376643906
1.530958762552621e-05,0.011383537382707653
1.5333231628495024e-05,0.011410673110794915
1.53561780144632e-05,0.011437056541680203
1.538017012859884e-05,0.011464249143560229
1.5404060930381912e-05,0.011491428353577856
1.542773208645482e-05,0.011518690952595171
1.5451624375825248e-05,0.01154594306890116
1.5475335134045024e-05,0.011572759671228464
1.549902708972467e-05,0.01159990573793581
1.552218180649836e-05,0.011626500766043876
1.5546196475681265e-05,0.01165368862525298
1.557008396534542e-05,0.011680819905053163
1.5593735485134138e-05,0.01170801962901559
1.5617585071669826e-05,0.011735192445794776
1.5641298546690673e-05,0.011761970134524865
1.5665014683735585e-05,0.011789093893218099
1.5688281457760178e-05,0.011815779418612678
1.571231239064456e-05,0.011842945827914496
1.5736198042050667e-05,0.011870024002821337
1.5759816941281766e-05,0.011897137709923209
1.5783616286620126e-05,0.01192421283463622
1.580733349750173e-05,0.011950944915962568
