time_microseconds,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256
1000,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.017848267223526875+0.0313778732322959j),0j,0j,0j,0j,0j,0j,0j,(0.10735678473136212-0.10415512779676293j),0j,0j,0j,(-0.017848267223527014+0.031377873232295767j),0j,(0.10735678473136259-0.10415512779676295j),(-0.01784826722352768+0.031377873232295496j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.017848267223526924+0.031377873232295794j),0j,0j,0j,(0.004969721688607588+0.0322242877225256j),0j,(-0.017848267223526337+0.031377873232296266j),(0.004969721688609375+0.03222428772252446j),0j,0j,0j,0j,(-0.01784826722352707+0.03137787323229572j),0j,(0.10735678473136247-0.10415512779676292j),(-0.01784826722352774+0.03137787323229548j),0j,0j,(-0.01784826722352655+0.03137787323229619j),(0.004969721688609654+0.03222428772252422j),0j,(-0.017848267223527173+0.03137787323229592j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.10735678473136212-0.10415512779676293j),0j,0j,0j,(-0.017848267223527038+0.031377873232295725j),0j,(0.10735678473136245-0.10415512779676292j),(-0.01784826722352772+0.031377873232295496j),0j,0j,0j,0j,(0.107356784731362-0.10415512779676304j),0j,(-0.15762212061357764+0.029685044251839394j),(0.10735678473136108-0.10415512779676357j),0j,0j,(0.10735678473136243-0.1041551277967631j),(-0.01784826722352782+0.031377873232295454j),0j,(0.10735678473136157-0.1041551277967634j),0j,0j,0j,0j,0j,0j,(-0.017848267223527094+0.03137787323229575j),0j,(0.10735678473136248-0.10415512779676288j),(-0.01784826722352778+0.03137787323229549j),0j,0j,(-0.017848267223526542+0.03137787323229625j),(0.004969721688609686+0.03222428772252418j),0j,(-0.01784826722352716+0.03137787323229597j),0j,0j,0j,0j,(0.10735678473136238-0.10415512779676303j),(-0.017848267223527853+0.03137787323229538j),0j,(0.10735678473136154-0.10415512779676353j),0j,0j,0j,(-0.0178482672235273+0.03137787323229582j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.01784826722352658+0.03137787323229614j),0j,0j,0j,(0.004969721688606612+0.032224287722525544j),0j,(-0.01784826722352602+0.03137787323229664j),(0.004969721688608274+0.03222428772252443j),0j,0j,0j,0j,(-0.01784826722352669+0.03137787323229616j),0j,(0.1073567847313627-0.10415512779676264j),(-0.017848267223527326+0.03137787323229582j),0j,0j,(-0.017848267223526084+0.03137787323229655j),(0.0049697216886086274+0.032224287722524225j),0j,(-0.017848267223526906+0.0313778732322963j),0j,0j,0j,0j,0j,0j,(0.004969721688606586+0.0322242877225256j),0j,(-0.01784826722352605+0.03137787323229656j),(0.004969721688608453+0.03222428772252439j),0j,0j,(0.004969721688605089+0.032224287722525724j),(-0.26825837113331064-0.6931152944147126j),0j,(0.0049697216886069135+0.03222428772252446j),0j,0j,0j,0j,(-0.017848267223526126+0.031377873232296516j),(0.004969721688608693+0.032224287722524274j),0j,(-0.0178482672235269+0.03137787323229631j),0j,0j,0j,(0.0049697216886073325+0.032224287722524225j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.017848267223526712+0.031377873232296044j),0j,(0.1073567847313627-0.10415512779676268j),(-0.01784826722352734+0.03137787323229574j),0j,0j,(-0.01784826722352607+0.03137787323229656j),(0.004969721688608621+0.03222428772252428j),0j,(-0.017848267223526896+0.03137787323229627j),0j,0j,0j,0j,(0.10735678473136251-0.10415512779676296j),(-0.017848267223527375+0.0313778732322957j),0j,(0.10735678473136193-0.10415512779676342j),0j,0j,0j,(-0.01784826722352697+0.03137787323229627j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.017848267223526098+0.03137787323229655j),(0.004969721688608756+0.032224287722524274j),0j,(-0.017848267223526924+0.03137787323229627j),0j,0j,0j,(0.004969721688607323+0.03222428772252424j),0j,0j,0j,0j,0j,0j,0j,(-0.017848267223526962+0.03137787323229627j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1500,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.05346200526927183-0.016347485140785375j),0j,0j,0j,0j,0j,0j,0j,(-0.0386630512763451+0.010422497251332073j),0j,0j,0j,(0.053462005269271765-0.01634748514078526j),0j,(-0.03866305127634494+0.0104224972513296j),(0.05346200526927156-0.016347485140785153j),0j,0j,0j,0j,0j,0j,0j,0j,(0.053462005269271834-0.016347485140785344j),0j,0j,0j,(-0.03421094670144256+0.016863236272302202j),0j,(0.05346200526927172-0.016347485140785243j),(-0.034210946701439815+0.016863236272301668j),0j,0j,0j,0j,(0.05346200526927172-0.016347485140785187j),0j,(-0.03866305127634507+0.010422497251329777j),(0.05346200526927152-0.016347485140785174j),0j,0j,(0.05346200526927165-0.01634748514078525j),(-0.0342109467014394+0.016863236272301598j),0j,(0.053462005269271556-0.01634748514078503j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.03866305127634519+0.010422497251332062j),0j,0j,0j,(0.05346200526927178-0.016347485140785274j),0j,(-0.03866305127634501+0.01042249725132966j),(0.053462005269271536-0.01634748514078513j),0j,0j,0j,0j,(-0.03866305127634513+0.010422497251332626j),0j,(-0.5709034918653233-0.08276892796695579j),(-0.03866305127634475+0.01042249725133545j),0j,0j,(-0.038663051276345034+0.01042249725133029j),(0.05346200526927138-0.016347485140785042j),0j,(-0.03866305127634481+0.010422497251333486j),0j,0j,0j,0j,0j,0j,(0.053462005269271744-0.016347485140785233j),0j,(-0.038663051276345006+0.010422497251329854j),(0.0534620052692715-0.01634748514078522j),0j,0j,(0.053462005269271695-0.016347485140785215j),(-0.03421094670143928+0.016863236272301612j),0j,(0.05346200526927159-0.01634748514078498j),0j,0j,0j,0j,(-0.038663051276345+0.010422497251330381j),(0.05346200526927147-0.0163474851407851j),0j,(-0.03866305127634474+0.010422497251333556j),0j,0j,0j,(0.053462005269271605-0.016347485140784986j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.053462005269271806-0.016347485140785354j),0j,0j,0j,(-0.03421094670144348+0.016863236272301876j),0j,(0.05346200526927174-0.01634748514078513j),(-0.03421094670144098+0.016863236272301418j),0j,0j,0j,0j,(0.05346200526927168-0.016347485140785198j),0j,(-0.03866305127634512+0.01042249725132808j),(0.053462005269271654-0.016347485140785097j),0j,0j,(0.05346200526927175-0.01634748514078508j),(-0.03421094670144036+0.016863236272301314j),0j,(0.05346200526927156-0.016347485140784906j),0j,0j,0j,0j,0j,0j,(-0.0342109467014435+0.016863236272301803j),0j,(0.05346200526927181-0.016347485140785156j),(-0.03421094670144086+0.016863236272301452j),0j,0j,(-0.03421094670144508+0.016863236272301452j),(0.23771211836050052-0.6702720558144559j),0j,(-0.03421094670144224+0.01686323627230095j),0j,0j,0j,0j,(0.05346200526927177-0.01634748514078503j),(-0.0342109467014403+0.016863236272301328j),0j,(0.053462005269271536-0.016347485140784906j),0j,0j,0j,(-0.03421094670144171+0.016863236272301053j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.053462005269271744-0.016347485140785253j),0j,(-0.03866305127634516+0.01042249725132804j),(0.053462005269271654-0.016347485140785135j),0j,0j,(0.05346200526927178-0.016347485140785024j),(-0.03421094670144043+0.016863236272301328j),0j,(0.0534620052692716-0.016347485140784886j),0j,0j,0j,0j,(-0.038663051276344985+0.010422497251328499j),(0.05346200526927164-0.016347485140785066j),0j,(-0.038663051276344604+0.010422497251331932j),0j,0j,0j,(0.053462005269271494-0.016347485140784882j),0j,0j,0j,0j,0j,0j,0j,0j,(0.053462005269271785-0.01634748514078502j),(-0.03421094670144031+0.01686323627230135j),0j,(0.053462005269271605-0.016347485140784983j),0j,0j,0j,(-0.03421094670144164+0.016863236272301043j),0j,0j,0j,0j,0j,0j,0j,(0.053462005269271556-0.016347485140784917j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2000,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.07865637869603039-0.010909147380798642j),0j,0j,0j,0j,0j,0j,0j,(0.004876411311569409-0.05083945552455765j),0j,0j,0j,(0.07865637869603025-0.010909147380798918j),0j,(0.004876411311570167-0.050839455524559776j),(0.07865637869602934-0.010909147380800895j),0j,0j,0j,0j,0j,0j,0j,0j,(0.07865637869603044-0.010909147380798592j),0j,0j,0j,(-0.16623179985779038-0.0011113950729705272j),0j,(0.07865637869603022-0.010909147380797585j),(-0.16623179985779243-0.0011113950729719558j),0j,0j,0j,0j,(0.07865637869603027-0.010909147380798888j),0j,(0.00487641131157011-0.0508394555245597j),(0.07865637869602936-0.010909147380800946j),0j,0j,(0.07865637869603019-0.010909147380797955j),(-0.16623179985779274-0.0011113950729723298j),0j,(0.07865637869602954-0.010909147380799776j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.004876411311569355-0.05083945552455766j),0j,0j,0j,(0.07865637869603027-0.010909147380798902j),0j,(0.004876411311570112-0.0508394555245598j),(0.0786563786960293-0.010909147380800822j),0j,0j,0j,0j,(0.004876411311569348-0.050839455524556834j),0j,(-0.41384338496424844-0.030504651996450916j),(0.004876411311569466-0.05083945552455335j),0j,0j,(0.00487641131156996-0.050839455524559166j),(0.07865637869602904-0.010909147380801263j),0j,(0.004876411311569744-0.05083945552455544j),0j,0j,0j,0j,0j,0j,(0.07865637869603023-0.010909147380798906j),0j,(0.004876411311570064-0.050839455524559644j),(0.0786563786960293-0.010909147380800911j),0j,0j,(0.07865637869603032-0.010909147380797984j),(-0.16623179985779277-0.001111395072972271j),0j,(0.07865637869602957-0.010909147380799808j),0j,0j,0j,0j,(0.004876411311570059-0.050839455524559j),(0.07865637869602911-0.010909147380801284j),0j,(0.004876411311569746-0.050839455524555405j),0j,0j,0j,(0.07865637869602939-0.010909147380800064j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.07865637869603027-0.010909147380797693j),0j,0j,0j,(-0.16623179985778908-0.0011113950729695436j),0j,(0.07865637869603061-0.010909147380796657j),(-0.16623179985779135-0.0011113950729711084j),0j,0j,0j,0j,(0.07865637869603018-0.010909147380798264j),0j,(0.0048764113115705105-0.050839455524561296j),(0.07865637869602946-0.010909147380799997j),0j,0j,(0.07865637869603041-0.010909147380796997j),(-0.1662317998577915-0.0011113950729713248j),0j,(0.07865637869602969-0.010909147380798939j),0j,0j,0j,0j,0j,0j,(-0.166231799857789-0.0011113950729696152j),0j,(0.07865637869603068-0.010909147380796633j),(-0.1662317998577914-0.0011113950729710795j),0j,0j,(-0.16623179985778766-0.0011113950729685605j),(0.22621631346495152+0.25639111937886383j),0j,(-0.1662317998577897-0.0011113950729698201j),0j,0j,0j,0j,(0.0786563786960304-0.010909147380796956j),(-0.16623179985779157-0.0011113950729713833j),0j,(0.07865637869602965-0.010909147380799037j),0j,0j,0j,(-0.16623179985779035-0.001111395072970089j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.07865637869603014-0.010909147380798151j),0j,(0.0048764113115705495-0.05083945552456136j),(0.07865637869602933-0.01090914738079996j),0j,0j,(0.07865637869603041-0.01090914738079695j),(-0.1662317998577915-0.0011113950729713736j),0j,(0.07865637869602975-0.010909147380798893j),0j,0j,0j,0j,(0.004876411311570513-0.050839455524560644j),(0.07865637869602918-0.010909147380800403j),0j,(0.004876411311569998-0.050839455524556904j),0j,0j,0j,(0.07865637869602952-0.010909147380799405j),0j,0j,0j,0j,0j,0j,0j,0j,(0.07865637869603039-0.010909147380797029j),(-0.16623179985779182-0.0011113950729714852j),0j,(0.07865637869602975-0.01090914738079903j),0j,0j,0j,(-0.16623179985779024-0.001111395072970107j),0j,0j,0j,0j,0j,0j,0j,(0.07865637869602954-0.010909147380799488j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2500,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.005317847286883509-0.024489686731171953j),0j,0j,0j,0j,0j,0j,0j,(-0.0036303462074901557+0.055415488857313316j),0j,0j,0j,(0.005317847286884004-0.024489686731172106j),0j,(-0.0036303462074916658+0.05541548885731183j),(0.005317847286886607-0.02448968673117254j),0j,0j,0j,0j,0j,0j,0j,0j,(0.0053178472868836155-0.02448968673117192j),0j,0j,0j,(0.0028806266837846386-0.11077155572886442j),0j,(0.005317847286881913-0.024489686731172397j),(0.002880626683780582-0.11077155572886371j),0j,0j,0j,0j,(0.005317847286884152-0.02448968673117211j),0j,(-0.003630346207491556+0.05541548885731177j),(0.0053178472868866955-0.02448968673117253j),0j,0j,(0.005317847286882485-0.02448968673117225j),(0.0028806266837800723-0.1107715557288636j),0j,(0.005317847286885105-0.024489686731172442j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.003630346207490044+0.05541548885731343j),0j,0j,0j,(0.005317847286884122-0.024489686731172022j),0j,(-0.0036303462074916237+0.05541548885731164j),(0.00531784728688664-0.02448968673117251j),0j,0j,0j,0j,(-0.003630346207489734+0.05541548885731415j),0j,(-0.5122429788869193+0.14807405126421097j),(-0.003630346207487113+0.05541548885731792j),0j,0j,(-0.003630346207491066+0.05541548885731233j),(0.005317847286887106-0.02448968673117274j),0j,(-0.0036303462074887115+0.0554154888573158j),0j,0j,0j,0j,0j,0j,(0.00531784728688414-0.02448968673117206j),0j,(-0.003630346207491558+0.05541548885731168j),(0.0053178472868866625-0.02448968673117244j),0j,0j,(0.005317847286882556-0.02448968673117227j),(0.002880626683780031-0.11077155572886359j),0j,(0.00531784728688525-0.024489686731172473j),0j,0j,0j,0j,(-0.003630346207491016+0.05541548885731251j),(0.005317847286887157-0.024489686731172626j),0j,(-0.0036303462074886274+0.05541548885731581j),0j,0j,0j,(0.005317847286885592-0.024489686731172515j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.005317847286882284-0.024489686731172293j),0j,0j,0j,(0.002880626683786556-0.11077155572886409j),0j,(0.005317847286880905-0.02448968673117247j),(0.00288062668378271-0.1107715557288636j),0j,0j,0j,0j,(0.005317847286883035-0.024489686731172376j),0j,(-0.003630346207492721+0.05541548885731042j),(0.005317847286885384-0.024489686731172508j),0j,0j,(0.00531784728688132-0.02448968673117248j),(0.002880626683781915-0.11077155572886342j),0j,(0.0053178472868839815-0.0244896867311728j),0j,0j,0j,0j,0j,0j,(0.0028806266837866175-0.110771555728864j),0j,(0.005317847286881048-0.024489686731172394j),(0.00288062668378246-0.11077155572886357j),0j,0j,(0.0028806266837888422-0.11077155572886352j),(0.02321423427563831+0.6683789118716534j),0j,(0.0028806266837849894-0.11077155572886306j),0j,0j,0j,0j,(0.005317847286881402-0.024489686731172536j),(0.002880626683781755-0.11077155572886338j),0j,(0.0053178472868840145-0.024489686731172845j),0j,0j,0j,(0.0028806266837840926-0.11077155572886307j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.005317847286882857-0.024489686731172303j),0j,(-0.0036303462074926086+0.05541548885731044j),(0.005317847286885355-0.024489686731172428j),0j,0j,(0.005317847286881319-0.024489686731172557j),(0.002880626683781976-0.11077155572886338j),0j,(0.0053178472868840275-0.02448968673117282j),0j,0j,0j,0j,(-0.0036303462074922183+0.05541548885731122j),(0.005317847286885867-0.024489686731172685j),0j,(-0.0036303462074899423+0.055415488857314406j),0j,0j,0j,(0.005317847286884561-0.024489686731172796j),0j,0j,0j,0j,0j,0j,0j,0j,(0.005317847286881447-0.024489686731172557j),(0.0028806266837816713-0.11077155572886352j),0j,(0.005317847286883979-0.02448968673117284j),0j,0j,0j,(0.002880626683784175-0.11077155572886316j),0j,0j,0j,0j,0j,0j,0j,(0.005317847286884557-0.024489686731172803j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3500,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.034854070186432905-0.05415107758314879j),0j,0j,0j,0j,0j,0j,0j,(-0.06842192760160677+0.11876499011886865j),0j,0j,0j,(-0.03485407018643238-0.054151077583148376j),0j,(-0.06842192760160845+0.11876499011887291j),(-0.03485407018642987-0.05415107758314637j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.03485407018643284-0.054151077583148854j),0j,0j,0j,(0.04621412266354736-0.022088239700316113j),0j,(-0.03485407018643417-0.0541510775831497j),(0.0462141226635469-0.022088239700314115j),0j,0j,0j,0j,(-0.03485407018643223-0.054151077583148396j),0j,(-0.0684219276016083+0.11876499011887254j),(-0.03485407018642985-0.054151077583146204j),0j,0j,(-0.03485407018643364-0.054151077583149444j),(0.04621412266354648-0.02208823970031393j),0j,(-0.034854070186431274-0.05415107758314739j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.06842192760160673+0.1187649901188686j),0j,0j,0j,(-0.034854070186432405-0.05415107758314845j),0j,(-0.06842192760160834+0.1187649901188728j),(-0.03485407018642982-0.0541510775831464j),0j,0j,0j,0j,(-0.06842192760160629+0.11876499011886696j),0j,(0.7010828375732195-0.11827675334882032j),(-0.06842192760160368+0.1187649901188597j),0j,0j,(-0.06842192760160781+0.11876499011887162j),(-0.03485407018642928-0.05415107758314607j),0j,(-0.06842192760160555+0.11876499011886407j),0j,0j,0j,0j,0j,0j,(-0.03485407018643226-0.054151077583148355j),0j,(-0.06842192760160831+0.11876499011887255j),(-0.03485407018642979-0.05415107758314626j),0j,0j,(-0.03485407018643371-0.054151077583149604j),(0.046214122663546485-0.022088239700313893j),0j,(-0.03485407018643143-0.0541510775831476j),0j,0j,0j,0j,(-0.06842192760160792+0.11876499011887126j),(-0.03485407018642927-0.05415107758314581j),0j,(-0.06842192760160541+0.11876499011886411j),0j,0j,0j,(-0.03485407018643087-0.05415107758314711j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.03485407018643382-0.05415107758314957j),0j,0j,0j,(0.04621412266354811-0.022088239700317605j),0j,(-0.03485407018643569-0.05415107758315087j),(0.04621412266354703-0.02208823970031527j),0j,0j,0j,0j,(-0.03485407018643347-0.05415107758314926j),0j,(-0.06842192760160987+0.11876499011887598j),(-0.03485407018643093-0.05415107758314732j),0j,0j,(-0.03485407018643501-0.054151077583150506j),(0.04621412266354682-0.022088239700314906j),0j,(-0.03485407018643247-0.054151077583148494j),0j,0j,0j,0j,0j,0j,(0.04621412266354796-0.022088239700317504j),0j,(-0.034854070186435764-0.054151077583150846j),(0.04621412266354695-0.0220882397003152j),0j,0j,(0.04621412266354893-0.02208823970031862j),(0.03228164464391923+0.03986262315840443j),0j,(0.046214122663547644-0.02208823970031649j),0j,0j,0j,0j,(-0.03485407018643498-0.054151077583150437j),(0.046214122663546804-0.022088239700314937j),0j,(-0.03485407018643233-0.05415107758314846j),0j,0j,0j,(0.04621412266354751-0.022088239700316044j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.034854070186433314-0.054151077583149194j),0j,(-0.06842192760160988+0.11876499011887595j),(-0.03485407018643088-0.054151077583147196j),0j,0j,(-0.034854070186435035-0.0541510775831506j),(0.04621412266354695-0.02208823970031499j),0j,(-0.03485407018643249-0.05415107758314856j),0j,0j,0j,0j,(-0.06842192760160927+0.11876499011887473j),(-0.03485407018643048-0.05415107758314668j),0j,(-0.06842192760160684+0.11876499011886771j),0j,0j,0j,(-0.03485407018643178-0.054151077583148306j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.034854070186435014-0.05415107758315041j),(0.04621412266354694-0.022088239700314833j),0j,(-0.03485407018643237-0.05415107758314845j),0j,0j,0j,(0.046214122663547554-0.022088239700315995j),0j,0j,0j,0j,0j,0j,0j,(-0.03485407018643174-0.054151077583148036j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4500,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.05566887215809892+0.07015175062275619j),0j,0j,0j,0j,0j,0j,0j,(0.024926612024523724-0.06007065296746665j),0j,0j,0j,(-0.055668872158099035+0.07015175062275622j),0j,(0.0249266120245239-0.060070652967464354j),(-0.055668872158098834+0.07015175062275668j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.05566887215809918+0.07015175062275626j),0j,0j,0j,(0.04767524694330886-0.06572628445416134j),0j,(-0.055668872158098764+0.07015175062275648j),(0.04767524694332011-0.06572628445416125j),0j,0j,0j,0j,(-0.05566887215809908+0.07015175062275626j),0j,(0.02492661202452384-0.06007065296746439j),(-0.05566887215809889+0.07015175062275664j),0j,0j,(-0.05566887215809885+0.07015175062275639j),(0.0476752469433224-0.06572628445416116j),0j,(-0.055668872158098896+0.07015175062275644j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.024926612024523717-0.06007065296746661j),0j,0j,0j,(-0.055668872158099104+0.07015175062275612j),0j,(0.024926612024523762-0.060070652967464215j),(-0.055668872158098945+0.0701517506227565j),0j,0j,0j,0j,(0.024926612024523922-0.060070652967467185j),0j,(0.09099273312178432+0.34190782077659304j),(0.02492661202452375-0.06007065296747038j),0j,0j,(0.024926612024523728-0.060070652967464985j),(-0.055668872158098966+0.07015175062275696j),0j,(0.02492661202452349-0.060070652967468496j),0j,0j,0j,0j,0j,0j,(-0.05566887215809903+0.07015175062275625j),0j,(0.02492661202452388-0.06007065296746435j),(-0.05566887215809885+0.07015175062275662j),0j,0j,(-0.05566887215809893+0.07015175062275646j),(0.04767524694332234-0.06572628445416127j),0j,(-0.05566887215809885+0.07015175062275647j),0j,0j,0j,0j,(0.024926612024523807-0.060070652967465096j),(-0.05566887215809883+0.07015175062275691j),0j,(0.02492661202452333-0.060070652967468566j),0j,0j,0j,(-0.05566887215809874+0.07015175062275657j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.05566887215809909+0.07015175062275647j),0j,0j,0j,(0.04767524694330274-0.0657262844541607j),0j,(-0.05566887215809874+0.07015175062275644j),(0.04767524694331441-0.06572628445416187j),0j,0j,0j,0j,(-0.055668872158099014+0.07015175062275639j),0j,(0.024926612024524075-0.06007065296746253j),(-0.05566887215809906+0.07015175062275678j),0j,0j,(-0.05566887215809875+0.07015175062275653j),(0.047675246943316416-0.06572628445416198j),0j,(-0.055668872158098966+0.07015175062275664j),0j,0j,0j,0j,0j,0j,(0.04767524694330294-0.0657262844541606j),0j,(-0.055668872158098855+0.07015175062275643j),(0.04767524694331476-0.06572628445416197j),0j,0j,(0.04767524694329593-0.06572628445416086j),(-0.21685984052334736-0.6048946971589848j),0j,(0.047675246943307326-0.06572628445416165j),0j,0j,0j,0j,(-0.055668872158098806+0.07015175062275655j),(0.04767524694331686-0.06572628445416198j),0j,(-0.05566887215809894+0.07015175062275675j),0j,0j,0j,(0.04767524694330975-0.06572628445416241j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.05566887215809887+0.07015175062275616j),0j,(0.024926612024524092-0.06007065296746253j),(-0.055668872158098924+0.07015175062275651j),0j,0j,(-0.0556688721580987+0.07015175062275644j),(0.04767524694331655-0.06572628445416204j),0j,(-0.05566887215809902+0.07015175062275658j),0j,0j,0j,0j,(0.02492661202452409-0.06007065296746347j),(-0.05566887215809875+0.0701517506227564j),0j,(0.024926612024523464-0.06007065296746703j),0j,0j,0j,(-0.05566887215809901+0.07015175062275682j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.055668872158098806+0.07015175062275657j),(0.04767524694331703-0.0657262844541619j),0j,(-0.05566887215809888+0.0701517506227567j),0j,0j,0j,(0.04767524694330971-0.06572628445416251j),0j,0j,0j,0j,0j,0j,0j,(-0.0556688721580988+0.07015175062275682j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
