time,phonons
4.302945189287146e-05,"[0.9878491237390022, 0.012150857637049026, 1.5234171468573615e-08, 6.568037172868738e-10]"
4.305177091183078e-05,"[0.987874280836913, 0.012125691217554652, 2.455782652162426e-08, 6.538579318161064e-10]"
4.307476606996753e-05,"[0.9879002694637989, 0.012099696627499578, 3.0524646510202325e-08, 6.490403724864024e-10]"
4.309870419780044e-05,"[0.9879276606033309, 0.012072317326788857, 1.868580206938195e-08, 6.473456709159517e-10]"
4.3122385330960714e-05,"[0.9879545790857802, 0.012045400019957226, 1.750967759394689e-08, 6.463040343179716e-10]"
4.314500109589199e-05,"[0.9879800562867475, 0.012019911021530261, 2.9310474711641955e-08, 6.419730923867725e-10]"
4.316899783611286e-05,"[0.9880073841764252, 0.011992586512259174, 2.5932152144953045e-08, 6.38130340689237e-10]"
4.3189414619726054e-05,"[0.988030778889034, 0.011969202003645193, 1.5728283562602928e-08, 6.37635302471107e-10]"
4.3209831403339247e-05,"[0.9880539264928964, 0.011946050697204903, 1.9432043686133383e-08, 6.360844742838339e-10]"
4.323128308403174e-05,"[0.9880781271200525, 0.01192183949023986, 3.0015638511855504e-08, 6.317026661615257e-10]"
4.3255243924790324e-05,"[0.9881054907269109, 0.011894481839760771, 2.406086404768288e-08, 6.283641692485659e-10]"
4.327918578055187e-05,"[0.9881329028940927, 0.01186707877353459, 1.495869860974454e-08, 6.278536148551457e-10]"
4.330140608434141e-05,"[0.9881580260289136, 0.011841946521264734, 2.4078162445331282e-08, 6.250008980051492e-10]"
4.332438366661716e-05,"[0.9881840726632412, 0.011815893987983788, 2.9980663122615216e-08, 6.202953472665331e-10]"
4.334832281629953e-05,"[0.9882115470804361, 0.011788431173463973, 1.8377985519720437e-08, 6.185792452192019e-10]"
4.337200256782396e-05,"[0.9882385437419072, 0.01176143573238061, 1.715707806283312e-08, 6.175515590950511e-10]"
4.339466417860034e-05,"[0.9882641445028253, 0.011735823371596848, 2.8760144625594653e-08, 6.133375196212955e-10]"
4.3418661951489706e-05,"[0.9882915493796802, 0.011708421790824788, 2.5466085148268113e-08, 6.095547864685595e-10]"
4.3439053046577326e-05,"[0.9883149791717556, 0.011685002016022855, 1.5448973645500952e-08, 6.090286460527898e-10]"
4.3459444141664946e-05,"[0.9883381597529114, 0.011661817854640636, 1.9030341433526952e-08, 6.075229706255754e-10]"
4.3480872892607585e-05,"[0.988362395995934, 0.011637571212896337, 2.9432726058279495e-08, 6.032701886342052e-10]"
4.3504833913513325e-05,"[0.9883898280681979, 0.011610144906973477, 2.3667958920707102e-08, 5.999627993807441e-10]"
4.3528776619497926e-05,"[0.9884173106422878, 0.011582671325156802, 1.4674504144525886e-08, 5.994236267118516e-10]"
4.355092587147017e-05,"[0.9884424140187482, 0.011557559096571668, 2.352856002472963e-08, 5.966802437296224e-10]"
4.3573855813222255e-05,"[0.9884684639782897, 0.011531503212830854, 2.9456214703423896e-08, 5.920899952548846e-10]"
4.3597794772104956e-05,"[0.9884960001420421, 0.011503978369117951, 1.8136210147024225e-08, 5.903367576745547e-10]"
4.3621483115293994e-05,"[0.9885230697124243, 0.011476910187588838, 1.674680321690439e-08, 5.893375559591793e-10]"
4.364423902798321e-05,"[0.9885488308864636, 0.011451137590196912, 2.8173193548519447e-08, 5.852451707267268e-10]"
4.366824102679577e-05,"[0.9885762956141699, 0.011423675999182155, 2.5038470390400893e-08, 5.815146210111821e-10]"
4.3688856712989184e-05,"[0.9886000314032419, 0.011399950121626633, 1.512711141352848e-08, 5.809518278576096e-10]"
4.37094723991826e-05,"[0.9886235094784805, 0.011376468335914061, 1.883869829569613e-08, 5.794339103471219e-10]"
4.3730845200396924e-05,"[0.988647728694102, 0.011352239034727034, 2.8927829465716636e-08, 5.752932786711345e-10]"
4.375480265191872e-05,"[0.9886752114933584, 0.011324762110040208, 2.305474123615036e-08, 5.720810263250207e-10]"
4.377874640255323e-05,"[0.9887027411376312, 0.01129724111673666, 1.4402612448001028e-08, 5.71518884605104e-10]"
4.380105446247238e-05,"[0.9887280629987804, 0.011271910345263902, 2.331480104052553e-08, 5.687836185206306e-10]"
4.3824110067109994e-05,"[0.9887543051604194, 0.011245662728775425, 2.8772928205304212e-08, 5.643095803867638e-10]"
4.38480558862148e-05,"[0.988781896486578, 0.011218082661962185, 1.751353459315905e-08, 5.626349544871321e-10]"
4.387169287695873e-05,"[0.9888089385122023, 0.011191041521288405, 1.662810446227211e-08, 5.615938013248898e-10]"
4.3894265440109377e-05,"[0.9888345274193541, 0.01116544151504587, 2.7730202721357348e-08, 5.576110723556515e-10]"
4.3918254394669266e-05,"[0.9888620203551969, 0.01113795193390897, 2.4377355214277215e-08, 5.540000284956678e-10]"
4.393894066560212e-05,"[0.9888858671070927, 0.01111411481693618, 1.474258310536511e-08, 5.534299702973179e-10]"
4.395957209579349e-05,"[0.988909385942474, 0.011090592050649278, 1.867461260209777e-08, 5.518978615019751e-10]"
4.3980814961358735e-05,"[0.9889334868761903, 0.011066481384929836, 2.8410089614080043e-08, 5.478822722008167e-10]"
4.400476669427679e-05,"[0.9889609984916602, 0.011038975736211524, 2.2444727383988863e-08, 5.447660844620701e-10]"
4.402871014662438e-05,"[0.9889885542402109, 0.01101142830096952, 1.413027951347784e-08, 5.441840335256899e-10]"
4.4051158390901966e-05,"[0.9890140559835053, 0.010985917618590623, 2.3071157266952127e-08, 5.414661482007602e-10]"
4.407435080181568e-05,"[0.9890404847414939, 0.010959483856852635, 2.807799727403901e-08, 5.371090274552461e-10]"
4.409830384712259e-05,"[0.9890681118238557, 0.010931867940779907, 1.6911580366315943e-08, 5.355091182850168e-10]"
4.412187564505145e-05,"[0.9890950913688766, 0.010904888813012223, 1.6493922397702913e-08, 5.344333270948957e-10]"
4.414425082470051e-05,"[0.9891204734868292, 0.010879495931965834, 2.725998506739265e-08, 5.305685717898969e-10]"
4.416822757756657e-05,"[0.9891479754808492, 0.010851997462860983, 2.3736821948065332e-08, 5.270721801212328e-10]"
4.4189007061716913e-05,"[0.9891719426525969, 0.010828039660070805, 1.4368005037415535e-08, 5.264940493163582e-10]"
4.420976702345108e-05,"[0.9891956136758594, 0.010804364456790488, 1.854914523037248e-08, 5.24938097142247e-10]"
4.423097109213461e-05,"[0.9892196835732446, 0.010780285197880927, 2.791404817996259e-08, 5.210270210749242e-10]"
4.425492113943946e-05,"[0.9892472120410469, 0.010752762913175548, 2.173221830646495e-08, 5.180342594604195e-10]"
4.4278861846481685e-05,"[0.9892747692205865, 0.010725213593694048, 1.3871039793137943e-08, 5.174356039432364e-10]"
4.430152509483194e-05,"[0.9893005159066143, 0.010699457832016465, 2.29484113791479e-08, 5.147000899927898e-10]"
4.4324899697488234e-05,"[0.9893271691705706, 0.010672800224264164, 2.7295072192316627e-08, 5.104695178803866e-10]"
4.4348861825480145e-05,"[0.9893548155101571, 0.010645164983627373, 1.619587802156082e-08, 5.089801337463594e-10]"
4.437230451093316e-05,"[0.9893816353062811, 0.010618344924897834, 1.6458208646845225e-08, 5.078506309568179e-10]"
4.439431621031368e-05,"[0.9894066041403741, 0.010593365751945938, 2.680003512813256e-08, 5.041184033255713e-10]"
4.441829088471413e-05,"[0.9894341088037693, 0.010565864839931995, 2.3050282468916667e-08, 5.00746865940644e-10]"
4.443911551039202e-05,"[0.9894581236553236, 0.010541859046900817, 1.399189199774833e-08, 5.001676008351756e-10]"
4.4459940136069914e-05,"[0.9894818570155428, 0.010518121278039236, 1.840165886832755e-08, 4.985963195794488e-10]"
4.448128705098855e-05,"[0.9895060859678502, 0.01049388330653583, 2.7424122613616025e-08, 4.947605293592662e-10]"
4.450523840691138e-05,"[0.9895336175666495, 0.010466358194834338, 2.0938146452628293e-08, 4.919121576276255e-10]"
4.452917232125593e-05,"[0.9895611497067579, 0.010438833360373125, 1.3631398731078097e-08, 4.912983854107345e-10]"
4.455208392996902e-05,"[0.9895871594598085, 0.01041281434407255, 2.2896295849477868e-08, 4.885253427341952e-10]"
4.457564774795926e-05,"[0.9896140299577337, 0.010385940311703812, 2.6433352569572653e-08, 4.844361237727903e-10]"
4.459961809409246e-05,"[0.9896416745669989, 0.010358306697335787, 1.5438079200972094e-08, 4.830726962715036e-10]"
4.4622844458221497e-05,"[0.9896682131980047, 0.010331767036850367, 1.6467462867267052e-08, 4.818842265516235e-10]"
4.464432076006898e-05,"[0.989692556417781, 0.0103074139790173, 2.6308489822885924e-08, 4.783117852158928e-10]"
4.46682877601721e-05,"[0.9897200368701385, 0.010279937437781446, 2.2398884760556194e-08, 4.750578937591306e-10]"
4.468919489500053e-05,"[0.9897441255902701, 0.01025585748906508, 1.3627587796587371e-08, 4.744751564716838e-10]"
4.471010202982895e-05,"[0.9897679249137866, 0.01023205355699865, 1.8237254776633205e-08, 4.728939571581702e-10]"
4.4731561470234546e-05,"[0.9897922611544381, 0.01020770865263887, 2.6904114578582703e-08, 4.691444557361393e-10]"
4.475551151529214e-05,"[0.9898197726461232, 0.010180203889114158, 2.0176940740597643e-08, 4.664324177900709e-10]"
4.477943515754797e-05,"[0.989847256515966, 0.010152726799011934, 1.3396120738563109e-08, 4.658048301492679e-10]"
4.480253679707964e-05,"[0.9898734450355684, 0.010126528917276618, 2.2759819257214076e-08, 4.6301965802573604e-10]"
4.482623446582407e-05,"[0.9899004486248016, 0.010099522499467247, 2.5590778413141686e-08, 4.5907823428353454e-10]"
4.485020911974319e-05,"[0.9899280658836311, 0.010071916048132321, 1.4782805824980072e-08, 4.5781372222387257e-10]"
4.48731871843558e-05,"[0.9899542716934071, 0.010045708635073076, 1.6386153172339664e-08, 4.565917763709425e-10]"
4.489440905986399e-05,"[0.9899782920792579, 0.01002167881273406, 2.58255536783313e-08, 4.5314293964139235e-10]"
4.4918370899950495e-05,"[0.9900057332233415, 0.0099942417894257, 2.1706171120378983e-08, 4.500166839039819e-10]"
4.493951184754526e-05,"[0.9900300509321345, 0.009969932549125236, 1.3237746653844744e-08, 4.494316178985608e-10]"
4.4960558399561504e-05,"[0.990053959942358, 0.009946018570910356, 1.8206864371029186e-08, 4.4781013619393126e-10]"
4.498216549041714e-05,"[0.9900784286276223, 0.009921541702976615, 2.6392568697221907e-08, 4.4413617105975927e-10]"
4.50061081044937e-05,"[0.9901058977789499, 0.009894079684402939, 1.9260629864782642e-08, 4.4160074104899364e-10]"
4.503001035407034e-05,"[0.9901332962229534, 0.009866687287682394, 1.3212298504465095e-08, 4.4095642954605927e-10]"
4.5053341722436044e-05,"[0.9901596870329541, 0.009840286940127988, 2.275134451276228e-08, 4.381229417285216e-10]"
4.507718527249683e-05,"[0.9901868243963163, 0.009813147720005761, 2.461021959447371e-08, 4.343546183203124e-10]"
4.5101159809238976e-05,"[0.9902143883977589, 0.009785594272373658, 1.4055806477512332e-08, 4.332152412251e-10]"
4.5123699072024885e-05,"[0.9902400225518602, 0.009759957802249844, 1.6372131485464024e-08, 4.319514036469221e-10]"
4.51448881537459e-05,"[0.9902639563638781, 0.009736014949587606, 2.541561857450565e-08, 4.2857978780362674e-10]"
4.516884690388758e-05,"[0.9902913475151041, 0.009708628390826899, 2.082437602826032e-08, 4.2562570515987866e-10]"
4.519279316018288e-05,"[0.9903188027529168, 0.009681181251965567, 1.2724359917871958e-08, 4.2496766328292796e-10]"
4.521454648985183e-05,"[0.990343405140569, 0.009656571679401536, 1.9910666660589354e-08, 4.228909865157789e-10]"
4.52373081615879e-05,"[0.9903691771008297, 0.009630793954369525, 2.56781416075357e-08, 4.1913045723062155e-10]"
4.526125209442792e-05,"[0.9903966393085488, 0.009603341213899441, 1.621097918576049e-08, 4.173229038636929e-10]"
4.528496089575911e-05,"[0.9904236607176575, 0.009576321881461, 1.4133586490574057e-08, 4.164801022425257e-10]"
4.530813064190072e-05,"[0.9904497784944447, 0.009550194083184504, 2.4157068618283413e-08, 4.132329529883921e-10]"
4.5332150837555336e-05,"[0.9904771359167822, 0.009522838850134954, 2.1969254019074895e-08, 4.099850349471428e-10]"
4.53530040762928e-05,"[0.9905010439001372, 0.009498939649476911, 1.3186805665112422e-08, 4.092838357129451e-10]"
4.537385731503027e-05,"[0.990524672501251, 0.009475308043185741, 1.6192772027189197e-08, 4.080420955506176e-10]"
4.5394868282498214e-05,"[0.9905483373057375, 0.009451634559996043, 2.4874233060362767e-08, 4.0479725046754243e-10]"
4.54188214330841e-05,"[0.9905756481695425, 0.009424328376621625, 2.0194916929197108e-08, 4.0195554194758353e-10]"
4.544276751826872e-05,"[0.9906030201375723, 0.009396964173298977, 1.2429145146732836e-08, 4.012974688895113e-10]"
4.5464702082175556e-05,"[0.9906277465967304, 0.00937223048353853, 1.966106867927305e-08, 3.9923728796552724e-10]"
4.548762582822232e-05,"[0.9906536282265146, 0.009346343534727013, 2.4982610358005924e-08, 3.9559133174689906e-10]"
4.5511577304684856e-05,"[0.9906810186359175, 0.00931896255429955, 1.5553613227279034e-08, 3.9388699581603516e-10]"
4.5535230830160674e-05,"[0.9907078794654474, 0.0092921032978808, 1.3979833822130728e-08, 3.9302457807859834e-10]"
4.555825748947707e-05,"[0.9907337474514724, 0.009266225588306554, 2.3705352220607384e-08, 3.8987384470050487e-10]"
4.558226359885638e-05,"[0.9907610046881217, 0.009238970805002683, 2.1253349944251618e-08, 3.867664148915887e-10]"
4.5603477693653416e-05,"[0.990785240648324, 0.00921474338296532, 1.2715339646705955e-08, 3.8607739693833564e-10]"
4.5624665173336905e-05,"[0.9908091485678678, 0.00919083188830975, 1.6291235865596752e-08, 3.8476474698492655e-10]"
4.564548337757721e-05,"[0.9908325161774572, 0.009167456136567723, 2.4436088672854342e-08, 3.816191875765355e-10]"
4.566943120242436e-05,"[0.990859737694437, 0.009140239789071341, 1.926754214594197e-08, 3.7895880299287267e-10]"
4.56933711236789e-05,"[0.9908869921454706, 0.009112992444593352, 1.215991580244832e-08, 3.7831134005352917e-10]"
4.571580188189431e-05,"[0.9909121692430448, 0.009087807674299038, 1.9833872653085566e-08, 3.7615732925984496e-10]"
4.5739101065416226e-05,"[0.9909383974803424, 0.009061575204238328, 2.406884535272649e-08, 3.726244381431867e-10]"
4.576307002952089e-05,"[0.9909657133587713, 0.0090342689318098, 1.4462590882560087e-08, 3.7114011225234275e-10]"
4.578649852798389e-05,"[0.9909921830590812, 0.0090077995277531, 1.4165883321716934e-08, 3.7019863024467524e-10]"
4.580896584448743e-05,"[0.9910173184323317, 0.008982654929325018, 2.3393187959003318e-08, 3.6713972310537114e-10]"
4.5832936366243526e-05,"[0.9910444417961901, 0.008955534664932131, 2.0294895014107182e-08, 3.6422782324262116e-10]"
4.5856878534236946e-05,"[0.9910716563411636, 0.00892832845034807, 1.1963500975650108e-08, 3.635126717954428e-10]"
4.587850949277832e-05,"[0.9910959026002667, 0.008904076387836466, 1.7767944286937956e-08, 3.618323537948852e-10]"
4.590056307455324e-05,"[0.9911205948279119, 0.008879377725954023, 2.4204719608385997e-08, 3.5851551765371317e-10]"
4.5924495115712185e-05,"[0.9911477518416465, 0.008852228616783961, 1.6300437299134824e-08, 3.565206538453241e-10]"
4.594830178197043e-05,"[0.9911746554001583, 0.008825328776719696, 1.258106151765847e-08, 3.558207896293562e-10]"
4.597185006843639e-05,"[0.991200924599603, 0.008799050249069617, 2.1910564119497026e-08, 3.53057603660527e-10]"
4.599589084587176e-05,"[0.9912279805994959, 0.008771994778037383, 2.1383068338369243e-08, 3.4990355597816953e-10]"
4.601718862085229e-05,"[0.9912521502282817, 0.008747833815707304, 1.2716887024093694e-08, 3.490739446382703e-10]"
4.6038486395832826e-05,"[0.9912760424182954, 0.008723939686820016, 1.4656250696426144e-08, 3.4802861337303497e-10]"
4.605956550453899e-05,"[0.991299511185891, 0.008700462568917591, 2.300892243935727e-08, 3.4516108753750055e-10]"
4.6083523377921594e-05,"[0.9913265057556128, 0.008673471626681131, 1.938243882660126e-08, 3.42429123743484e-10]"
4.6107469236680915e-05,"[0.9913535844340908, 0.008646400703762774, 1.1625842384065815e-08, 3.4174362736709847e-10]"
4.612928465478891e-05,"[0.9913779018025264, 0.008622077161639756, 1.7800555339312156e-08, 3.4001705490619414e-10]"
4.6151812748926305e-05,"[0.991403014119637, 0.00859695914795629, 2.349942698690434e-08, 3.3676190832877144e-10]"
4.617575649868311e-05,"[0.9914300634532538, 0.008569918107224154, 1.5206600835794137e-08, 3.3498267389292317e-10]"
4.6199492400408834e-05,"[0.991456722717529, 0.008543261433342733, 1.261536615151583e-08, 3.3424144446465853e-10]"
4.6222888561595524e-05,"[0.9914826785046775, 0.008517296491492543, 2.1771447370780415e-08, 3.3148481446652147e-10]"
4.624691909627184e-05,"[0.9915096040011524, 0.008490372455949273, 2.0311675742309e-08, 3.2854325206192127e-10]"
4.626789995377393e-05,"[0.9915332847802915, 0.008466699837951128, 1.215079306488839e-08, 3.27804812814534e-10]"
4.6288880811276016e-05,"[0.9915566787371016, 0.008443303487274779, 1.454523677955431e-08, 3.26747320597915e-10]"
4.630974208556945e-05,"[0.9915797769388661, 0.008420197331121244, 2.2501925413620155e-08, 3.239930749032187e-10]"
4.633369462561475e-05,"[0.991606624864539, 0.008393353246338978, 1.866190374165578e-08, 3.213975565908372e-10]"
4.6357641344712584e-05,"[0.991633549302563, 0.008366436154184495, 1.1314980823819739e-08, 3.207283644987463e-10]"
4.637955884726516e-05,"[0.9916578329926896, 0.008342146196544154, 1.7583475930770947e-08, 3.190137125666209e-10]"
4.640231245233176e-05,"[0.9916830586768572, 0.008316915298730783, 2.2799220100377813e-08, 3.158624710770357e-10]"
4.6426264709264835e-05,"[0.9917099693301341, 0.008290012971320487, 1.4473279066829422e-08, 3.142106393406645e-10]"
4.6449940746367744e-05,"[0.991736391142211, 0.008263593152277064, 1.2479456601786888e-08, 3.134554015588115e-10]"
4.6473202855369194e-05,"[0.9917620399726853, 0.008237935438597755, 2.1364038282901015e-08, 3.107758031122103e-10]"
4.6497218354267914e-05,"[0.9917887977620233, 0.008211179487864545, 1.952644919566768e-08, 3.079893949498452e-10]"
4.651866636125405e-05,"[0.9918128551784078, 0.00818712998136972, 1.161667397621388e-08, 3.0728053989093094e-10]"
4.6540114368240184e-05,"[0.9918366002261663, 0.00816338179192672, 1.475890932017598e-08, 3.061352415498423e-10]"
4.656052671537237e-05,"[0.991859063646926, 0.008140911045851728, 2.2086499896469063e-08, 3.0349208463321595e-10]"
4.6584469759990584e-05,"[0.99188575101173, 0.008114228076629133, 1.76916055612091e-08, 3.0108505706710386e-10]"
4.660841004370248e-05,"[0.9919124860855928, 0.008087499670163905, 1.1023131677398844e-08, 3.004433722405539e-10]"
4.663068497655569e-05,"[0.9919369902693685, 0.008062988801055765, 1.770939069591094e-08, 2.986594480032123e-10]"
4.6653862067235924e-05,"[0.9919625413237175, 0.008037433523334844, 2.1934559919277452e-08, 2.956040852138877e-10]"
4.6677832589420985e-05,"[0.9919893104032892, 0.008010672996196847, 1.3381823177825904e-08, 2.941683666082215e-10]"
4.6701289896365254e-05,"[0.9920152819652998, 0.00798470220482971, 1.2610575732891562e-08, 2.9336032896724063e-10]"
4.672409279395484e-05,"[0.992040251214088, 0.00795972448863979, 2.1079516447779936e-08, 2.9074627969590383e-10]"
4.674807316809348e-05,"[0.9920668101827417, 0.0079331680709005, 1.8529445124606345e-08, 2.8815729949144433e-10]"
4.677201592638633e-05,"[0.9920934582959885, 0.007906527621513136, 1.0864574306723544e-08, 2.874490829436781e-10]"
4.679398567661916e-05,"[0.992117550154814, 0.007882430572283852, 1.6055675956030233e-08, 2.860009338157362e-10]"
4.681611101993064e-05,"[0.992141774826471, 0.007858200074405842, 2.188394752284693e-08, 2.831470324362525e-10]"
4.6840051493176936e-05,"[0.9921683514397549, 0.007831630607940513, 1.4737198150429877e-08, 2.8135959910263443e-10]"
4.6863838652312427e-05,"[0.9921946374378994, 0.00780534795789918, 1.1388134050706662e-08, 2.8070564664164016e-10]"
4.688739499273317e-05,"[0.9922203117235638, 0.007779665262069277, 1.9799183407096293e-08, 2.783510515697479e-10]"
4.691141143007894e-05,"[0.9922467240106596, 0.007753253456620879, 1.9318501452446512e-08, 2.7561438015038057e-10]"
4.693295291245981e-05,"[0.9922706158782908, 0.0077293694594134784, 1.1448248258603039e-08, 2.7482366383580406e-10]"
4.6954494394840684e-05,"[0.9922942102771924, 0.007705773095994741, 1.3413095644380334e-08, 2.7387355153887947e-10]"
4.697539855558319e-05,"[0.9923169278214455, 0.0076830481453130615, 2.0821500093968782e-08, 2.7143432760171753e-10]"
4.6999351436094684e-05,"[0.9923432847047029, 0.007656694710534509, 1.7373658241939874e-08, 2.6907050888966076e-10]"
4.702329783313709e-05,"[0.9923697197149965, 0.007630266572319615, 1.0500508843540127e-08, 2.684191300407474e-10]"
4.704557083455931e-05,"[0.9923939307745877, 0.007606049651062093, 1.6362867192819146e-08, 2.668705855277398e-10]"
4.706835458457342e-05,"[0.9924187107228234, 0.0075812649732870585, 2.1094148278015742e-08, 2.64062447286112e-10]"
4.709231320158771e-05,"[0.992445125126045, 0.007554858327263344, 1.3336725102843747e-08, 2.625572843490518e-10]"
4.711593825597957e-05,"[0.9924709813189574, 0.007529003864883119, 1.1605387084633058e-08, 2.6185081979426567e-10]"
4.7139184986902766e-05,"[0.9924961061293124, 0.007503870852559793, 1.98084394003026e-08, 2.5947213848833245e-10]"
4.716319026494387e-05,"[0.9925223318698393, 0.007477646897936847, 1.8023265617712128e-08, 2.5697885321379326e-10]"
4.718713192733793e-05,"[0.992548645724174, 0.007451340638639497, 1.0427234717703536e-08, 2.562536435839572e-10]"
4.72089388397633e-05,"[0.9925722570692145, 0.0074277249131041514, 1.4808279047313714e-08, 2.550060378741033e-10]"
4.723101331730458e-05,"[0.9925960873474171, 0.00740388862245769, 2.0822557843990995e-08, 2.523856513981123e-10]"
4.725496145246327e-05,"[0.992622307110869, 0.007377675172216741, 1.4509414198746326e-08, 2.505949624012684e-10]"
4.727878619605584e-05,"[0.9926483027453346, 0.007351683414704577, 1.0631428146064029e-08, 2.499879113210814e-10]"
4.730232135878655e-05,"[0.9926736043372038, 0.00732637400236164, 1.8452525874412312e-08, 2.4790609310062147e-10]"
4.732627695172174e-05,"[0.9926995644960847, 0.007300413522945328, 1.8773937537046774e-08, 2.453015818532575e-10]"
4.735024994985849e-05,"[0.9927257834932418, 0.00727420262837147, 1.0670487319636332e-08, 2.444280029432382e-10]"
4.7372341592724857e-05,"[0.992749615179343, 0.007250368255364942, 1.3357604251698898e-08, 2.4342477297988334e-10]"
4.739296854940947e-05,"[0.9927717167343996, 0.0072282600346560855, 2.0025134792564234e-08, 2.4113959263764704e-10]"
4.741691981941358e-05,"[0.992797722414548, 0.007202258409243413, 1.597077471552816e-08, 2.390384601389443e-10]"
4.744085369373914e-05,"[0.9928237513186347, 0.007176235471199171, 1.000362265417911e-08, 2.384348996394751e-10]"
4.746332663896392e-05,"[0.992847803345196, 0.007152177286641462, 1.616224439024454e-08, 2.3687563939255995e-10]"
4.748659440602992e-05,"[0.992872765304114, 0.00712721171023323, 1.9781059631076245e-08, 2.3424474951351505e-10]"
4.751057557448088e-05,"[0.9928988337103161, 0.007101151104076843, 1.1980526941410789e-08, 2.329858203718017e-10]"
4.7533864561908115e-05,"[0.9929239080054829, 0.007076077293611482, 1.1495237826707544e-08, 2.3225613329321916e-10]"
4.75565881462238e-05,"[0.9929480925115287, 0.007051885188009984, 1.9095986973713014e-08, 2.3002322305231434e-10]"
4.758055560338832e-05,"[0.9929739053485725, 0.007026074762315453, 1.6685137527722025e-08, 2.2778673951797433e-10]"
4.760449992164261e-05,"[0.9929998162223543, 0.007000170746028328, 9.826579258593151e-09, 2.2712999836545714e-10]"
4.762681886612421e-05,"[0.9930235865500039, 0.006976395534933954, 1.4710437006197389e-08, 2.258432391664516e-10]"
4.7649226682955715e-05,"[0.9930474210825961, 0.006952555983804311, 1.9730536740525646e-08, 2.233727032050666e-10]"
4.76731792711717e-05,"[0.9930732647514827, 0.006926719028224308, 1.3017019446374314e-08, 2.2185721540432614e-10]"
4.769690445802388e-05,"[0.9930987122597952, 0.006901274095031588, 1.0440935780356543e-08, 2.2124633753598014e-10]"
4.772042053390375e-05,"[0.9931235781836679, 0.006876400553533197, 1.805915999453551e-08, 2.1920143756224593e-10]"
4.774442335109005e-05,"[0.993149210883183, 0.006850768712774293, 1.7200962465129982e-08, 2.1688144088553775e-10]"
4.776585092806215e-05,"[0.993172279097808, 0.006827707472829961, 1.0226384113269084e-08, 2.161902213597687e-10]"
4.7787278505034256e-05,"[0.9931950337902744, 0.006804950745783149, 1.226122401351792e-08, 2.1534185345093222e-10]"
4.7808046668216485e-05,"[0.9932169134830171, 0.006783064498713877, 1.8817187242107857e-08, 2.1327033616878343e-10]"
4.783199423468516e-05,"[0.9932424747161587, 0.006757506550430744, 1.5532628955019826e-08, 2.1124748909692958e-10]"
4.7855936480030724e-05,"[0.9932681019556296, 0.00673188536697094, 9.475495396005237e-09, 2.1065088063420595e-10]"
4.787854016031239e-05,"[0.9932918991326717, 0.006708082686622427, 1.4979185448173435e-08, 2.0927977562850985e-10]"
4.790151590447282e-05,"[0.9933161147000419, 0.006683863206007065, 1.8893677605773896e-08, 2.0687667159271574e-10]"
4.7925488679703914e-05,"[0.9933417340721418, 0.006658250993253099, 1.1733858583987321e-08, 2.0560946574103135e-10]"
4.794894806840691e-05,"[0.9933665854732076, 0.006633400701591984, 1.0623688963954284e-08, 2.0496133720540748e-10]"
4.7972039641815154e-05,"[0.9933907345606884, 0.006609244306593032, 1.7932024617745694e-08, 2.0293065424956879e-10]"
4.7996022257182716e-05,"[0.9934161075695114, 0.006583873202250502, 1.6027904865736297e-08, 2.0082262824480165e-10]"
4.801996674780421e-05,"[0.9934415811091655, 0.006558406337559676, 9.351867865935505e-09, 2.001758951394584e-10]"
4.804225072820388e-05,"[0.9934649048734735, 0.006535078255446342, 1.3669947886235502e-08, 1.9904062903117523e-10]"
4.8064750770686104e-05,"[0.9934884027589161, 0.006511575353955788, 1.868732014709108e-08, 1.967715672708848e-10]"
4.808871082923717e-05,"[0.9935137951488237, 0.006486189118013918, 1.253307897753985e-08, 1.9531588960872415e-10]"
4.811245623612528e-05,"[0.9935388226846413, 0.006461164336025449, 9.778227422405409e-09, 1.9475052695205095e-10]"
4.813601760040458e-05,"[0.9935632830049725, 0.006436696857764043, 1.6936524108474303e-08, 1.9291074249499156e-10]"
4.8159998842243865e-05,"[0.9935884182485841, 0.0064115621141357555, 1.6436955135595234e-08, 1.9075063146947602e-10]"
4.818395701800828e-05,"[0.9936137352303847, 0.0063862521844414545, 9.383841382282088e-09, 1.9002819283128134e-10]"
4.8205725061126404e-05,"[0.9936363865433185, 0.006363597914657057, 1.2340916330360332e-08, 1.8911768402640058e-10]"
4.822733256546197e-05,"[0.9936587411363269, 0.006341237510570479, 1.8153404641178864e-08, 1.8706888000724706e-10]"
4.825130576651324e-05,"[0.9936839047085939, 0.006316078507649189, 1.3583990059363731e-08, 1.8539767438474697e-10]"
4.827518964437687e-05,"[0.9937089496995832, 0.006291038010087695, 9.089413980203268e-09, 1.848667958331304e-10]"
4.8298361373108945e-05,"[0.9937328398600968, 0.006267141574766115, 1.5364472655409652e-08, 1.8336150455362176e-10]"
4.832209756861419e-05,"[0.9937574447584848, 0.006242534896855849, 1.7144620399102394e-08, 1.8115426484950704e-10]"
4.834609802643976e-05,"[0.9937826221067873, 0.006217364766685931, 9.925642413193532e-09, 1.802402329495526e-10]"
4.836899442664815e-05,"[0.9938063277220807, 0.006193658009919522, 1.1066738090941558e-08, 1.794996447187633e-10]"
4.839072014789761e-05,"[0.9938286022531432, 0.006171377166465281, 1.7380343193594364e-08, 1.7761297447491194e-10]"
