time,purity
0.0,1.0
2.5945423873704404e-08,0.9999993876445858
4.975016113270679e-08,0.9999989991825983
7.302385786436902e-08,0.9999992416603081
9.703752467396751e-08,0.9999986619806928
1.2107360798412525e-07,0.9999974599976119
1.4499454663958323e-07,0.9999970348486071
1.6821752997238608e-07,0.9999965491749568
1.9204218644838238e-07,0.9999949864039941
2.1580107425747996e-07,0.9999936205918826
2.3913645941147625e-07,0.9999929174828662
2.6314704063756724e-07,0.9999913819918711
2.87147947334787e-07,0.9999892044964492
3.111166892850834e-07,0.9999877949482535
3.343688314001359e-07,0.99998637800161
3.582275075829125e-07,0.9999838545713112
3.8201168287136564e-07,0.9999815134874165
4.0540856962998644e-07,0.9999798597251714
4.2942297351511126e-07,0.9999773601183631
4.5339706748307615e-07,0.9999742114739689
4.773983644197715e-07,0.9999718209667855
5.006832414002609e-07,0.9999694643478454
5.245768790304337e-07,0.9999659733296457
5.483879746539152e-07,0.999962661589848
5.718319114582227e-07,0.9999600544839042
5.95855131562001e-07,0.9999565826624043
6.198174428081827e-07,0.9999524650471279
6.438373546968038e-07,0.9999490991301524
6.671534784330541e-07,0.9999457954097065
6.910787895024022e-07,0.9999413309422862
7.149140385223212e-07,0.9999370535188425
7.383909063527009e-07,0.9999334925042777
7.62425982723406e-07,0.9999290412954741
7.863921126270699e-07,0.999923955050845
8.10420022558868e-07,0.9999196202213658
8.337656500853568e-07,0.9999153630319038
8.577185668506056e-07,0.9999099206095519
8.815744720804376e-07,0.9999046827697287
9.050719502634615e-07,0.9999001688559668
9.291196076439749e-07,0.9998947323403226
9.531025602107187e-07,0.9998886768662782
9.771294777087224e-07,0.9998833802017928
1.0005037766644962e-06,0.9998781639880019
1.0244777714805009e-06,0.999871741275219
1.0483516073861048e-06,0.9998655482438105
1.0718595727630754e-06,0.9998600834916606
1.0959180030328413e-06,0.9998536575595904
1.119926285116893e-06,0.9998466323711295
1.143944133545577e-06,0.9998403812302942
1.1673472143132203e-06,0.9998342012057939
1.1913351578064701e-06,0.9998267980765012
1.2152253925175568e-06,0.9998196546981378
1.238735605603852e-06,0.9998132418904226
1.2628003065208938e-06,0.9998058248685043
1.2868372900342649e-06,0.9997978305255928
1.31083839280452e-06,0.9997906324059527
1.3342711007179878e-06,0.9997834846299846
1.3582696121427228e-06,0.9997751018469571
1.382175951863955e-06,0.9997670123646314
1.4056820114943513e-06,0.9997596547198242
1.4297431172829461e-06,0.999751248816567
1.4538076271835412e-06,0.9997422874488009
1.4777932406024008e-06,0.9997341470727061
1.5012571521398917e-06,0.9997260281260367
1.5252643294373938e-06,0.9997166674148156
1.5491874523858918e-06,0.9997076354952854
1.5726847813599163e-06,0.9996993364058415
1.5967516470321247e-06,0.9996899382206654
1.620841290071578e-06,0.9996800132663898
1.6448076395572348e-06,0.9996709372675918
1.668305462957562e-06,0.9996618432759892
1.6923205372636944e-06,0.999651506750497
1.7162620616634785e-06,0.9996415360093787
1.7397474525044454e-06,0.9996322988390264
1.7638250840912169e-06,0.9996219060865321
1.7879353559771502e-06,0.9996110228201042
1.811878989835853e-06,0.9996010181085434
1.8354144707476345e-06,0.999590944674534
1.8594371021906636e-06,0.9995796350724814
1.883399149828587e-06,0.9995687290015746
1.9068713941646794e-06,0.9995585565585539
1.930961485819135e-06,0.99954716841749
1.955085968994757e-06,0.9995353341652474
1.9790043505844014e-06,0.9995244075525201
2.002582097175706e-06,0.9995133497095937
2.0266115910579455e-06,0.9995010707685528
2.05059613027181e-06,0.9994892328836913
2.0740567590340208e-06,0.999478126731937
2.0981569992853875e-06,0.9994657448634625
