time,phonons
1.4407666320718406e-06,"[0.9993689465066848, 0.0006307345405074557, 3.1872367184192673e-07, 1.2102984945353848e-10]"
1.4664312682068118e-06,"[0.9993462810756876, 0.0006533766011393942, 3.420785764999364e-07, 1.3463035220081355e-10]"
1.4922839355513875e-06,"[0.9993232623857944, 0.0006763710572088432, 3.6629615286354385e-07, 1.4888296908917228e-10]"
1.517354372816418e-06,"[0.9993003036744921, 0.0006993043396554277, 3.917076124321022e-07, 1.6479254087248922e-10]"
1.542877728188542e-06,"[0.9992765114008878, 0.0007230693097463308, 4.1899162567353867e-07, 1.8252765650583214e-10]"
1.5687598517080872e-06,"[0.9992522688358869, 0.0007472836185154134, 4.4722742250799004e-07, 2.0094554136390572e-10]"
1.5940669131343323e-06,"[0.999228013644334, 0.0007715093088867559, 4.7670678047542636e-07, 2.2114151879325787e-10]"
1.61853665307689e-06,"[0.9992040347105271, 0.0007954578443710693, 5.070820785944315e-07, 2.4298669720333656e-10]"
1.6439689334097942e-06,"[0.9991790025693161, 0.0008204577842386774, 5.39258478631039e-07, 2.662245116409612e-10]"
1.6696621048964565e-06,"[0.9991533141909168, 0.0008461120714773405, 5.733223898947781e-07, 2.915922692962091e-10]"
1.6952539854819424e-06,"[0.9991270662766726, 0.0008723235065288562, 6.097710456320051e-07, 3.203175635817336e-10]"
1.720460572099587e-06,"[0.999101020499291, 0.0008983323875039071, 6.466364649401117e-07, 3.497375719552797e-10]"
1.7461945940598056e-06,"[0.9990741717969344, 0.0009251422196021253, 6.854733221330506e-07, 3.81228835388995e-10]"
1.7716786661985687e-06,"[0.9990469089361612, 0.0009523637895234111, 7.267270646443699e-07, 4.165976303176394e-10]"
1.7973170537150903e-06,"[0.9990191565443209, 0.000980073071119669, 7.697976562630584e-07, 4.544055499008191e-10]"
1.8231668496895902e-06,"[0.9989910186142151, 0.0010081666085562388, 8.141491499103413e-07, 4.935871083029185e-10]"
1.8478631492885341e-06,"[0.9989635386697407, 0.0010356014288583108, 8.592302379604865e-07, 5.353815071896859e-10]"
1.8729386129440453e-06,"[0.9989351841674671, 0.0010639078921478708, 9.07221672757942e-07, 5.81439303069968e-10]"
1.898626813567e-06,"[0.9989060363848685, 0.001093005688800086, 9.571577110849986e-07, 6.294679436635201e-10]"
1.9240321741182866e-06,"[0.998876716011811, 0.0011222741334850166, 1.0090326918150696e-06, 6.811692673479984e-10]"
1.948927356144174e-06,"[0.9988474031691659, 0.0011515331114825501, 1.0628398917474742e-06, 7.37223372328294e-10]"
1.97390479464352e-06,"[0.9988178641668883, 0.0011810171048103543, 1.1177898396226425e-06, 7.947876279072423e-10]"
1.999609333888657e-06,"[0.9987871333529879, 0.0012116893769374938, 1.1762672041511282e-06, 8.573049209055345e-10]"
2.0252088892454346e-06,"[0.9987558530443732, 0.0012429077039067167, 1.238177540338227e-06, 9.267953499023641e-10]"
2.050607011905293e-06,"[0.9987245751707294, 0.001274122446208585, 1.3012353827266725e-06, 9.986075863675796e-10]"
2.0761834159173034e-06,"[0.9986928757474532, 0.001305756867511394, 1.3661609120189052e-06, 1.0732469873740327e-09]"
2.1011814745782434e-06,"[0.998661255776491, 0.0013373095673394578, 1.4333497794589552e-06, 1.1540652194691065e-09]"
2.126623752187954e-06,"[0.9986286889331935, 0.0013698054243335897, 1.5042469416813934e-06, 1.2414901350834314e-09]"
2.1524156743683126e-06,"[0.9985955575537522, 0.0014028637545466518, 1.5772039875703732e-06, 1.331716731160838e-09]"
2.1774081017267163e-06,"[0.9985629011293582, 0.0014354458647015604, 1.6514215373554314e-06, 1.4269592404568478e-09]"
2.201706658728354e-06,"[0.9985306513011658, 0.0014676201121122203, 1.7269009768045831e-06, 1.5271964250027718e-09]"
2.227048563034059e-06,"[0.9984969166782105, 0.001501274848992106, 1.806679189653137e-06, 1.6334058769019488e-09]"
2.252606383908249e-06,"[0.9984624944827372, 0.001535613605955435, 1.8900023446963788e-06, 1.7469679118441485e-09]"
2.2780099090439156e-06,"[0.9984276360293702, 0.0015703846486438665, 1.977287309505974e-06, 1.8709896015063925e-09]"
2.3030455219455053e-06,"[0.9983931002778852, 0.001604832590029247, 2.0649702541209267e-06, 1.9966719214403115e-09]"
2.3286836034683687e-06,"[0.9983574834646751, 0.001640357371392437, 2.156866947197606e-06, 2.1299772211498073e-09]"
2.353942577390723e-06,"[0.9983217342160294, 0.001676011086902712, 2.2522542245920303e-06, 2.2742320923241053e-09]"
2.379451291176453e-06,"[0.9982853102868051, 0.0017123358038585842, 2.351312225855343e-06, 2.4267383307002593e-09]"
2.4051857990380747e-06,"[0.9982484202974841, 0.001749124162396741, 2.4527841789380018e-06, 2.5836522360851365e-09]"
2.4297374541054458e-06,"[0.9982126477303811, 0.0017847951885539086, 2.5541613934946804e-06, 2.746161527538847e-09]"
2.4544439328566144e-06,"[0.9981761978428711, 0.0018211390844726648, 2.6599774118690277e-06, 2.9204363248478595e-09]"
2.479957506341668e-06,"[0.9981384655903593, 0.0018587606218229394, 2.770508498686241e-06, 3.1027452470921686e-09]"
2.505299286627972e-06,"[0.9981005284960083, 0.001896583748180347, 2.884282328595221e-06, 3.2952539673837595e-09]"
2.5302596405558877e-06,"[0.9980625691272845, 0.0019344257304481978, 3.00146198946809e-06, 3.5006164005633964e-09]"
2.5550577851779853e-06,"[0.9980247186944557, 0.001972157848490387, 3.119567384718944e-06, 3.7086631221261025e-09]"
2.580692463979267e-06,"[0.9979852979750259, 0.002011453322969611, 3.244587204442898e-06, 3.9319451023431735e-09]"
2.6060700963653324e-06,"[0.9979456100503435, 0.002051011250417573, 3.374342081696102e-06, 4.172623949683012e-09]"
2.6314681604628042e-06,"[0.9979056216363515, 0.0020908666517054845, 3.507103605167581e-06, 4.422112333942661e-09]"
2.6570280058641765e-06,"[0.9978652099141339, 0.0021311424292735862, 3.6427900100895014e-06, 4.678558026298198e-09]"
2.6814306886944673e-06,"[0.9978260346371169, 0.002170182200217911, 3.7780304744139343e-06, 4.943012484937142e-09]"
2.7064147832831923e-06,"[0.997785514148365, 0.0022105596531321143, 3.920779542896578e-06, 5.228335005798023e-09]"
2.732007361250895e-06,"[0.9977439135982049, 0.0022520121320745248, 4.068553168524851e-06, 5.524106436471541e-09]"
2.7571236233491327e-06,"[0.9977025921677396, 0.002293183070945333, 4.2187347566444746e-06, 5.832591152149329e-09]"
2.78160133545968e-06,"[0.9976617762495739, 0.002333846574369479, 4.370826400956214e-06, 6.154499263978875e-09]"
2.806484434698761e-06,"[0.9976201710736176, 0.002375295002274852, 4.52724093816488e-06, 6.4866201683682e-09]"
2.832055436702127e-06,"[0.9975770904946001, 0.0024182106489676436, 4.691816845879834e-06, 6.8412296697059215e-09]"
2.857429881127859e-06,"[0.9975336866513859, 0.002461443669391314, 4.862257901622922e-06, 7.221284895428227e-09]"
2.882676088589822e-06,"[0.9974902704014142, 0.0025046868346283724, 5.034952095363587e-06, 7.610226683142702e-09]"
2.908116030168965e-06,"[0.9974463342817784, 0.0025484458629299453, 5.211641194235612e-06, 8.010739815420095e-09]"
2.9326917708961324e-06,"[0.9974032831438989, 0.0025913189197279644, 5.389305240091162e-06, 8.426538277449602e-09]"
2.9578259943201983e-06,"[0.9973588727940051, 0.0026355423110767657, 5.575817679797996e-06, 8.871109908295018e-09]"
2.98343981255103e-06,"[0.997313516935042, 0.002680705734829969, 5.767792746128154e-06, 9.32941466572029e-09]"
3.0083293022539196e-06,"[0.9972689279817792, 0.002725101307210734, 5.960699841416415e-06, 9.80180361468544e-09]"
3.0324735908338e-06,"[0.9972251667826382, 0.002768668506801414, 6.154212007896611e-06, 1.0288143530579504e-08]"
3.057500175006999e-06,"[0.9971797081092051, 0.0028139241062829744, 6.356774312599475e-06, 1.0798317788202893e-08]"
3.082994185133234e-06,"[0.9971330522866768, 0.0028603682297136924, 6.567931820268494e-06, 1.1338148577400036e-08]"
3.108302654103885e-06,"[0.9970860942419488, 0.0029071077832500108, 6.785846632913361e-06, 1.1912886319330341e-08]"
3.13340292305285e-06,"[0.9970393173864778, 0.0029536645695027335, 7.005330846792767e-06, 1.2496374739440094e-08]"
3.158871898344185e-06,"[0.996991652133088, 0.0030011031799496747, 7.231367013786756e-06, 1.3101407367758862e-08]"
3.183521434837226e-06,"[0.996944906379061, 0.0030476212316845677, 7.4584417655833256e-06, 1.3727672126665496e-08]"
3.2087161579060554e-06,"[0.9968967714180629, 0.0030955180727287143, 7.69589493509553e-06, 1.4392883731988315e-08]"
3.2343107108735643e-06,"[0.9968477700770452, 0.003144275210299005, 7.939413163997574e-06, 1.5076273987978548e-08]"
3.258995863144934e-06,"[0.996799985125739, 0.0031918170240170254, 8.181852288778086e-06, 1.5773444216903917e-08]"
3.2830228995640074e-06,"[0.9967529917049796, 0.0032385666000319473, 8.424980607715225e-06, 1.6488872295555843e-08]"
3.3081103645582024e-06,"[0.9967038356189926, 0.0032874658758076988, 8.681034687975943e-06, 1.724349206390185e-08]"
3.333527947742455e-06,"[0.9966536706709415, 0.003337364792138223, 8.946271384753735e-06, 1.803680416982495e-08]"
3.358747537655436e-06,"[0.9966032678387007, 0.0033874941082849145, 9.218946730228659e-06, 1.887596304502703e-08]"
3.3837291350574693e-06,"[0.9965531538025129, 0.0034373335268686037, 9.492714786873999e-06, 1.97240596826866e-08]"
3.4092007442272476e-06,"[0.996501847819518, 0.0034883554995110656, 9.775840260289925e-06, 2.0607190639021208e-08]"
3.433850861527801e-06,"[0.9964515828483188, 0.0035383358986255105, 1.0059501205209166e-05, 2.1517052430259455e-08]"
3.459041223903526e-06,"[0.9963998782285012, 0.0035897436969936727, 1.0355358890369503e-05, 2.2479244437206634e-08]"
3.484594393986278e-06,"[0.9963473254542754, 0.0036419926794847997, 1.065816229279477e-05, 2.346577254553403e-08]"
3.5091334109968924e-06,"[0.9962963335319138, 0.003692684039236588, 1.0957724948372602e-05, 2.4464502977249494e-08]"
3.533093361593833e-06,"[0.9962460772090729, 0.003742638787116592, 1.1258275729601352e-05, 2.5487709177720892e-08]"
3.558182211033619e-06,"[0.9961933704864252, 0.0037950272626766177, 1.1575440216970575e-05, 2.656879539225294e-08]"
3.583542519940554e-06,"[0.9961397288436618, 0.0038483404154258127, 1.1902796896855706e-05, 2.7700450678841917e-08]"
3.608685689400262e-06,"[0.9960859276591146, 0.003901805042165321, 1.2238162790710572e-05, 2.8890818421145002e-08]"
3.6336004909064685e-06,"[0.9960324373525017, 0.003954957743894024, 1.2574565197884289e-05, 3.009187882266697e-08]"
3.6590542834396166e-06,"[0.9959775817457941, 0.004009463831215558, 1.2922831293473681e-05, 3.1343429034306435e-08]"
3.6836258115796296e-06,"[0.9959240203233962, 0.004062676764663925, 1.3270038323916538e-05, 3.26241068210638e-08]"
3.7087624150087224e-06,"[0.9958688967234192, 0.004117437074449175, 1.3631974854617305e-05, 3.397622442936504e-08]"
3.734268402683701e-06,"[0.9958128636731812, 0.004173098460832046, 1.4002251443814955e-05, 3.5361714677320186e-08]"
3.7587450283933502e-06,"[0.9957585739586224, 0.004227021493848694, 1.4367535305605249e-05, 3.6758198785050935e-08]"
3.7826643688414893e-06,"[0.9957050571409352, 0.004280170766071255, 1.4733652496372432e-05, 3.818551313265774e-08]"
3.8077053594713205e-06,"[0.9956489516020577, 0.004335888756055427, 1.5119693254153064e-05, 3.969215906941135e-08]"
3.833035472438088e-06,"[0.9955918421922677, 0.0043925985037713755, 1.5517779699549968e-05, 4.1266124466773024e-08]"
3.858125543322027e-06,"[0.9955346605270271, 0.0044493719535633304, 1.5924345852556828e-05, 4.291390201796824e-08]"
3.8830287816186644e-06,"[0.9954777273069315, 0.0045058953126796255, 1.6332541766596996e-05, 4.457755337380649e-08]"
3.90844625490678e-06,"[0.9954194196231169, 0.0045637795690317996, 1.6754238733945365e-05, 4.630632971447471e-08]"
3.932857256435471e-06,"[0.9953628257057168, 0.004619954422559344, 1.7171548618325853e-05, 4.805914987312391e-08]"
3.9578870932585495e-06,"[0.9953044649877764, 0.004677877700670734, 1.7607134859235035e-05, 4.991125210342548e-08]"
3.983344299535528e-06,"[0.9952450174136976, 0.004736877074374824, 1.8053433447893603e-05, 5.181129188937304e-08]"
4.007844634002246e-06,"[0.9951872998179141, 0.004794152177217414, 1.8494012116138665e-05, 5.37243549625018e-08]"
4.031754644723883e-06,"[0.9951305043610886, 0.004850505231290246, 1.893446512404262e-05, 5.5673141762201215e-08]"
4.0567005308519725e-06,"[0.9950711695947438, 0.0049093752905451735, 1.939712140339266e-05, 5.7722512622257e-08]"
4.082027161136285e-06,"[0.9950105923070851, 0.004969472484996351, 1.9875071209710483e-05, 5.986424978727042e-08]"
4.107068154582635e-06,"[0.9949500869594797, 0.005029489216393573, 2.0361454704906178e-05, 6.209546929491414e-08]"
4.13200684933741e-06,"[0.9948896432769758, 0.005089440795116408, 2.0851297101891013e-05, 6.435541751648805e-08]"
4.157368442088483e-06,"[0.9948279932344644, 0.005150584960871594, 2.1354837493360946e-05, 6.669009543528987e-08]"
4.181530664327231e-06,"[0.9947686820934336, 0.005209400534928201, 2.184806444098723e-05, 6.902906058299701e-08]"
4.2063659276985835e-06,"[0.9947073762835936, 0.005270188020258022, 2.2363911262605263e-05, 7.15053687694048e-08]"
4.231761316987045e-06,"[0.9946446103632773, 0.005332420479475954, 2.28948199572859e-05, 7.405606209076473e-08]"
4.256367140634386e-06,"[0.9945833138863404, 0.005393187986593771, 2.3421214229795214e-05, 7.663034457816613e-08]"
4.280391124407666e-06,"[0.9945229808512486, 0.0054529922494303195, 2.3947364294769995e-05, 7.925153007576314e-08]"
4.305174442312678e-06,"[0.9944606580316093, 0.0055147659557398514, 2.4493750482386933e-05, 8.197731669865232e-08]"
4.330538749353083e-06,"[0.9943965664099228, 0.0055782868933196865, 2.506157202851804e-05, 8.483818704617452e-08]"
4.355486924738627e-06,"[0.9943329171903912, 0.005641359175996849, 2.5635550225768266e-05, 8.779539937909234e-08]"
4.380486765119036e-06,"[0.9942689332174348, 0.005704758441095696, 2.6217241053684514e-05, 9.081095633054675e-08]"
4.40575605827416e-06,"[0.9942041037014117, 0.005768991426037527, 2.681068218603949e-05, 9.389927160692964e-08]"
4.429520872378439e-06,"[0.9941425863221259, 0.005829933234692239, 2.738321011211823e-05, 9.694106971584951e-08]"
4.453989291057712e-06,"[0.9940788862596706, 0.0058930302568540776, 2.79830218003474e-05, 1.0016847565896175e-07]"
4.479279636345978e-06,"[0.9940129834296759, 0.005958306273512108, 2.8606477547383057e-05, 1.0352441806744512e-07]"
4.5040710688569435e-06,"[0.9939479369235868, 0.0060227256857772644, 2.9230161066614266e-05, 1.069333607548395e-07]"
4.528383235288544e-06,"[0.9938836294689208, 0.006086403565452327, 2.98562481200614e-05, 1.104201688324474e-07]"
4.55311589286617e-06,"[0.9938181126858414, 0.006151275449506387, 3.0497567038330217e-05, 1.1399894541282827e-07]"
4.578519447392171e-06,"[0.9937505507246045, 0.006218166265686329, 3.1164956263438194e-05, 1.1775305681170819e-07]"
4.603254525445834e-06,"[0.9936841652768154, 0.0062838810116675895, 3.183182491174687e-05, 1.2158488256398522e-07]"
4.6283014280083745e-06,"[0.9936167107897483, 0.006350648247628398, 3.2515120369323026e-05, 1.255390278554513e-07]"
4.6534709000485395e-06,"[0.9935488032088909, 0.006417859885883036, 3.32070469932241e-05, 1.2955343068231113e-07]"
4.67742587527882e-06,"[0.9934836428971138, 0.006482342061358932, 3.388119632042178e-05, 1.3353942372417798e-07]"
4.701417415704384e-06,"[0.9934179978187879, 0.006547295771639391, 3.4568445189241115e-05, 1.376576044780511e-07]"
4.726561893804947e-06,"[0.9933491439320945, 0.006615421396740164, 3.529236631253756e-05, 1.419965118076533e-07]"
4.751523225277856e-06,"[0.9932803947229166, 0.006683434807194021, 3.602372354814141e-05, 1.464365438404678e-07]"
4.776150556722299e-06,"[0.9932120153281448, 0.006751071104757347, 3.676225041825684e-05, 1.510056013509487e-07]"
4.80085625325902e-06,"[0.9931432997578173, 0.0068190356627907504, 3.750863072471118e-05, 1.5563626791322835e-07]"
4.826218026850512e-06,"[0.9930725357548251, 0.006889020194466024, 3.828326478867762e-05, 1.6047182306412127e-07]"
4.850578972113226e-06,"[0.9930039822027893, 0.006956806516179865, 3.904563857488381e-05, 1.6532720439096802e-07]"
4.875540614500762e-06,"[0.9929334697995167, 0.007026522783592364, 3.9836693309576595e-05, 1.7040687103952751e-07]"
4.900785091952881e-06,"[0.9928620678429492, 0.0070971145582044495, 4.064169706979314e-05, 1.7558344115752246e-07]"
4.924929269903001e-06,"[0.9927932764521352, 0.0071651143668209965, 4.142813445572186e-05, 1.8072719149914474e-07]"
4.9485670653437825e-06,"[0.9927255129527329, 0.007232088558590965, 4.221223931558201e-05, 1.8592909889159925e-07]"
4.973515024822582e-06,"[0.9926539392714654, 0.00730282513254456, 4.304382608563023e-05, 1.914481905243029e-07]"
4.998630283994439e-06,"[0.9925815456610582, 0.007374363467530655, 4.389340338017589e-05, 1.9714476800890516e-07]"
5.023394656435367e-06,"[0.9925095904404415, 0.007445455696063288, 4.47505373568661e-05, 2.0300152088135018e-07]"
5.048112533569146e-06,"[0.9924376191387402, 0.007516558474279666, 4.5613141971562746e-05, 2.0891906132916743e-07]"
5.073410614676346e-06,"[0.992363785408978, 0.007589495407821886, 4.6503800501053924e-05, 2.1505509010837252e-07]"
5.09723036670171e-06,"[0.9922937181961777, 0.007658698920756474, 4.7361480015805854e-05, 2.2107450801915443e-07]"
5.121803656522611e-06,"[0.9922211214136254, 0.007730392355910318, 4.8258469358706473e-05, 2.2743130513690531e-07]"
5.147031882861981e-06,"[0.9921465313737541, 0.007804050423049953, 4.918387952317184e-05, 2.3399225305917373e-07]"
5.171487025525558e-06,"[0.9920737741337622, 0.007875887315380834, 5.0097653586811894e-05, 2.405646485349334e-07]"
5.195486818095354e-06,"[0.992001901290637, 0.007946839320925393, 5.101181264878227e-05, 2.4724216324090474e-07]"
5.220218213976855e-06,"[0.9919277673012559, 0.00802001940803894, 5.195878886427002e-05, 2.541668763604271e-07]"
5.2455084576084395e-06,"[0.9918516807847378, 0.00809511864389611, 5.293884564901591e-05, 2.613890920686608e-07]"
5.270095553183655e-06,"[0.9917771323008683, 0.008168685543796413, 5.3913114697977445e-05, 2.6870274554140384e-07]"
5.294968631159876e-06,"[0.99170151999614, 0.008243295431568935, 5.490802101786884e-05, 2.7621196553154683e-07]"
5.3200823227440195e-06,"[0.9916250556316952, 0.008318740753369136, 5.591940949210104e-05, 2.8386458255297995e-07]"
5.343818132945879e-06,"[0.9915522716083087, 0.008390541576037573, 5.689510166464045e-05, 2.913722244977833e-07]"
5.367694364126871e-06,"[0.9914787004694493, 0.008463108800968134, 5.789126260447678e-05, 2.991242557994189e-07]"
5.392760454187418e-06,"[0.9914014222974502, 0.008539328670626635, 5.8941391355700556e-05, 3.0729631859884895e-07]"
5.417575328618788e-06,"[0.9913245337734095, 0.008615153217548289, 5.9997057695685335e-05, 3.1560571125551634e-07]"
5.4420410230405305e-06,"[0.9912482012578709, 0.008690415358520116, 6.105893385679645e-05, 3.241029069008734e-07]"
5.466718158210615e-06,"[0.9911711055163892, 0.008766424769152875, 6.213662001336608e-05, 3.3274628331082126e-07]"
5.492007831023498e-06,"[0.9910918873804113, 0.008844519069052354, 6.325146548318576e-05, 3.4173522877818943e-07]"
5.516029125543773e-06,"[0.9910160880514127, 0.008919228048611864, 6.433293938591044e-05, 3.5060974877574515e-07]"
5.540779286696002e-06,"[0.990937733101696, 0.008996447158980259, 6.545946535328681e-05, 3.5992177618983246e-07]"
5.565912460586937e-06,"[0.9908580954123126, 0.009074925650662268, 6.660914943964e-05, 3.694338219857964e-07]"
5.590027210107164e-06,"[0.9907812099245477, 0.00915067837292001, 6.773248287942595e-05, 3.7886483436664367e-07]"
5.6136908888710795e-06,"[0.9907053499355823, 0.009225408428809884, 6.885288610719527e-05, 3.883938007143822e-07]"
5.638500183184687e-06,"[0.9906257723170798, 0.009303796498574367, 7.003239847032532e-05, 3.9842879019916593e-07]"
5.663616389661592e-06,"[0.9905449028732752, 0.009383446758282, 7.124120950797743e-05, 4.0880028804560033e-07]"
5.688177930216843e-06,"[0.9904652635716983, 0.00946186930071531, 7.244744192576584e-05, 4.1932575341174985e-07]"
5.7128793056976e-06,"[0.9903850183351541, 0.009540881600029916, 7.366967125821995e-05, 4.3003231935125973e-07]"
5.738076238194028e-06,"[0.9903030236548426, 0.009621609765423688, 7.492515285219861e-05, 4.4106403309866867e-07]"
5.761382858354066e-06,"[0.9902266731222509, 0.00969676584899659, 7.610903050486319e-05, 4.5163463719958316e-07]"
5.78540200721786e-06,"[0.9901476708795555, 0.009774521349818644, 7.734463431949783e-05, 4.627716778810661e-07]"
5.810464704965681e-06,"[0.9900652020778853, 0.009855684383806936, 7.863873687714001e-05, 4.744352701152588e-07]"
5.83505529959572e-06,"[0.9899838887356999, 0.00993569716789193, 7.992754418838183e-05, 4.861847832489796e-07]"
5.859289745415105e-06,"[0.9899032614071216, 0.010015019455315648, 8.12206204350001e-05, 4.981485809924227e-07]"
