time,phonons
3.652243846388303e-07,"[0.9999836161953459, 1.6383739077317127e-05, 5.593444435085398e-11, 1.535786844589528e-15]"
3.858472056075062e-07,"[0.9999818128519073, 1.8187075576988014e-05, 6.2253432701946e-11, 2.1153716707325437e-15]"
4.056758044546058e-07,"[0.9999803435655849, 1.965638643288359e-05, 3.729687855356617e-11, 2.48837574041295e-15]"
4.262441121559225e-07,"[0.9999783066824968, 2.169326773643021e-05, 3.847768305105746e-11, 2.7378578158199143e-15]"
4.471049840208078e-07,"[0.9999757270284446, 2.4272877623110087e-05, 8.195017673529024e-11, 3.403829039347136e-15]"
4.677822901600037e-07,"[0.9999734774356998, 2.65224587365913e-05, 9.294508095911791e-11, 4.459515137637766e-15]"
4.876368277043247e-07,"[0.9999716199811547, 2.837994990222073e-05, 5.5895658619474207e-11, 5.1657842980914466e-15]"
5.082414511563634e-07,"[0.9999692155759813, 3.078435733803331e-05, 5.3018802343011704e-11, 5.592850532463328e-15]"
5.291425715411537e-07,"[0.9999662259731746, 3.3773900123405706e-05, 1.1233386280535205e-10, 6.637079144790976e-15]"
5.497240873396455e-07,"[0.9999635498445992, 3.645001009501533e-05, 1.303284678084396e-10, 8.361831135536242e-15]"
5.696306279403527e-07,"[0.999961297084455, 3.870282091575303e-05, 7.921169491730367e-11, 9.574445204982267e-15]"
5.901948849592039e-07,"[0.9999585345038324, 4.1465410874679844e-05, 6.927242855688693e-11, 1.0253138597748072e-14]"
6.11073716344055e-07,"[0.9999551476526173, 4.485218469251033e-05, 1.459699407407971e-10, 1.1764272702386913e-14]"
6.31558826797345e-07,"[0.9999520471013306, 4.795270669914307e-05, 1.746672825301703e-10, 1.4379689061933495e-14]"
6.515274320509477e-07,"[0.999949392536639, 5.060733743788165e-05, 1.081657474646712e-10, 1.6324471139597854e-14]"
6.720345452339445e-07,"[0.9999462793036384, 5.3720591017161806e-05, 8.699968789122531e-11, 1.7351444527279143e-14]"
6.928386307942213e-07,"[0.9999425112632687, 5.7488536072793194e-05, 1.816375284102532e-10, 1.940020086890985e-14]"
7.132362617493675e-07,"[0.9999389860543783, 6.1013699992333154e-05, 2.260478964872117e-10, 2.3142746789361233e-14]"
7.332686845059299e-07,"[0.9999359228158476, 6.407702015814065e-05, 1.4394290424547566e-10, 2.6107409870323742e-14]"
7.536823347050363e-07,"[0.9999324723974475, 6.752747586640504e-05, 1.0607237336963591e-10, 2.761027236034918e-14]"
7.743764653294345e-07,"[0.9999283412362194, 7.165852489515345e-05, 2.1762860698575624e-10, 3.023647951287857e-14]"
7.94712518753541e-07,"[0.9999243871046416, 7.561258929925639e-05, 2.8425669434550613e-10, 3.5342595179744605e-14]"
8.148003853091131e-07,"[0.9999209082591973, 7.909153038277445e-05, 1.8813351629374684e-10, 3.9685390603148024e-14]"
8.350714539865755e-07,"[0.9999171392169948, 8.28606334270793e-05, 1.2676577971592194e-10, 4.183946809647541e-14]"
8.556502159418233e-07,"[0.9999126615533516, 8.733817135342953e-05, 2.518729319484186e-10, 4.5046867685884615e-14]"
8.759749947790835e-07,"[0.9999082685807092, 9.173104680892066e-05, 3.4851538427261963e-10, 5.1733261857890467e-14]"
8.961042392855998e-07,"[0.9999043668231616, 9.56329098860859e-05, 2.4249039956099434e-10, 5.788393899285226e-14]"
9.162572973847276e-07,"[0.999900282570339, 9.971725444840678e-05, 1.5025258574989254e-10, 6.094419963498264e-14]"
9.367634209874659e-07,"[0.999895464545152, 0.00010453514596741379, 2.833308401670153e-10, 6.47325511231776e-14]"
9.571441417310123e-07,"[0.9998906203176627, 0.00010937923882195681, 4.174047979609119e-10, 7.318836189929912e-14]"
9.773120694869014e-07,"[0.9998862869835725, 0.00011371268232769356, 3.074824730745545e-10, 8.162418297398998e-14]"
9.973659944875842e-07,"[0.9998818850290678, 0.00011811476558484547, 1.7825388503089007e-10, 8.592632115264684e-14]"
1.0178634956863144e-06,"[0.9998767225226396, 0.00012327713739628525, 3.1228237137811505e-10, 9.0328702927375e-14]"
1.0383540576844845e-06,"[0.9998714182131938, 0.00012858126897742714, 4.895547626482722e-10, 1.0071631545826639e-13]"
1.0585835527043703e-06,"[0.9998666414496417, 0.0001333581392819228, 3.8227763928242555e-10, 1.1194433261629759e-13]"
1.07858044177384e-06,"[0.9998619072547641, 0.00013809250380056364, 2.1217179723736953e-10, 1.1789263044986363e-13]"
1.0991026621591457e-06,"[0.9998563952221324, 0.00014360440770218807, 3.4030609886118244e-10, 1.2299988961343497e-13]"
1.1197342703030778e-06,"[0.9998506275435596, 0.00014937186166754206, 5.642792357958539e-10, 1.3548061871803462e-13]"
1.140058624184871e-06,"[0.9998453957237893, 0.00015460378005456677, 4.6511048746832106e-10, 1.500222218209789e-13]"
1.1600259149040157e-06,"[0.9998403140526386, 0.00015968566349991803, 2.5235550531718016e-10, 1.580511954642371e-13]"
1.180596898457706e-06,"[0.9998344424416713, 0.00016555715663636345, 3.6957620505984913e-10, 1.6401975063158314e-13]"
1.2013710847010597e-06,"[0.9998282150689021, 0.00017178425648250632, 6.418195607634489e-10, 1.787838330125055e-13]"
1.2218146652049981e-06,"[0.9998225210136983, 0.0001774783987347219, 5.541838152411868e-10, 1.971701060102918e-13]"
1.2417641982581954e-06,"[0.9998170801865665, 0.000182919481381831, 2.982096553640587e-10, 2.077134579270271e-13]"
1.2624061199774083e-06,"[0.9998108340564429, 0.00018916550703026433, 4.020527249218916e-10, 2.1475175088526468e-13]"
1.2832866489290678e-06,"[0.9998041607427, 0.00019583849915488186, 7.229551481879538e-10, 2.3202614573474947e-13]"
1.3038549673374454e-06,"[0.9997980036562888, 0.00020199565949902205, 6.483958995275276e-10, 2.548019671310382e-13]"
1.3237932162045854e-06,"[0.9997921953267046, 0.0002078042882452446, 3.4877440542828616e-10, 2.682872737169876e-13]"
1.3445247875788346e-06,"[0.9997855582156198, 0.00021444130859994072, 4.3884444703046873e-10, 2.766322775933786e-13]"
1.3654619823890186e-06,"[0.9997784570862719, 0.0002215420675093079, 8.085455661626463e-10, 2.9668609499050913e-13]"
1.3861104620596089e-06,"[0.9997718521238272, 0.00022814709004582865, 7.477992929298615e-10, 3.243752578427348e-13]"
1.4060431744862694e-06,"[0.9997656706931967, 0.00023432886445102228, 4.0356268040003896e-10, 3.4125314779757784e-13]"
1.426836176691667e-06,"[0.999758643333661, 0.0002413561478611708, 4.79007747388368e-10, 3.511235977665906e-13]"
1.4477887831112322e-06,"[0.9997511304824498, 0.00024886857902558753, 8.983090170468419e-10, 3.7420611734218793e-13]"
1.4684898380939652e-06,"[0.9997440879104239, 0.0002559111955129538, 8.53171706971954e-10, 4.073739971542596e-13]"
1.4884237224349147e-06,"[0.9997375293574746, 0.00026247013837147254, 4.6279674179205004e-10, 4.2815440929686583e-13]"
1.5092605085306767e-06,"[0.9997301129122542, 0.0002698865239793551, 5.21713039866387e-10, 4.397757692004878e-13]"
1.5301954692488862e-06,"[0.9997222028951526, 0.00027779607036423616, 9.916869209842999e-10, 4.661039955534627e-13]"
1.5509315389564598e-06,"[0.9997147296699826, 0.00028526932133738546, 9.651912812643472e-10, 5.053479425840552e-13]"
1.570872650314536e-06,"[0.9997077910308487, 0.00029220839822720796, 5.269636459813738e-10, 5.306100362696343e-13]"
1.5916996049692225e-06,"[0.9997000038119904, 0.0002999955779933942, 5.653605312525563e-10, 5.441884393749992e-13]"
1.6125948889934584e-06,"[0.9996917085431498, 0.00030829032427788456, 1.0871833601378642e-09, 5.738919242015179e-13]"
1.6333397454872298e-06,"[0.9996838138017977, 0.00031618506662753684, 1.0854841639481548e-09, 6.197994152508402e-13]"
1.653279859903591e-06,"[0.9996764980642578, 0.0003235012911334614, 5.980414309312878e-10, 6.502471237316701e-13]"
1.674092403491281e-06,"[0.9996683451428489, 0.0003316542011812874, 6.08709957195648e-10, 6.660463506379633e-13]"
1.6949243500480235e-06,"[0.9996596787750465, 0.0003403199941161372, 1.1828613164608315e-09, 6.991329795673461e-13]"
1.7156702344960722e-06,"[0.9996513645561043, 0.00034863418023860264, 1.2149716147848336e-09, 7.523058507251038e-13]"
1.7356161463097073e-06,"[0.9996436693310596, 0.0003563299422907046, 6.774799304380305e-10, 7.887874793545476e-13]"
1.7564138095794832e-06,"[0.9996351552938909, 0.00036484400508630087, 6.51162377253457e-10, 8.071301361532952e-13]"
1.7772809320913425e-06,"[0.9996260808629163, 0.00037391780644476083, 1.2800476529746583e-09, 8.438146242570198e-13]"
1.7979733974689394e-06,"[0.9996173713925262, 0.00038262720356048945, 1.3526211205592862e-09, 9.047082294483323e-13]"
1.8179458887333067e-06,"[0.9996092877105387, 0.00039071147292507835, 7.647471350494976e-10, 9.481238577718362e-13]"
1.8386984762635372e-06,"[0.9996004280480197, 0.0003995712059818184, 6.935298002106663e-10, 9.69355233211712e-13]"
1.8595943839411671e-06,"[0.9995909505040481, 0.0004090480663082004, 1.376431188273469e-09, 1.0096307454733228e-12]"
1.880213001844229e-06,"[0.9995818570523066, 0.00041814139483385975, 1.4989597514055597e-09, 1.0787057749504137e-12]"
1.900222941821835e-06,"[0.9995733789731033, 0.00042662011071079167, 8.617726816847034e-10, 1.130090407267787e-12]"
1.9209255388400905e-06,"[0.9995641806319572, 0.0004358185773594926, 7.356025434454932e-10, 1.1546616383328541e-12]"
1.9418153060985455e-06,"[0.999554319310264, 0.0004456791645956566, 1.4693143466073767e-09, 1.1983374904415418e-12]"
1.9623595807013657e-06,"[0.9995448443990704, 0.0004551538902468363, 1.6541823783496812e-09, 1.276013954731758e-12]"
1.9824128265873212e-06,"[0.9995359672483424, 0.00046403172378505766, 9.708400674315474e-10, 1.3365522978247336e-12]"
2.003053165202412e-06,"[0.9995264419943285, 0.0004735571710263741, 7.76959610702744e-10, 1.3650290737581601e-12]"
2.0239041988953286e-06,"[0.9995162180885232, 0.0004837802976105501, 1.55544484321347e-09, 1.4117450863541233e-12]"
2.044379896028063e-06,"[0.9995063606945477, 0.0004936374282349099, 1.8181316228833403e-09, 1.4983182289087305e-12]"
2.064479215747619e-06,"[0.9994970802242388, 0.0005029186211554729, 1.094966428907555e-09, 1.5693671986490327e-12]"
2.0850333807975886e-06,"[0.9994872471534118, 0.0005127519687087614, 8.176074460784163e-10, 1.6024821781001492e-12]"
2.105817594576144e-06,"[0.9994766829077938, 0.0005233154006906297, 1.6305261247359161e-09, 1.6516882600108088e-12]"
2.126241522967663e-06,"[0.9994664357802632, 0.0005335621682302865, 1.989857925906169e-09, 1.7472710722723884e-12]"
2.1463841563214456e-06,"[0.9994567491940924, 0.0005432495057027583, 1.2379805084270812e-09, 1.830351451593298e-12]"
2.166818243637426e-06,"[0.9994466343798641, 0.0005533646986620863, 8.58644574566871e-10, 1.869087133917837e-12]"
2.187519629938051e-06,"[0.9994357492315058, 0.0005642490153018433, 1.689669400991607e-09, 1.9200865191969954e-12]"
2.20792623448991e-06,"[0.9994250952370615, 0.0005749025317626173, 2.1669892980802048e-09, 2.0245586116928814e-12]"
2.228104258369044e-06,"[0.9994150011457383, 0.0005849973857488384, 1.4037284884694298e-09, 2.1212905105095377e-12]"
2.2484083561973877e-06,"[0.9994046193331013, 0.000595379698000922, 9.03535343239161e-10, 2.1670099539989437e-12]"
2.269036674315166e-06,"[0.9993934209596602, 0.0006065772435919047, 1.7307123014279081e-09, 2.219206223702258e-12]"
2.2894799520257582e-06,"[0.9993823324926835, 0.000617665095378008, 2.3452210074848577e-09, 2.3322637209080023e-12]"
2.3096856859002467e-06,"[0.9993718291503887, 0.0006281691897119012, 1.5925624082186115e-09, 2.444163967368082e-12]"
2.3298829238679842e-06,"[0.9993611747781195, 0.0006388241963923009, 9.57591068051352e-10, 2.4985734911148987e-12]"
2.3504778960778915e-06,"[0.9993496527309681, 0.0006503454430909129, 1.7573792904890183e-09, 2.5518066681570283e-12]"
2.371012324691565e-06,"[0.9993381023217732, 0.0006618950887952463, 2.5201545075478755e-09, 2.6730985848526306e-12]"
2.3912488710446975e-06,"[0.9993271837111134, 0.0006728144197843238, 1.7991816654046285e-09, 2.801402562878286e-12]"
2.4113650805561884e-06,"[0.9993162440996237, 0.0006837548047992909, 1.0251051507279248e-09, 2.866246859622949e-12]"
2.431968148106928e-06,"[0.9993043818575399, 0.0006956162942671065, 1.7770529886040395e-09, 2.920860336761566e-12]"
2.4526205367966307e-06,"[0.9992923576730282, 0.0007076395653426779, 2.689731849455902e-09, 3.050057847992879e-12]"
2.4729044854294475e-06,"[0.9992810123696936, 0.0007189855413134004, 2.016422797147347e-09, 3.195765237296406e-12]"
2.492967795467242e-06,"[0.9992697692484385, 0.0007302295713164961, 1.1071240654113106e-09, 3.2726123219858357e-12]"
2.5135949071990187e-06,"[0.9992575594825884, 0.0007424386466786633, 1.7969345391666917e-09, 3.329278195485718e-12]"
2.5343649285101985e-06,"[0.9992450654854328, 0.0007549315856419465, 2.8543263655321135e-09, 3.4661765053544327e-12]"
2.5547164137375484e-06,"[0.9992332814771048, 0.0007667162090910342, 2.238496656492692e-09, 3.6301467471263285e-12]"
2.574746804889871e-06,"[0.999221719265952, 0.0007782794562596669, 1.201924184240514e-09, 3.720297316543424e-12]"
2.5954027588777606e-06,"[0.9992091577234804, 0.0007908403777291451, 1.8222377861281814e-09, 3.779852889665782e-12]"
2.6162719756503578e-06,"[0.9991962088340967, 0.0008037880727712998, 3.015739703237641e-09, 3.92442537413363e-12]"
2.6367032846978274e-06,"[0.9991839794589494, 0.0008160180007727349, 2.4621366921984545e-09, 4.107433752314548e-12]"
2.656712594766883e-06,"[0.9991720873142245, 0.0008279113002323225, 1.3068359372633014e-09, 4.21196394805756e-12]"
2.677400506301326e-06,"[0.9991591690098056, 0.0008408290550929608, 1.8556922601534395e-09, 4.275280736665189e-12]"
2.69833581192983e-06,"[0.9991457895290201, 0.0008542072147738943, 3.1759275530846325e-09, 4.4276049837806966e-12]"
2.7188624941890277e-06,"[0.9991331064115385, 0.0008668908216913203, 2.6856967379728064e-09, 4.6305138903575334e-12]"
2.73885837727036e-06,"[0.9991208767652348, 0.0008791217339220058, 1.4191912614022427e-09, 4.7503334752134134e-12]"
2.759580822151457e-06,"[0.999107596249213, 0.0008924017699051719, 1.898513026383835e-09, 4.818245202940228e-12]"
2.7805434803638287e-06,"[0.9990938149178042, 0.0009061816622995378, 3.3366409967558192e-09, 4.9784950144924715e-12]"
2.801156551049014e-06,"[0.9990806846801411, 0.0009193123254901644, 2.9102733143515e-09, 5.202036455811603e-12]"
2.8211503173592744e-06,"[0.9990681088490443, 0.0009318895287973165, 1.5374685830507177e-09, 5.338104041465088e-12]"
2.8419092130842083e-06,"[0.9990544615698714, 0.0009455363951314004, 1.9495738103332654e-09, 5.411360939834875e-12]"
2.8628633325771383e-06,"[0.9990403063109194, 0.0009596901041721343, 3.498593511100657e-09, 5.5796958606957415e-12]"
2.8835378564867345e-06,"[0.9990267461442748, 0.0009732506303789318, 3.1381519490442074e-09, 5.82448431701897e-12]"
2.903535913656528e-06,"[0.9990138194392988, 0.0009861788110421097, 1.6618519516505732e-09, 5.9779078274255325e-12]"
2.9243322948932726e-06,"[0.9989998028651322, 0.001000195040373921, 2.0059356388797317e-09, 6.057190936087887e-12]"
2.9452460109525983e-06,"[0.9989853000123784, 0.001014696237331541, 3.6608455749219262e-09, 6.233566214389736e-12]"
2.965963426076302e-06,"[0.9989713233862612, 0.0010286731516699515, 3.3717100466549967e-09, 6.5002697459173136e-12]"
2.9859680825809934e-06,"[0.998958044470815, 0.0010419536446468647, 1.7935464149238718e-09, 6.672363240913906e-12]"
3.0067752615182547e-06,"[0.9989436771349421, 0.0010563207106766977, 2.0626281345569083e-09, 6.758208598398919e-12]"
3.0276727974680066e-06,"[0.9989288147025274, 0.0010711813818642937, 3.822966535024487e-09, 6.942763697150084e-12]"
3.048396669837352e-06,"[0.9989144480340373, 0.0010855482592369934, 3.6131453341094363e-09, 7.231755866569408e-12]"
3.068390573058278e-06,"[0.9989008295667853, 0.0010991684034850802, 1.9354987687519576e-09, 7.423977857496414e-12]"
3.0891885287551632e-06,"[0.9988861284452103, 0.0011138693435667694, 2.1162265018847326e-09, 7.517013243341813e-12]"
3.110058235647938e-06,"[0.9988709191398533, 0.0011290767845225187, 3.9797403435727875e-09, 7.709039530283055e-12]"
3.1307867595880442e-06,"[0.9988561645797436, 0.001143831457572023, 3.8658374966052235e-09, 8.020969755859958e-12]"
3.1507740809141078e-06,"[0.9988422052997636, 0.0011577925123173786, 2.090401026832326e-09, 8.235322649481227e-12]"
3.171571879164108e-06,"[0.9988271678424997, 0.0011728298921889224, 2.1670198907573736e-09, 8.336476913628921e-12]"
3.1923892779036314e-06,"[0.9988116347651937, 0.0011883610069765259, 4.1286610869588736e-09, 8.534968861394553e-12]"
3.2131217141787676e-06,"[0.998796493573612, 0.0012035021960069127, 4.130224975339397e-09, 8.870313301942495e-12]"
3.2331100237173425e-06,"[0.9987821894327085, 0.0012178082061328008, 2.2603068587644326e-09, 9.109050002776188e-12]"
3.253916568715991e-06,"[0.9987668130421475, 0.001233184641386873, 2.214828163643886e-09, 9.219462944790979e-12]"
3.274725316459722e-06,"[0.9987509289828902, 0.0012490666419564128, 4.272635348309945e-09, 9.424219350154687e-12]"
3.295434106381573e-06,"[0.9987354238868478, 0.0012645716063911304, 4.403239264011339e-09, 9.782903974391647e-12]"
3.3154406410202674e-06,"[0.998720763001368, 0.0012792344510726599, 2.443311114624485e-09, 1.0048217652638369e-11]"
3.336216273172684e-06,"[0.9987050806505843, 0.0012949169844851587, 2.2598961398108984e-09, 1.0168876599475695e-11]"
3.3570880839360634e-06,"[0.998688794465514, 0.0013112010153793245, 4.413165082423147e-09, 1.038008182413593e-11]"
3.3777317796959117e-06,"[0.9986729608830729, 0.0013270343264842343, 4.683494110361408e-09, 1.0761604612561567e-11]"
3.3977709668771223e-06,"[0.9986579325823502, 0.0013420646703923248, 2.639546095228903e-09, 1.1055701358665779e-11]"
3.4185108558708588e-06,"[0.9986419514470266, 0.0013580461384739043, 2.3060012466717425e-09, 1.1187912666156992e-11]"
3.4394042360973336e-06,"[0.9986252983885184, 0.0013746969589291122, 4.543134613831083e-09, 1.140440501061094e-11]"
3.459985852842764e-06,"[0.9986091379178862, 0.0013908569997249107, 4.971959488514807e-09, 1.1808603475201902e-11]"
3.4800621828359522e-06,"[0.9985937384293294, 0.0014062586060446193, 2.8533938211916123e-09, 1.213394240285627e-11]"
3.5007578712809403e-06,"[0.9985774700776591, 0.0014225274591043906, 2.351218189366549e-09, 1.2279325964831845e-11]"
3.521640189974938e-06,"[0.9985604809362891, 0.0014395142936194383, 4.657153342805683e-09, 1.249956741304707e-11]"
3.5421662562768147e-06,"[0.998543991588163, 0.001456003028861726, 5.26901908478172e-09, 1.2925898529455509e-11]"
3.56228212299117e-06,"[0.9985282182804873, 0.0014717785148768408, 3.089833953940953e-09, 1.3285272581202973e-11]"
3.5829186318473264e-06,"[0.9985116809370818, 0.0014883165525256623, 2.39480649148302e-09, 1.3445880733939228e-11]"
3.6037637540705097e-06,"[0.9984943836474546, 0.0015056114873395166, 4.748710412657161e-09, 1.3667966034838822e-11]"
3.624248700655088e-06,"[0.9984775562060353, 0.0015224381028223512, 5.5736190348448685e-09, 1.4115438319856206e-11]"
3.644403806239572e-06,"[0.9984614079715465, 0.001538588555677421, 3.3543605093938296e-09, 1.4511880469871237e-11]"
3.664958622405535e-06,"[0.9984446274163302, 0.0015553700267064614, 2.4377695506511473e-09, 1.4690337622899562e-11]"
3.685749579557943e-06,"[0.9984270445879034, 0.0015729504810794472, 4.81093111381649e-09, 1.4912159035779435e-11]"
3.7062196225626226e-06,"[0.998409859193318, 0.0015901348028668411, 5.882685744071468e-09, 1.537929295194097e-11]"
3.7264101278909406e-06,"[0.9983933371666153, 0.0016066590592345852, 3.65208001926824e-09, 1.5815860951452497e-11]"
3.7468546953025887e-06,"[0.9983763453548904, 0.0016236520384526637, 2.4838177800491964e-09, 1.60154720262925e-11]"
3.767590062273592e-06,"[0.9983584882220404, 0.0016415068156486017, 4.838599028572765e-09, 1.6235119079562994e-11]"
3.788085938440147e-06,"[0.9983409118722416, 0.0016590818122039091, 6.190774193995681e-09, 1.6720025000649556e-11]"
3.8083051743994255e-06,"[0.9983240191499126, 0.0016759767388450997, 3.985471281811041e-09, 1.7199442763308434e-11]"
3.828646131582794e-06,"[0.9983068180726227, 0.0016931792597894779, 2.541049872887263e-09, 1.7424394212360786e-11]"
3.849345847599096e-06,"[0.9982886791999811, 0.0017113158356992229, 4.836922638571832e-09, 1.7641142068387083e-11]"
3.869915134722384e-06,"[0.9982706729955906, 0.0017293203856452762, 6.490261982393968e-09, 1.8142049762677894e-11]"
3.890158048816543e-06,"[0.9982534119733766, 0.0017465835504424684, 4.346637594213809e-09, 1.8666045957725443e-11]"
3.910412429803874e-06,"[0.9982359914876648, 0.0017640057645463686, 2.6174712747805445e-09, 1.8920477387950963e-11]"
3.9311103567388535e-06,"[0.9982175486340091, 0.0017824464154717948, 4.819345044880493e-09, 1.9135150640697512e-11]"
3.951786481015988e-06,"[0.9981990861844116, 0.0018009069068525595, 6.776410981412792e-09, 1.9650658815976667e-11]"
3.972054510208381e-06,"[0.9981814551668957, 0.0018185399774991577, 4.7221874922635926e-09, 2.0220004100496268e-11]"
3.992240704097759e-06,"[0.9981638005284574, 0.001836196620489689, 2.716844946904595e-09, 2.0507257595620323e-11]"
4.012963376159535e-06,"[0.9981450341913275, 0.001854960873005496, 4.800595006212589e-09, 2.072177374184662e-11]"
4.033750522108654e-06,"[0.9981261153405779, 0.0018738774742536953, 7.048898193320328e-09, 2.1250775610335253e-11]"
4.054051340290294e-06,"[0.9981081085639018, 0.0018918861978983986, 5.100782927638077e-09, 2.186576182340932e-11]"
4.074188429285312e-06,"[0.9980902023807192, 0.0019097946432844114, 2.837765706788324e-09, 2.2188247513509953e-11]"
4.094943355905846e-06,"[0.9980711072918422, 0.0019288877786833027, 4.79036794377454e-09, 2.2404858288209728e-11]"
4.115823389406706e-06,"[0.9980517525664415, 0.0019482399832601164, 7.3099515230573635e-09, 2.2946493325832576e-11]"
4.13616651530034e-06,"[0.9980333633736799, 0.001966631008271796, 5.476498217982345e-09, 2.360732508990582e-11]"
4.156263732177942e-06,"[0.9980151965969872, 0.0019848002841287692, 2.9764923233895615e-09, 2.396671981696079e-11]"
4.17704872001724e-06,"[0.997995775273671, 0.002004219791381238, 4.791666852063774e-09, 2.4187549914203182e-11]"
4.197995697131833e-06,"[0.9979760129854056, 0.0020239793079215138, 7.562117417375585e-09, 2.474110357374475e-11]"
4.218388978394481e-06,"[0.9979572363566799, 0.0020427576490137447, 5.848488239580973e-09, 2.544808339541782e-11]"
4.238458505534342e-06,"[0.9979387976383812, 0.0020611990856018616, 3.129325358729381e-09, 2.5845876180714007e-11]"
4.259270771465319e-06,"[0.997919052844631, 0.002080942202193951, 4.805579301744372e-09, 2.6072875175697145e-11]"
4.280253693512022e-06,"[0.9978989168610863, 0.0021010751826014457, 7.807418870509227e-09, 2.663767544066881e-11]"
4.30070136058088e-06,"[0.9978797510609164, 0.0021202425712443015, 6.217622129908535e-09, 2.739116664045757e-11]"
4.3207622523745225e-06,"[0.9978610229097438, 0.0021389736460556297, 3.2930720954446782e-09, 2.7828923033276534e-11]"
4.341600259715429e-06,"[0.9978409561667871, 0.002159038848698742, 4.832465320554846e-09, 2.806385588604735e-11]"
4.3625851475377685e-06,"[0.9978204842470287, 0.0021795075522328864, 8.047380415387576e-09, 2.8639248077236425e-11]"
4.383087441093725e-06,"[0.9978009312896915, 0.00219906197043855, 6.585126367095654e-09, 2.943960953000635e-11]"
4.403149734719908e-06,"[0.9977819047856781, 0.002218091592476628, 3.466148503491829e-09, 2.99188707648894e-11]"
4.424012188237151e-06,"[0.9977615179204082, 0.0022384770535880997, 4.869369361637849e-09, 3.016326616017976e-11]"
4.4449636233616175e-06,"[0.9977407502895556, 0.002259241270582796, 8.281919879836834e-09, 3.074822529874323e-11]"
4.465536182322452e-06,"[0.9977207971377227, 0.0022791957511633545, 6.951718757603367e-09, 3.159650272073651e-11]"
4.485605057210059e-06,"[0.9977014682013717, 0.002298527990792144, 3.6474429803217112e-09, 3.211878095849769e-11]"
4.506490036031345e-06,"[0.9976807640541665, 0.0023192308700997165, 4.914385046830057e-09, 3.237401345880651e-11]"
4.527371236535252e-06,"[0.9976597435978992, 0.002340247729025899, 8.510433514839189e-09, 3.2967202564591905e-11]"
4.548003118443704e-06,"[0.9976394022301304, 0.002360590281322549, 7.324387226989945e-09, 3.3863508720356947e-11]"
4.568080362934021e-06,"[0.9976197707969892, 0.0023802251981118053, 3.839694125882022e-09, 3.443112653119693e-11]"
4.588975719383905e-06,"[0.9975987641854629, 0.0024012306906728265, 4.957688192121333e-09, 3.469832808705467e-11]"
4.6098354395102355e-06,"[0.9975774481477386, 0.0024225429486977867, 8.736092891651285e-09, 3.5300566915260155e-11]"
4.630502393555624e-06,"[0.9975567451191927, 0.0024432470118415104, 7.699918600372785e-09, 3.624431722555847e-11]"
4.650574244427122e-06,"[0.9975368265881945, 0.0024631691988102264, 4.042857515892372e-09, 3.6858941620877204e-11]"
4.671442770460362e-06,"[0.9975155588036738, 0.00248443603029959, 4.9949135152244155e-09, 3.7138925347052835e-11]"
4.692315681085942e-06,"[0.9974939165465391, 0.0025060743252743353, 8.955766019532878e-09, 3.774989938845977e-11]"
4.713004524865301e-06,"[0.9974728675849099, 0.002527124158049825, 8.08298966657457e-09, 3.874078873227277e-11]"
4.733064463604469e-06,"[0.9974526710374818, 0.0025473245278698205, 4.259460367705023e-09, 3.940482718515742e-11]"
