time,n_phonons
0.0,0.0
2.3386326977928317e-08,2.941476183929892e-07
4.6772653955856633e-08,8.720967820997367e-07
7.257725978393115e-08,1.6370968497235615e-06
9.857173886700468e-08,3.0234344875839953e-06
1.245133716880521e-07,4.9357772709150795e-06
1.506732880849668e-07,6.9819321165763645e-06
1.765627231224998e-07,9.524511091572554e-06
2.0245644144442483e-07,1.2688255718737209e-05
2.2851372283627285e-07,1.6013957991882254e-05
2.5438749399493925e-07,1.9716001156216404e-05
2.806025397148596e-07,2.416130695692614e-05
3.065656093424081e-07,2.8773486958789004e-05
3.3255428656757844e-07,3.3681441816998275e-05
3.5880625030445146e-07,3.935527750151208e-05
3.849249678151904e-07,4.5306200731635e-05
4.110684383914135e-07,5.146819620055826e-05
4.370109735430717e-07,5.8267090542752586e-05
4.6315646098740515e-07,6.553090086386016e-05
4.893653284179209e-07,7.295597867335618e-05
5.151336973281504e-07,8.087476296438907e-05
5.408532362071372e-07,8.929006080865117e-05
5.669449270604068e-07,9.794215377746184e-05
5.928381657769953e-07,0.00010704802555974374
6.184218297463063e-07,0.00011665446345175828
6.441600934587767e-07,0.00012645632312170314
6.701275345498575e-07,0.00013673593717447493
6.96187890691223e-07,0.00014774499028171804
7.219013710658921e-07,0.00015882128408584015
7.478967511234109e-07,0.0001702930583161573
7.738842380966704e-07,0.0001824658636468007
7.998488816647484e-07,0.0001949497935242716
8.259486940505878e-07,0.0002076835721375519
8.513858848004177e-07,0.0002207458085273577
8.772115184648752e-07,0.00023444442639522189
9.032762362365959e-07,0.00024839390068258284
9.288892359036393e-07,0.0002626757403471914
9.538200460603697e-07,0.00027711266695707576
9.79580138057522e-07,0.0002921432743999234
1.0054022434218403e-06,0.00030765043011310136
1.0311223814420434e-06,0.00032375402074256326
1.0564252980259031e-06,0.00033977046882116313
1.0823334752587554e-06,0.0003564731724687863
1.1082159049454992e-06,0.0003738589705065093
1.1339780639086125e-06,0.0003914512304184054
1.1599153844775432e-06,0.0004093615658794553
1.185264930680897e-06,0.0004275221584551604
1.2109904042610575e-06,0.00044636355080789823
1.236981642321736e-06,0.00046552636610074956
1.262348756719818e-06,0.00048480606225307716
1.2871695917756925e-06,0.0005041888785267813
1.3128224366705238e-06,0.000524329736736204
1.3385358576718305e-06,0.0005449605713412174
1.364079017616354e-06,0.0005661017477237731
1.3892039863521627e-06,0.0005870654718276835
1.4150328282679094e-06,0.0006089130973490971
1.4407666320718406e-06,0.0006313723509406879
1.4664312682068118e-06,0.0006540611621834506
1.4922839355513875e-06,0.0006771040961634776
1.517354372816418e-06,0.0007000882492579145
1.542877728188542e-06,0.0007239078405806474
1.5687598517080872e-06,0.0007481786761970535
1.5940669131343323e-06,0.0007724633858722631
1.61853665307689e-06,0.0007964727374883498
1.6439689334097942e-06,0.0008215370998694745
1.6696621048964565e-06,0.0008472595910339379
1.6952539854819424e-06,0.000873544009572811
1.720460572099587e-06,0.0008996267096465032
1.7461945940598056e-06,0.0009265143099328976
1.7716786661985687e-06,0.0009538184934455908
1.7973170537150903e-06,0.000981614029648845
1.8231668496895902e-06,0.0010097963876173845
1.8478631492885341e-06,0.0010373214954787534
