time_microseconds,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256
1000,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.017597639723051853+0.03450370828763032j),0j,0j,0j,0j,0j,0j,0j,(0.11011632598093009-0.1007710397058553j),0j,0j,0j,(-0.017597639723051953+0.034503708287630185j),0j,(0.11011632598093041-0.10077103970585514j),(-0.01759763972305264+0.03450370828762984j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.017597639723051808+0.03450370828763019j),0j,0j,0j,(0.007082373029901879+0.028348690697543737j),0j,(-0.017597639723051325+0.034503708287630754j),(0.007082373029903557+0.028348690697542474j),0j,0j,0j,0j,(-0.017597639723051957+0.03450370828763017j),0j,(0.11011632598093035-0.10077103970585523j),(-0.017597639723052668+0.03450370828762985j),0j,0j,(-0.017597639723051492+0.03450370828763072j),(0.007082373029904134+0.028348690697542256j),0j,(-0.01759763972305214+0.03450370828763028j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.11011632598093007-0.10077103970585534j),0j,0j,0j,(-0.01759763972305196+0.03450370828763016j),0j,(0.11011632598093041-0.1007710397058552j),(-0.017597639723052623+0.03450370828762981j),0j,0j,0j,0j,(0.11011632598092992-0.10077103970585548j),0j,(-0.1414851134197028+0.046813743467805015j),(0.11011632598092908-0.10077103970585603j),0j,0j,(0.11011632598093016-0.10077103970585528j),(-0.017597639723052807+0.03450370828762971j),0j,(0.1101163259809295-0.10077103970585573j),0j,0j,0j,0j,0j,0j,(-0.017597639723051936+0.03450370828763019j),0j,(0.11011632598093041-0.10077103970585523j),(-0.01759763972305264+0.03450370828762984j),0j,0j,(-0.017597639723051475+0.03450370828763073j),(0.007082373029904032+0.028348690697542245j),0j,(-0.017597639723052106+0.03450370828763033j),0j,0j,0j,0j,(0.11011632598093017-0.1007710397058552j),(-0.017597639723052772+0.034503708287629734j),0j,(0.1101163259809294-0.10077103970585578j),0j,0j,0j,(-0.01759763972305223+0.03450370828763031j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.0175976397230514+0.03450370828763071j),0j,0j,0j,(0.007082373029900553+0.02834869069754365j),0j,(-0.01759763972305084+0.03450370828763112j),(0.007082373029902506+0.02834869069754246j),0j,0j,0j,0j,(-0.017597639723051606+0.03450370828763065j),0j,(0.11011632598093066-0.10077103970585514j),(-0.017597639723052155+0.034503708287630296j),0j,0j,(-0.017597639723051048+0.03450370828763096j),(0.007082373029902883+0.028348690697542294j),0j,(-0.017597639723051717+0.03450370828763067j),0j,0j,0j,0j,0j,0j,(0.0070823730299006534+0.02834869069754378j),0j,(-0.017597639723050857+0.03450370828763105j),(0.007082373029902594+0.028348690697542495j),0j,0j,(0.007082373029899376+0.028348690697543723j),(-0.27302557113100934-0.6921657583741073j),0j,(0.007082373029901241+0.028348690697542474j),0j,0j,0j,0j,(-0.017597639723051124+0.03450370828763097j),(0.007082373029902974+0.028348690697542294j),0j,(-0.017597639723051783+0.034503708287630726j),0j,0j,0j,(0.007082373029901563+0.028348690697542252j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.017597639723051617+0.03450370828763067j),0j,(0.11011632598093073-0.10077103970585514j),(-0.01759763972305219+0.034503708287630254j),0j,0j,(-0.017597639723051065+0.034503708287630996j),(0.007082373029902903+0.028348690697542284j),0j,(-0.01759763972305173+0.03450370828763072j),0j,0j,0j,0j,(0.11011632598093048-0.1007710397058552j),(-0.017597639723052328+0.03450370828763017j),0j,(0.1101163259809298-0.10077103970585558j),0j,0j,0j,(-0.01759763972305194+0.03450370828763062j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.017597639723051083+0.03450370828763096j),(0.007082373029902911+0.028348690697542277j),0j,(-0.017597639723051773+0.03450370828763067j),0j,0j,0j,(0.0070823730299015035+0.028348690697542266j),0j,0j,0j,0j,0j,0j,0j,(-0.01759763972305195+0.03450370828763058j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1500,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.05355277701237155-0.013948043221146856j),0j,0j,0j,0j,0j,0j,0j,(-0.03607067562678469+0.005782738377064886j),0j,0j,0j,(0.05355277701237158-0.013948043221146888j),0j,(-0.036070675626784496+0.005782738377062665j),(0.053552777012371294-0.013948043221146528j),0j,0j,0j,0j,0j,0j,0j,0j,(0.05355277701237169-0.01394804322114695j),0j,0j,0j,(-0.024085093086877507+0.02487705827056852j),0j,(0.05355277701237172-0.013948043221146893j),(-0.02408509308687498+0.024877058270567853j),0j,0j,0j,0j,(0.05355277701237162-0.01394804322114692j),0j,(-0.03607067562678453+0.005782738377062709j),(0.05355277701237124-0.013948043221146574j),0j,0j,(0.05355277701237166-0.013948043221146912j),(-0.024085093086874378+0.024877058270567846j),0j,(0.05355277701237141-0.013948043221146456j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.03607067562678473+0.005782738377064825j),0j,0j,0j,(0.05355277701237158-0.013948043221146867j),0j,(-0.03607067562678443+0.0057827383770625955j),(0.05355277701237128-0.013948043221146497j),0j,0j,0j,0j,(-0.03607067562678467+0.00578273837706545j),0j,(-0.5728128779527816-0.0915982462045807j),(-0.03607067562678471+0.005782738377068498j),0j,0j,(-0.0360706756267845+0.0057827383770633406j),(0.053552777012371225-0.01394804322114661j),0j,(-0.036070675626784496+0.005782738377066465j),0j,0j,0j,0j,0j,0j,(0.05355277701237161-0.013948043221146908j),0j,(-0.03607067562678448+0.005782738377062726j),(0.05355277701237124-0.013948043221146527j),0j,0j,(0.053552777012371676-0.0139480432211469j),(-0.02408509308687438+0.024877058270567798j),0j,(0.053552777012371364-0.013948043221146402j),0j,0j,0j,0j,(-0.03607067562678452+0.0057827383770634976j),(0.05355277701237128-0.013948043221146624j),0j,(-0.036070675626784475+0.005782738377066531j),0j,0j,0j,(0.053552777012371384-0.01394804322114635j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.05355277701237171-0.013948043221146846j),0j,0j,0j,(-0.024085093086878624+0.024877058270568037j),0j,(0.05355277701237183-0.013948043221146853j),(-0.024085093086876036+0.024877058270567572j),0j,0j,0j,0j,(0.05355277701237156-0.013948043221146872j),0j,(-0.03607067562678433+0.005782738377060911j),(0.05355277701237141-0.013948043221146464j),0j,0j,(0.05355277701237179-0.013948043221146808j),(-0.024085093086875592+0.02487705827056749j),0j,(0.05355277701237147-0.013948043221146532j),0j,0j,0j,0j,0j,0j,(-0.024085093086878645+0.024877058270568003j),0j,(0.053552777012371836-0.013948043221146861j),(-0.024085093086875987+0.02487705827056764j),0j,0j,(-0.024085093086879866+0.024877058270567645j),(0.23279968229068637-0.6771376957053773j),0j,(-0.0240850930868774+0.024877058270567222j),0j,0j,0j,0j,(0.053552777012371745-0.013948043221146855j),(-0.024085093086875408+0.024877058270567524j),0j,(0.05355277701237132-0.013948043221146497j),0j,0j,0j,(-0.02408509308687688+0.02487705827056709j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.053552777012371544-0.013948043221146825j),0j,(-0.03607067562678433+0.005782738377060886j),(0.053552777012371426-0.013948043221146471j),0j,0j,(0.053552777012371745-0.01394804322114681j),(-0.02408509308687558+0.02487705827056758j),0j,(0.05355277701237141-0.013948043221146521j),0j,0j,0j,0j,(-0.03607067562678425+0.00578273837706173j),(0.05355277701237135-0.013948043221146436j),0j,(-0.03607067562678426+0.005782738377064891j),0j,0j,0j,(0.05355277701237129-0.013948043221146442j),0j,0j,0j,0j,0j,0j,0j,0j,(0.0535527770123718-0.013948043221146794j),(-0.024085093086875495+0.024877058270567548j),0j,(0.05355277701237132-0.01394804322114654j),0j,0j,0j,(-0.024085093086876886+0.024877058270567118j),0j,0j,0j,0j,0j,0j,0j,(0.05355277701237133-0.013948043221146473j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2000,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0842128330100777-0.010559991384916569j),0j,0j,0j,0j,0j,0j,0j,(0.01295645574867303-0.0433382756482852j),0j,0j,0j,(0.08421283301007769-0.010559991384916968j),0j,(0.012956455748673597-0.04333827564828734j),(0.0842128330100768-0.010559991384919136j),0j,0j,0j,0j,0j,0j,0j,0j,(0.08421283301007781-0.010559991384916588j),0j,0j,0j,(-0.16864802310383395-0.0020047024945505374j),0j,(0.08421283301007776-0.01055999138491549j),(-0.168648023103835-0.002004702494552531j),0j,0j,0j,0j,(0.08421283301007768-0.01055999138491705j),0j,(0.012956455748673582-0.043338275648287225j),(0.08421283301007683-0.01055999138491924j),0j,0j,(0.08421283301007768-0.010559991384915894j),(-0.16864802310383542-0.002004702494552871j),0j,(0.08421283301007713-0.010559991384917845j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.012956455748673018-0.0433382756482853j),0j,0j,0j,(0.08421283301007769-0.010559991384916966j),0j,(0.01295645574867361-0.043338275648287364j),(0.0842128330100768-0.010559991384919119j),0j,0j,0j,0j,(0.012956455748673053-0.0433382756482846j),0j,(-0.3989567736944511-0.027670569165654104j),(0.0129564557486732-0.043338275648281376j),0j,0j,(0.012956455748673525-0.04333827564828662j),(0.08421283301007677-0.010559991384919639j),0j,(0.012956455748673556-0.043338275648283194j),0j,0j,0j,0j,0j,0j,(0.08421283301007766-0.0105599913849171j),0j,(0.012956455748673577-0.043338275648287246j),(0.08421283301007677-0.01055999138491923j),0j,0j,(0.08421283301007772-0.010559991384915928j),(-0.16864802310383536-0.0020047024945528866j),0j,(0.08421283301007707-0.01055999138491786j),0j,0j,0j,0j,(0.012956455748673518-0.04333827564828642j),(0.08421283301007676-0.010559991384919752j),0j,(0.012956455748673526-0.04333827564828304j),0j,0j,0j,(0.08421283301007686-0.01055999138491829j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0842128330100777-0.01055999138491564j),0j,0j,0j,(-0.16864802310383328-0.002004702494549392j),0j,(0.08421283301007777-0.01055999138491446j),(-0.16864802310383423-0.0020047024945513818j),0j,0j,0j,0j,(0.08421283301007758-0.010559991384916121j),0j,(0.012956455748674099-0.04333827564828892j),(0.08421283301007708-0.010559991384918144j),0j,0j,(0.08421283301007769-0.010559991384914794j),(-0.16864802310383453-0.0020047024945517573j),0j,(0.08421283301007713-0.01055999138491701j),0j,0j,0j,0j,0j,0j,(-0.16864802310383334-0.002004702494549625j),0j,(0.0842128330100778-0.010559991384914418j),(-0.16864802310383437-0.0020047024945513475j),0j,0j,(-0.16864802310383234-0.002004702494548259j),(0.22672558753287986+0.20363694628908166j),0j,(-0.16864802310383373-0.002004702494550016j),0j,0j,0j,0j,(0.08421283301007769-0.010559991384914867j),(-0.1686480231038346-0.002004702494551722j),0j,(0.084212833010077-0.010559991384917082j),0j,0j,0j,(-0.16864802310383387-0.0020047024945503583j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.08421283301007756-0.010559991384916081j),0j,(0.012956455748674095-0.043338275648288974j),(0.0842128330100771-0.01055999138491812j),0j,0j,(0.0842128330100777-0.010559991384914851j),(-0.16864802310383453-0.0020047024945516814j),0j,(0.08421283301007709-0.010559991384917044j),0j,0j,0j,0j,(0.012956455748674052-0.043338275648288044j),(0.08421283301007691-0.010559991384918588j),0j,(0.01295645574867386-0.043338275648284665j),0j,0j,0j,(0.08421283301007698-0.010559991384917457j),0j,0j,0j,0j,0j,0j,0j,0j,(0.0842128330100777-0.01055999138491484j),(-0.16864802310383453-0.0020047024945517578j),0j,(0.08421283301007708-0.010559991384917115j),0j,0j,0j,(-0.1686480231038338-0.0020047024945503513j),0j,0j,0j,0j,0j,0j,0j,(0.08421283301007708-0.01055999138491747j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2500,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.015823711137189236-0.02253090013148982j),0j,0j,0j,0j,0j,0j,0j,(-0.00932299003759619+0.043926475588890186j),0j,0j,0j,(0.015823711137189674-0.022530900131489815j),0j,(-0.009322990037597175+0.043926475588887993j),(0.01582371113719173-0.02253090013149011j),0j,0j,0j,0j,0j,0j,0j,0j,(0.015823711137189257-0.022530900131489784j),0j,0j,0j,(0.007746291047873153-0.10653694126951871j),0j,(0.01582371113718788-0.02253090013149038j),(0.007746291047869841-0.10653694126951761j),0j,0j,0j,0j,(0.015823711137189687-0.022530900131489888j),0j,(-0.009322990037597073+0.0439264755888881j),(0.01582371113719182-0.022530900131489985j),0j,0j,(0.01582371113718829-0.02253090013149038j),(0.007746291047868838-0.10653694126951763j),0j,(0.01582371113719068-0.02253090013149009j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.009322990037596129+0.043926475588890186j),0j,0j,0j,(0.01582371113718968-0.0225309001314898j),0j,(-0.009322990037597205+0.043926475588888014j),(0.01582371113719168-0.02253090013149002j),0j,0j,0j,0j,(-0.009322990037595779+0.043926475588891095j),0j,(-0.5317611882768312+0.1454811821445636j),(-0.009322990037593697+0.04392647558889556j),0j,0j,(-0.009322990037596865+0.04392647558888878j),(0.015823711137192196-0.022530900131489954j),0j,(-0.00932299003759488+0.043926475588893066j),0j,0j,0j,0j,0j,0j,(0.015823711137189674-0.02253090013148995j),0j,(-0.009322990037597147+0.04392647558888811j),(0.015823711137191776-0.02253090013149003j),0j,0j,(0.01582371113718834-0.022530900131490374j),(0.007746291047868935-0.1065369412695175j),0j,(0.01582371113719064-0.02253090013149011j),0j,0j,0j,0j,(-0.009322990037596861+0.04392647558888896j),(0.015823711137192272-0.02253090013148999j),0j,(-0.009322990037594823+0.04392647558889312j),0j,0j,0j,(0.015823711137190884-0.022530900131490294j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.01582371113718802-0.02253090013149024j),0j,0j,0j,(0.007746291047875062-0.1065369412695183j),0j,(0.015823711137186447-0.02253090013149064j),(0.007746291047871633-0.10653694126951734j),0j,0j,0j,0j,(0.01582371113718859-0.02253090013149032j),0j,(-0.009322990037598008+0.043926475588886287j),(0.015823711137190805-0.022530900131490183j),0j,0j,(0.015823711137186978-0.022530900131490665j),(0.007746291047870857-0.10653694126951731j),0j,(0.01582371113718958-0.02253090013149067j),0j,0j,0j,0j,0j,0j,(0.007746291047875095-0.10653694126951839j),0j,(0.015823711137186464-0.022530900131490558j),(0.007746291047871402-0.10653694126951736j),0j,0j,(0.007746291047877314-0.10653694126951792j),(0.06611711348675559+0.6705068325356486j),0j,(0.0077462910478735495-0.1065369412695173j),0j,0j,0j,0j,(0.01582371113718711-0.022530900131490637j),(0.007746291047870536-0.10653694126951732j),0j,(0.015823711137189646-0.02253090013149069j),0j,0j,0j,(0.00774629104787285-0.10653694126951711j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.015823711137188518-0.022530900131490277j),0j,(-0.009322990037597963+0.04392647558888625j),(0.01582371113719081-0.022530900131490138j),0j,0j,(0.015823711137187047-0.022530900131490617j),(0.007746291047870713-0.10653694126951732j),0j,(0.015823711137189608-0.022530900131490634j),0j,0j,0j,0j,(-0.009322990037597727+0.04392647558888715j),(0.015823711137191287-0.022530900131490346j),0j,(-0.009322990037595864+0.04392647558889099j),0j,0j,0j,(0.01582371113719017-0.022530900131490714j),0j,0j,0j,0j,0j,0j,0j,0j,(0.01582371113718711-0.022530900131490648j),(0.007746291047870614-0.10653694126951732j),0j,(0.015823711137189736-0.022530900131490634j),0j,0j,0j,(0.0077462910478728365-0.10653694126951713j),0j,0j,0j,0j,0j,0j,0j,(0.015823711137190305-0.022530900131490596j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3500,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.031669121114617144-0.06514227465076815j),0j,0j,0j,0j,0j,0j,0j,(-0.06950052399577632+0.11706445395349535j),0j,0j,0j,(-0.03166912111461666-0.0651422746507676j),0j,(-0.0695005239957784+0.11706445395349865j),(-0.031669121114613404-0.06514227465076446j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.03166912111461713-0.06514227465076801j),0j,0j,0j,(0.06731261123780273-0.01945707042505829j),0j,(-0.031669121114618594-0.06514227465076945j),(0.06731261123780109-0.019457070425055668j),0j,0j,0j,0j,(-0.031669121114616595-0.06514227465076752j),0j,(-0.06950052399577827+0.11706445395349843j),(-0.0316691211146135-0.0651422746507644j),0j,0j,(-0.031669121114618046-0.06514227465076891j),(0.0673126112378005-0.019457070425055355j),0j,(-0.03166912111461523-0.06514227465076666j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.06950052399577636+0.11706445395349534j),0j,0j,0j,(-0.03166912111461661-0.0651422746507675j),0j,(-0.06950052399577834+0.1170644539534987j),(-0.03166912111461342-0.06514227465076446j),0j,0j,0j,0j,(-0.06950052399577561+0.1170644539534942j),0j,(0.6360369778153196-0.15651268310218946j),(-0.06950052399577314+0.11706445395348807j),0j,0j,(-0.06950052399577765+0.11706445395349722j),(-0.03166912111461287-0.06514227465076375j),0j,(-0.0695005239957749+0.11706445395349153j),0j,0j,0j,0j,0j,0j,(-0.03166912111461651-0.06514227465076743j),0j,(-0.06950052399577833+0.1170644539534983j),(-0.031669121114613376-0.06514227465076422j),0j,0j,(-0.03166912111461805-0.06514227465076894j),(0.06731261123780044-0.0194570704250554j),0j,(-0.03166912111461524-0.06514227465076665j),0j,0j,0j,0j,(-0.0695005239957775+0.11706445395349688j),(-0.0316691211146128-0.06514227465076357j),0j,(-0.0695005239957746+0.11706445395349149j),0j,0j,0j,(-0.0316691211146145-0.06514227465076584j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.03166912111461822-0.06514227465076913j),0j,0j,0j,(0.06731261123780388-0.019457070425059533j),0j,(-0.031669121114619614-0.06514227465077063j),(0.06731261123780186-0.019457070425057003j),0j,0j,0j,0j,(-0.03166912111461762-0.06514227465076879j),0j,(-0.06950052399578+0.11706445395350142j),(-0.03166912111461484-0.06514227465076627j),0j,0j,(-0.03166912111461918-0.06514227465077026j),(0.06731261123780143-0.019457070425056518j),0j,(-0.031669121114616575-0.06514227465076769j),0j,0j,0j,0j,0j,0j,(0.06731261123780385-0.019457070425059387j),0j,(-0.031669121114619524-0.06514227465077069j),(0.06731261123780181-0.01945707042505691j),0j,0j,(0.06731261123780527-0.019457070425061052j),(0.04399368464770559+0.07106009549378085j),0j,(0.06731261123780312-0.019457070425058308j),0j,0j,0j,0j,(-0.031669121114619087-0.06514227465077015j),(0.06731261123780145-0.019457070425056563j),0j,(-0.031669121114616366-0.06514227465076769j),0j,0j,0j,(0.06731261123780266-0.01945707042505797j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.03166912111461758-0.06514227465076883j),0j,(-0.06950052399578009+0.11706445395350154j),(-0.03166912111461478-0.06514227465076619j),0j,0j,(-0.03166912111461919-0.06514227465077031j),(0.06731261123780155-0.019457070425056688j),0j,(-0.03166912111461657-0.06514227465076776j),0j,0j,0j,0j,(-0.0695005239957792+0.11706445395349978j),(-0.031669121114614354-0.06514227465076533j),0j,(-0.06950052399577607+0.11706445395349425j),0j,0j,0j,(-0.031669121114616006-0.06514227465076726j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.03166912111461915-0.06514227465077013j),(0.06731261123780143-0.01945707042505655j),0j,(-0.03166912111461641-0.06514227465076773j),0j,0j,0j,(0.06731261123780276-0.01945707042505793j),0j,0j,0j,0j,0j,0j,0j,(-0.03166912111461598-0.06514227465076723j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4500,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.054260945293968375+0.0626910519886794j),0j,0j,0j,0j,0j,0j,0j,(0.000763264299442529-0.07392734539398914j),0j,0j,0j,(-0.05426094529396823+0.06269105198867958j),0j,(0.000763264299442111-0.07392734539398692j),(-0.05426094529396776+0.06269105198868076j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.054260945293968396+0.06269105198867934j),0j,0j,0j,(0.06684256411152233-0.08128091805386833j),0j,(-0.05426094529396835+0.0626910519886783j),(0.0668425641115339-0.08128091805386665j),0j,0j,0j,0j,(-0.05426094529396818+0.06269105198867958j),0j,(0.0007632642994419983-0.07392734539398708j),(-0.054260945293967675+0.0626910519886807j),0j,0j,(-0.05426094529396872+0.06269105198867841j),(0.0668425641115371-0.08128091805386606j),0j,(-0.054260945293967966+0.06269105198868011j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0007632642994425256-0.07392734539398906j),0j,0j,0j,(-0.05426094529396825+0.06269105198867943j),0j,(0.0007632642994419952-0.07392734539398692j),(-0.05426094529396778+0.06269105198868069j),0j,0j,0j,0j,(0.0007632642994427109-0.07392734539399015j),0j,(0.13823948837950534+0.3506349920737746j),(0.0007632642994435403-0.07392734539399376j),0j,0j,(0.0007632642994421864-0.07392734539398776j),(-0.05426094529396768+0.06269105198868084j),0j,(0.0007632642994427348-0.07392734539399179j),0j,0j,0j,0j,0j,0j,(-0.05426094529396814+0.06269105198867962j),0j,(0.0007632642994422418-0.07392734539398696j),(-0.05426094529396771+0.06269105198868069j),0j,0j,(-0.05426094529396868+0.06269105198867847j),(0.06684256411153713-0.08128091805386617j),0j,(-0.054260945293967876+0.06269105198868015j),0j,0j,0j,0j,(0.000763264299442288-0.07392734539398772j),(-0.05426094529396764+0.06269105198868087j),0j,(0.0007632642994425517-0.07392734539399186j),0j,0j,0j,(-0.05426094529396797+0.06269105198868043j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.05426094529396846+0.06269105198867835j),0j,0j,0j,(0.066842564111517-0.08128091805386954j),0j,(-0.054260945293968126+0.06269105198867755j),(0.06684256411152825-0.08128091805386811j),0j,0j,0j,0j,(-0.05426094529396859+0.06269105198867876j),0j,(0.0007632642994417218-0.073927345393985j),(-0.054260945293967716+0.0626910519886804j),0j,0j,(-0.05426094529396823+0.0626910519886777j),(0.06684256411153053-0.08128091805386757j),0j,(-0.054260945293968195+0.06269105198867964j),0j,0j,0j,0j,0j,0j,(0.06684256411151725-0.08128091805386928j),0j,(-0.05426094529396815+0.06269105198867751j),(0.06684256411152868-0.081280918053868j),0j,0j,(0.06684256411151064-0.08128091805387046j),(-0.16430936448078873-0.5646438776269364j),0j,(0.06684256411152166-0.08128091805386951j),0j,0j,0j,0j,(-0.05426094529396837+0.06269105198867768j),(0.066842564111531-0.08128091805386767j),0j,(-0.054260945293968084+0.06269105198867955j),0j,0j,0j,(0.06684256411152392-0.08128091805386914j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.0542609452939686+0.06269105198867878j),0j,(0.0007632642994417519-0.0739273453939851j),(-0.054260945293967716+0.06269105198868029j),0j,0j,(-0.05426094529396829+0.06269105198867782j),(0.06684256411153068-0.08128091805386756j),0j,(-0.05426094529396817+0.06269105198867957j),0j,0j,0j,0j,(0.0007632642994418303-0.07392734539398593j),(-0.05426094529396779+0.06269105198868037j),0j,(0.000763264299441948-0.07392734539398957j),0j,0j,0j,(-0.05426094529396801+0.06269105198867979j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.05426094529396833+0.06269105198867767j),(0.06684256411153108-0.08128091805386758j),0j,(-0.054260945293968105+0.06269105198867961j),0j,0j,0j,(0.06684256411152377-0.08128091805386926j),0j,0j,0j,0j,0j,0j,0j,(-0.05426094529396792+0.06269105198867968j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
