time,n_phonons
0.0,0.0
2.071443598223295e-08,3.411923588763025e-07
4.091237252601433e-08,7.825561186159207e-07
6.088217460093152e-08,7.658986719543843e-07
8.07098987712696e-08,7.800696372073191e-07
1.0088582121764543e-07,1.4354189233482671e-06
1.2128598558595809e-07,2.323902898201468e-06
1.4140268147919665e-07,2.760839519775706e-06
1.6121301815756736e-07,3.1137375496112335e-06
1.8143827208002438e-07,4.086350611783538e-06
2.0213092157636873e-07,5.416751904769467e-06
2.2248189998376087e-07,6.3132420422117606e-06
2.4229268514475653e-07,7.026354392309917e-06
2.626204428549279e-07,8.336150150266672e-06
2.8350564818627813e-07,1.0098123912756953e-05
3.040297201918159e-07,1.1451041949174978e-05
3.2384368413330445e-07,1.2538060526402152e-05
3.4429254961733625e-07,1.4204762170612022e-05
3.652243846388303e-07,1.638385095081319e-05
3.858472056075062e-07,1.8187200090199533e-05
4.056758044546058e-07,1.9656461034105826e-05
4.262441121559225e-07,2.1693344700009886e-05
4.471049840208078e-07,2.4273041533675045e-05
4.677822901600037e-07,2.6522644640131766e-05
4.876368277043247e-07,2.838006170903532e-05
5.082414511563634e-07,3.078446339241655e-05
5.291425715411537e-07,3.3774124811042556e-05
5.497240873396455e-07,3.645027077703644e-05
5.696306279403527e-07,3.87029793678662e-05
5.901948849592039e-07,4.1465549450296374e-05
6.11073716344055e-07,4.4852476667684636e-05
6.31558826797345e-07,4.79530560768472e-05
6.515274320509477e-07,5.060755381834999e-05
6.720345452339445e-07,5.372076506859192e-05
6.928386307942213e-07,5.7488899406050615e-05
7.132362617493675e-07,6.101415215755437e-05
7.332686845059299e-07,6.407730812227137e-05
7.536823347050363e-07,6.752768809398261e-05
7.743764653294345e-07,7.165896024307685e-05
7.94712518753541e-07,7.561315791867287e-05
8.148003853091131e-07,7.909190676886321e-05
8.350714539865755e-07,8.286088708415715e-05
8.556502159418233e-07,8.733867523443402e-05
8.759749947790835e-07,9.173174399488899e-05
8.961042392855998e-07,9.563339504053685e-05
9.162572973847276e-07,9.971755513641089e-05
9.367634209874659e-07,0.00010453571282329178
9.571441417310123e-07,0.00010938007385111782
9.773120694869014e-07,0.00011371329753751226
9.973659944875842e-07,0.00011811512235039448
1.0178634956863144e-06,0.0001232777622320141
1.0383540576844845e-06,0.0001285822483891014
1.0585835527043703e-06,0.00013335890417303438
1.07858044177384e-06,0.000138092928497836
1.0991026621591457e-06,0.00014360508868338547
1.1197342703030778e-06,0.0001493729906324555
1.140058624184871e-06,0.00015460471072560836
1.1600259149040157e-06,0.00015968616868508226
1.180596898457706e-06,0.00016555789628083282
1.2013710847010597e-06,0.00017178554065797936
1.2218146652049981e-06,0.0001774795076938627
1.2417641982581954e-06,0.0001829200784242821
1.2624061199774083e-06,0.00018916631177996943
1.2832866489290678e-06,0.0001958399457612567
1.3038549673374454e-06,0.000201996957055227
1.3237932162045854e-06,0.0002078049865989173
1.3445247875788346e-06,0.0002144421871187316
1.3654619823890186e-06,0.00022154368549049853
1.3861104620596089e-06,0.00022814858661754028
1.4060431744862694e-06,0.00023432967260014252
1.426836176691667e-06,0.00024135710693003637
1.4477887831112322e-06,0.00024887037676623995
1.4684898380939652e-06,0.00025591290307848977
1.4884237224349147e-06,0.0002624710652494193
1.5092605085306767e-06,0.0002698875687247621
1.5301954692488862e-06,0.0002777980551363901
1.5509315389564598e-06,0.0002852712532359918
1.570872650314536e-06,0.00029220945374633004
1.5916996049692225e-06,0.00029999671034702205
1.6125948889934584e-06,0.0003082925003662806
1.6333397454872298e-06,0.000316187239455263
1.653279859903591e-06,0.00032350248916706464
1.674092403491281e-06,0.0003316554205993409
1.6949243500480235e-06,0.000340322361936169
1.7156702344960722e-06,0.00034863661243874977
1.7356161463097073e-06,0.00035633129961692793
1.7564138095794832e-06,0.00036484530983244576
1.7772809320913425e-06,0.00037392036907151063
1.7979733974689394e-06,0.00038262991151685527
1.8179458887333067e-06,0.00039071300526372
1.8386984762635372e-06,0.00039957259594948453
1.8595943839411671e-06,0.00040905082219946915
1.880213001844229e-06,0.0004181443959894799
1.900222941821835e-06,0.0004266218376464263
1.9209255388400905e-06,0.0004358200520285644
1.9418153060985455e-06,0.00044568210681936225
1.9623595807013657e-06,0.00045515720243963486
1.9824128265873212e-06,0.00046403366947484945
2.003053165202412e-06,0.0004735587290406827
2.0239041988953286e-06,0.0004837834127354718
2.044379896028063e-06,0.0004936410689931103
2.064479215747619e-06,0.0005029208157964323
2.0850333807975886e-06,0.0005127536087311002
