time,purity
0.0,1.0
2.015995163845834e-08,0.9999993480302919
4.031990327691668e-08,0.9999984538561186
6.026849176657481e-08,0.9999984693751216
8.005184444262548e-08,0.9999984611724684
1.00190848274199e-07,0.9999971834364553
1.2059872786729762e-07,0.9999954025886559
1.4070535353103923e-07,0.9999945160110422
1.6047596181355225e-07,0.9999938249392658
1.8067459510874742e-07,0.999991908607197
2.0136359013647606e-07,0.9999892537436136
2.2170224496375514e-07,0.9999874569476079
2.4147418956107786e-07,0.999986043956503
2.617799060920118e-07,0.9999834487828467
2.826373155655389e-07,0.9999799417154126
3.0313290359774256e-07,0.9999772442313128
3.229104793658049e-07,0.9999750861127136
3.433381671426252e-07,0.9999717762267226
3.642286525463954e-07,0.9999674453661582
3.848145051624101e-07,0.9999638603642234
4.046060841804501e-07,0.9999609442604454
4.2514826802575794e-07,0.9999568978469687
4.4596741501083123e-07,0.999951775248146
4.666002918216026e-07,0.9999473133377585
4.864167511217553e-07,0.9999436309371511
5.069965841223122e-07,0.9999388554912844
5.278566903760314e-07,0.9999329243675035
5.483977140522795e-07,0.9999276252184401
5.682628844094109e-07,0.9999231664583899
5.888004665191303e-07,0.999917684419063
6.096431224807808e-07,0.9999109711922974
6.300890077987682e-07,0.999904842684846
6.500126088580816e-07,0.9998995991347867
6.704905690967195e-07,0.999893429499761
6.912649445516509e-07,0.9998859679939592
7.116226450464495e-07,0.9998790136195332
7.316073916190329e-07,0.9998729763585287
7.519921628990703e-07,0.999866149328854
7.726606798093567e-07,0.9998579789121389
7.929545128994912e-07,0.9998501944451631
8.129935712813695e-07,0.9998433546911649
8.332356292842938e-07,0.9998359121398293
8.53786479402896e-07,0.9998270716806827
8.740678547999044e-07,0.9998184407119373
8.941473333797804e-07,0.9998107896445465
9.142617701332504e-07,0.9998027483827062
9.347287112069444e-07,0.9997932592549011
9.550714182302005e-07,0.9997837577626977
9.75184963188623e-07,0.9997752852194434
9.952015352298483e-07,0.9997666430493484
1.0156499436222447e-06,0.9997565029144815
1.0361135225762798e-06,0.9997461151988849
1.0562783705321485e-06,0.9997368065451991
1.0762358520592817e-06,0.9997275429318974
1.0967050701594357e-06,0.9997167461105577
1.1173134626426507e-06,0.999705474729635
1.1375604789679434e-06,0.9996953149069778
1.157487640307323e-06,0.9996854061854449
1.1779935947805144e-06,0.9996739458589529
1.198741764342521e-06,0.9996618083877058
1.2190912524622436e-06,0.9996507920442613
1.2390030227855238e-06,0.9996402210349814
1.259557150135968e-06,0.9996280850094025
1.2804083555640543e-06,0.9996151167444427
1.3008840251953998e-06,0.9996032389943609
1.3207939080150548e-06,0.9995919921457203
1.3414041099279442e-06,0.9995791661220598
1.3623073826686471e-06,0.9995654125057414
1.3828728739047117e-06,0.999552704486163
1.4027890253558682e-06,0.9995407761394095
1.4234577016978842e-06,0.9995272524410721
1.4443674739767537e-06,0.9995127575341913
1.4649774973977776e-06,0.9994992585963479
1.484890477088073e-06,0.9994866583211665
1.5055633397994036e-06,0.9994724763640688
1.5264595826718062e-06,0.9994572689662837
1.547089480043736e-06,0.9994430042873783
1.5669934785410284e-06,0.9994297436098645
1.587675291258318e-06,0.999414911216381
1.6085415414544352e-06,0.9993990197446363
1.6291873893568074e-06,0.999384001247292
1.649087983555169e-06,0.9993700849559554
1.6697880071068275e-06,0.9993546070269893
1.6905929042868645e-06,0.9993380739139643
1.7112531178854456e-06,0.999322311917417
1.7311601238736932e-06,0.9993077415974607
1.7518689573099601e-06,0.9992916386642617
1.7727022605046166e-06,0.999274410605447
1.7933119795603017e-06,0.9992579698906787
1.8132454804812749e-06,0.999242738353888
1.8339179006975446e-06,0.9992260598063765
1.8547773510851646e-06,0.9992081541524666
1.8753134186921206e-06,0.9991910684016477
1.8952836245680635e-06,0.9991751749735187
1.91591307207324e-06,0.9991579448693594
1.936761820651764e-06,0.9991394113656902
1.95723001918033e-06,0.9991216901085995
1.9772416370967507e-06,0.9991051374549343
1.9978136819190144e-06,0.9990873896720781
2.018621427001314e-06,0.9990682777591262
2.039037593023802e-06,0.9990499203588241
2.0590914377752466e-06,0.9990327132394186
2.0795821298841968e-06,0.999014493115938
2.100330986978397e-06,0.9989948460155573
2.120727612749565e-06,0.9989758352636178
2.1408193651378734e-06,0.9989579817975244
2.1611966162488445e-06,0.9989393442579879
2.1818894199149253e-06,0.99891918937648
2.202319604951856e-06,0.9988994873771413
2.222440859491552e-06,0.9988809990691442
2.24269863979148e-06,0.998861973705189
2.263365281764408e-06,0.9988413115565445
2.283891281807885e-06,0.9988208718279585
2.3040345829387964e-06,0.9988017614081653
2.3241962331005868e-06,0.9987823430388011
2.3448815084901352e-06,0.9987611527300452
2.365542272382164e-06,0.9987399534188759
2.385707145669464e-06,0.9987202314169393
2.4057679459996086e-06,0.998700435680036
