time,leakage
2.5251309631523918e-06,0.0003773432176929877
2.5491625176190324e-06,0.0003843464932005651
2.5725691884274016e-06,0.0003912240297437111
2.5966665764859783e-06,0.00039836136919556064
2.6207498675692954e-06,0.00040555268311015595
2.6444804855375344e-06,0.00041269605087425034
2.6683059704561046e-06,0.00041992393775094146
2.692209949852679e-06,0.000427231541481191
2.7162651372326865e-06,0.0004346429339970299
2.7396935183240877e-06,0.00044191614746625686
2.7638062379286524e-06,0.0004494570600321075
2.7878716064262314e-06,0.0004570397240755344
2.8115776915890326e-06,0.0004645649275341894
2.8354641993523734e-06,0.0004722018511425824
2.859269237423004e-06,0.00047986671623849583
2.8833327117143704e-06,0.0004876707393791011
2.906767923555648e-06,0.0004953243595431845
2.9308927105949583e-06,0.000503256715132727
2.954937919801269e-06,0.0005112177918312912
2.9786197590573725e-06,0.0005191126068158681
3.0025474321379717e-06,0.0005271421393276984
3.0262204592262405e-06,0.0005351381021915021
3.0502766714205692e-06,0.0005433176564894119
3.073717368431806e-06,0.0005513395755552142
3.0978501733997716e-06,0.000559650058180047
3.121878752824268e-06,0.0005679777961143471
3.1455384025951893e-06,0.0005762299555743061
3.169487193540447e-06,0.0005846338918129839
3.193155746442087e-06,0.0005929896024123893
3.2172006901755125e-06,0.000601530634636184
3.2406484863173407e-06,0.0006099094195167762
3.2647861133743733e-06,0.0006185845043591833
3.2887993852130364e-06,0.0006272662380194603
3.3124355505029896e-06,0.0006358620769918042
3.3363917759399248e-06,0.0006446232727757601
3.3601614062272018e-06,0.0006533648132105173
3.3841914744345287e-06,0.0006622528878856988
3.407648388253732e-06,0.0006709769566048265
3.431786743389516e-06,0.0006800022624971155
3.455784629932041e-06,0.0006890245243463879
3.479393010569848e-06,0.000697948860225596
3.503343067997708e-06,0.0007070492119861812
3.5271856146108852e-06,0.0007161555895596872
3.551191708567205e-06,0.0007253733677163971
3.574661169545334e-06,0.0007344311140897888
3.598795180526371e-06,0.0007437910465975146
3.6227817052837995e-06,0.0007531413419122392
3.646360747840332e-06,0.0007623793028023983
3.6702888338335095e-06,0.0007717986441222249
3.6941737978015768e-06,0.0007812460002432835
3.7181491895330315e-06,0.0007907761207667253
3.741635348035888e-06,0.000800155754428714
3.7657608923248935e-06,0.000809834290103755
3.7897424040911013e-06,0.0008195006480149463
3.813293819973875e-06,0.0008290380912657089
3.837215891969761e-06,0.0008387680169442446
3.8611201705362975e-06,0.0008485336932651355
3.885065703493935e-06,0.0008583611993638404
3.908572959681742e-06,0.0008680507064745531
3.932687521670011e-06,0.0008780318661699807
3.9566699123313185e-06,0.0008880019223754469
3.980196934686901e-06,0.0008978250042141218
4.004119039587589e-06,0.0009078531248901663
4.028024425164585e-06,0.0009179151213384693
4.05194018151505e-06,0.0009280243631900564
4.075472475173046e-06,0.00093801121705298
4.0995742462970405e-06,0.0009482787912872572
4.123562353894675e-06,0.000958539500691065
4.147069684006152e-06,0.0009686347342288668
4.170982855584119e-06,0.0009789419596541078
4.194873138566381e-06,0.0009892780001544174
4.218761194873129e-06,0.0009996537990697274
4.242321285005051e-06,0.0010099246137916516
4.266408850041929e-06,0.001020462074336335
4.290405890675904e-06,0.001030999395237596
4.313899470284452e-06,0.0010413536108022493
4.337795451748579e-06,0.0010519204282412845
4.361655747062703e-06,0.001062507854407933
4.385519272218106e-06,0.0010731352229165054
4.409108297311544e-06,0.001083675519150951
4.43318029350167e-06,0.0010944659218681155
4.457187638753055e-06,0.0011052646573072931
4.480669235475392e-06,0.0011158626207058019
4.504539849316831e-06,0.0011266688981112108
4.528356481270174e-06,0.0011374847580652675
4.552199298261582e-06,0.0011483487592034037
4.575816329805085e-06,0.0011591427018754197
4.599871644383853e-06,0.0011701688066378712
4.623888979389239e-06,0.001181212610017239
4.647361768137356e-06,0.0011920394347822699
4.6711994658022905e-06,0.0012030647447475121
4.694961517707775e-06,0.0012140866540693727
4.718787511362087e-06,0.0012251721731196463
4.742429649510958e-06,0.001236202564331203
4.766467848686348e-06,0.0012474470858842924
4.790493659188039e-06,0.0012587186553789985
4.813964204785517e-06,0.001269760817415947
4.837763366263466e-06,0.0012809851468440281
4.861464755655117e-06,0.0012921924689024173
4.885277846921559e-06,0.0013034842298168346
4.908940925862564e-06,0.0013147328177051392
4.932963782838262e-06,0.0013261792261363911
4.9569961830150776e-06,0.0013376607052974468
4.98046827137594e-06,0.0013489032309842576
5.004226594634625e-06,0.0013603077832697263
5.027867731977382e-06,0.0013716826745826308
5.0516716497703775e-06,0.0013831651530330634
5.075351060791569e-06,0.0013946130365690974
5.0993612722209265e-06,0.00140624504606499
5.1233985700325435e-06,0.0014179183301876402
5.146874087755568e-06,0.0014293451468832359
5.170593102539362e-06,0.0014409127578879557
5.194180773564422e-06,0.0014524403732520935
5.217978906291257e-06,0.0014640977371690185
5.241670421539635e-06,0.001475725808464837
5.265670855124149e-06,0.0014875270624903742
5.289711845953309e-06,0.0014993739928558978
5.313191547753552e-06,0.0015109682720219667
5.3368757022410485e-06,0.0015226831100614235
5.360420923296282e-06,0.0015343507463865102
5.384216161089721e-06,0.0015461667815196232
5.40791649242672e-06,0.0015579560609195525
5.431909607245251e-06,0.0015699098653177137
5.455953590005951e-06,0.0015819122865187993
5.479437672141556e-06,0.0015936567208682823
5.503092592760386e-06,0.001605503508584913
5.5266075819888915e-06,0.0016172991846836314
5.550402208276009e-06,0.0016292572352799542
5.574109184484418e-06,0.00164118902172613
5.598096672796777e-06,0.001653278164027718
5.622143318894711e-06,0.0016654178966143168
5.645631768406512e-06,0.0016772948813478972
5.669262729942856e-06,0.0016892581481284315
5.692758475356063e-06,0.001701169368261186
5.7165541590021225e-06,0.0017132523252368892
5.740266601650891e-06,0.0017253081877627793
5.764249320437346e-06,0.001737514893873165
5.78829851943095e-06,0.0017497736840176633
5.8117912811126435e-06,0.0017617654141921112
5.835402431944806e-06,0.0017738290864735052
5.858887536214411e-06,0.0017858421895737525
5.882685413643068e-06,0.0017980325285685771
5.906402876648159e-06,0.0018101942171100797
5.930380973021022e-06,0.0018225002115424328
5.954432706887893e-06,0.001834859689092796
5.977929740560438e-06,0.0018469482057513493
6.0015437010806105e-06,0.001859105677857042
6.025024963029291e-06,0.0018712060814809529
6.048825213403505e-06,0.0018834856586664045
6.072548579108968e-06,0.0018957354532663563
6.096521077874581e-06,0.0019081217607619127
6.1205753023917204e-06,0.0019205634112302548
6.144076625694339e-06,0.0019327306504112176
6.167766184609794e-06,0.001945001441183287
6.191245356471704e-06,0.0019571719362491977
6.2150457444926264e-06,0.0019695212503621257
6.23877883057007e-06,0.0019818428335371934
6.2627427225087635e-06,0.001994289320942624
6.286799087189676e-06,0.002006794376659316
6.3103048914517265e-06,0.0020190222542969087
6.334045907549528e-06,0.0020313758303995666
6.35750368287062e-06,0.0020435881191155827
6.381302144510475e-06,0.0020559875917418773
6.405046567121041e-06,0.002068363375907716
6.429000421596855e-06,0.0020808505944213285
6.453058360291452e-06,0.0020934000307039785
6.4765688637993435e-06,0.0021056703473647962
6.500349750852626e-06,0.0021180823280881906
6.52377617522479e-06,0.0021303128124537155
6.54757187788261e-06,0.002142743405376522
6.5713282099521415e-06,0.0021551551569681205
6.59527125766343e-06,0.0021676639351518538
6.619330114142116e-06,0.0021802385903054457
6.642845541194163e-06,0.0021925330675338283
6.66665974979984e-06,0.0022049814916256264
6.690049664259361e-06,0.0022172090496103726
6.7138424274156796e-06,0.002229652013687829
6.7376106734676864e-06,0.002242081128790257
6.761542495023552e-06,0.0022545924558262723
6.785601569438341e-06,0.0022671730977442085
6.809122100341461e-06,0.0022794733878197257
6.832965319859013e-06,0.002291937340894153
6.856316686150219e-06,0.0023041425308264825
6.880106709503227e-06,0.0023165793009857515
6.9038865543562614e-06,0.00232900696568711
6.92780694086254e-06,0.0023415019548306375
6.951865495684104e-06,0.0023540693213917763
6.975391240046847e-06,0.0023663570247287853
6.999260172662207e-06,0.002378816055104537
7.022573233069772e-06,0.0023909807218273765
7.046360958225364e-06,0.0024033928751453423
7.070151756657027e-06,0.0024158000916119178
7.0940606226280835e-06,0.002428259966392731
7.118117865970677e-06,0.0024407947915369207
7.141648856471109e-06,0.0024530514829449665
7.165540657962663e-06,0.00246548535461631
7.188817418478628e-06,0.0024775923842584526
7.212603430137907e-06,0.0024899616151909812
7.236404098429668e-06,0.0025023291781333546
7.260301397976375e-06,0.002514735258035444
7.284356428838912e-06,0.002527218276983783
7.307892632894511e-06,0.0025394255406206976
7.3318046621378385e-06,0.0025518141438347513
7.355048563219254e-06,0.0025638473028706654
7.3788335329732464e-06,0.0025761554189563376
7.402643452144235e-06,0.002588464418151755
7.426529182140955e-06,0.0026007981481208885
7.450580924708022e-06,0.002613210097031117
7.47412225810849e-06,0.0026253495615699753
7.49805196171893e-06,0.0026376728921356594
7.521267266614249e-06,0.0026496165116329344
7.545051900886734e-06,0.0026618454303614005
7.568870482795588e-06,0.002674077053827273
7.5927446029305775e-06,0.002686319990197715
7.6167917165178e-06,0.0026986415946190405
7.640338054872994e-06,0.002710694967230575
7.664282985118338e-06,0.0027229331743810377
7.687534561094174e-06,0.00273480265257636
7.711320248856379e-06,0.0027469347233201446
7.735149009127472e-06,0.0027590712875992674
7.759009378128394e-06,0.0027712040340957516
7.783050035636158e-06,0.0027834159058634077
7.806601991828561e-06,0.0027953653459367065
7.830558427647993e-06,0.0028074980156428835
7.853909457055965e-06,0.002819307141012113
7.877695620313165e-06,0.0028313237931804945
7.901537868745361e-06,0.002843348551217469
7.925379783428094e-06,0.002855350574415095
7.949412111790939e-06,0.0028674334544672815
7.972971242917366e-06,0.002879261666357987
7.996935437768896e-06,0.0028912684896609713
8.020354254052252e-06,0.002902982612903921
8.044139835689929e-06,0.002914865210834637
8.06799753989033e-06,0.002926760849826079
8.091816030456221e-06,0.0029386117812842377
8.115848839631777e-06,0.00295055194400207
8.139416947058347e-06,0.002962241893721085
8.163386804551979e-06,0.0029741036136075086
8.186853904225628e-06,0.0029856946477120234
8.210638476952348e-06,0.0029974250763464636
8.234514204663955e-06,0.0030091747088712845
8.25830287337019e-06,0.0030208538223087116
8.282354269032697e-06,0.0030326421411399586
8.30593352494659e-06,0.00304417711835184
8.329907389880979e-06,0.0030558749235355094
8.353407387087248e-06,0.003067317250077355
8.3771894219267e-06,0.003078877080930071
8.401087680828121e-06,0.003090464885259701
8.424837608191983e-06,0.0031019506501012697
8.448909499331316e-06,0.0031135700087876307
8.472501431900961e-06,0.0031249331653851096
8.496477937375204e-06,0.0031364486620396306
8.520000299560703e-06,0.0031477194852717106
8.543775649006713e-06,0.003159089330219013
8.567696036426223e-06,0.003170497265475597
8.591396191508348e-06,0.003181767703519897
8.615487856258386e-06,0.0031931999286926643
8.639093372036602e-06,0.003204374347461886
8.663071423631175e-06,0.0032156895962828684
8.686610662094579e-06,0.003226768977607739
8.710378464689345e-06,0.00323793139682085
8.734319379452987e-06,0.003249141128144413
8.757957688891182e-06,0.003260174455650068
8.782066539849172e-06,0.0032714007923640015
8.805685876366852e-06,0.0032823695138291505
8.829664637871057e-06,0.003293467051302422
8.853219178295784e-06,0.0033043372803551753
8.876979299982143e-06,0.0033152755328957513
8.900938210116884e-06,0.003326268636460415
8.924502947203998e-06,0.003337044015126526
8.948625287663107e-06,0.0033480455795195574
8.972258051825115e-06,0.00335879167389212
8.99623710619299e-06,0.003369654610511696
9.019808576086711e-06,0.0033802997827020406
9.043561460412083e-06,0.003390997763977894
9.067535317146962e-06,0.0034017559882243077
9.091016749912606e-06,0.0034122543222084405
9.115149054130897e-06,0.003423012756833682
9.13879439954575e-06,0.0034335194534956693
9.162773851271318e-06,0.00344413152852237
9.18636583675036e-06,0.003454536893784788
9.210112400662391e-06,0.0034649790907201918
9.23409808199461e-06,0.0034754846079932955
9.257489894214552e-06,0.0034856891423541746
9.281627252818579e-06,0.0034961859718924395
9.305284004727742e-06,0.003506436758283952
9.329264486379184e-06,0.0035167823425703384
9.352884620283579e-06,0.0035269351305291232
9.376626243320894e-06,0.00353710661176307
9.400620922258437e-06,0.003547342207382161
9.424059302709661e-06,0.0035572973929164633
9.448202994943847e-06,0.0035675171182684316
9.471873066893007e-06,0.003577496931096924
9.495850177987807e-06,0.003587558398088859
9.519484929401716e-06,0.003597436900710029
9.543218256570653e-06,0.0036073209422212526
9.567221116273749e-06,0.003617270493968338
9.590756895124545e-06,0.0036269810444558006
9.614906020108377e-06,0.003636907560271194
9.63859178454285e-06,0.003646601756970588
9.662558197674965e-06,0.0036563607930861987
9.686191000634307e-06,0.00366594288687086
9.70991152748732e-06,0.00367552279798489
