time,n_phonons
0.0,0.0
2.015995163845834e-08,3.2598467440923044e-07
4.031990327691668e-08,7.730732792980839e-07
6.026849176657481e-08,7.653145168511435e-07
8.005184444262548e-08,7.694149635293795e-07
1.00190848274199e-07,1.4082856990252952e-06
1.2059872786729762e-07,2.298719256293973e-06
1.4070535353103923e-07,2.742012612728493e-06
1.6047596181355225e-07,3.0875463177213276e-06
1.8067459510874742e-07,4.04572240380674e-06
2.0136359013647606e-07,5.373182023189846e-06
2.2170224496375514e-07,6.271594578812972e-06
2.4147418956107786e-07,6.978088394061313e-06
2.617799060920118e-07,8.275699276131984e-06
2.826373155655389e-07,1.0029293331859275e-05
3.0313290359774256e-07,1.1378071192086868e-05
3.229104793658049e-07,1.2457134549407172e-05
3.433381671426252e-07,1.411212533123646e-05
3.642286525463954e-07,1.6277666351878136e-05
3.848145051624101e-07,1.8070240431475403e-05
4.046060841804501e-07,1.9528311355961308e-05
4.2514826802575794e-07,2.1551602471562006e-05
4.4596741501083123e-07,2.4113083866192532e-05
4.666002918216026e-07,2.6344170382368015e-05
4.864167511217553e-07,2.8185417861300403e-05
5.069965841223122e-07,3.057327671971434e-05
5.278566903760314e-07,3.353911734283504e-05
5.483977140522795e-07,3.6188905812232926e-05
5.682628844094109e-07,3.8418378568295314e-05
5.888004665191303e-07,4.115960218136754e-05
6.096431224807808e-07,4.451661767496196e-05
6.300890077987682e-07,4.7581198387646064e-05
6.500126088580816e-07,5.020313380315231e-05
6.704905690967195e-07,5.328824074593772e-05
6.912649445516509e-07,5.701954660467736e-05
7.116226450464495e-07,6.04972098561993e-05
7.316073916190329e-07,6.351609584678119e-05
7.519921628990703e-07,6.69300027525134e-05
7.726606798093567e-07,7.101594172412381e-05
7.929545128994912e-07,7.490884247664786e-05
8.129935712813695e-07,7.832910380510288e-05
8.332356292842938e-07,8.205088998163159e-05
8.53786479402896e-07,8.647205259283702e-05
8.740678547999044e-07,9.078844438446195e-05
8.941473333797804e-07,9.46145323663126e-05
9.142617701332504e-07,9.863581012944239e-05
9.347287112069444e-07,0.00010338153376497615
9.550714182302005e-07,0.00010813348143118019
9.75184963188623e-07,0.00011237052543531075
9.952015352298483e-07,0.00011669241711723092
1.0156499436222447e-06,0.00012176389802832598
1.0361135225762798e-06,0.00012695930726590592
1.0562783705321485e-06,0.00013161467828322608
1.0762358520592817e-06,0.00013624748359982217
1.0967050701594357e-06,0.00014164759255881973
1.1173134626426507e-06,0.00014728523915523523
1.1375604789679434e-06,0.0001523665236244157
1.157487640307323e-06,0.00015732211503938128
1.1779935947805144e-06,0.000163054298385738
1.198741764342521e-06,0.00016912544847559748
1.2190912524622436e-06,0.00017463538040284044
1.2390030227855238e-06,0.00017992239265069012
1.259557150135968e-06,0.0001859927918354095
1.2804083555640543e-06,0.00019247984856525714
1.3008840251953998e-06,0.00019842093076908958
1.3207939080150548e-06,0.00020404618851779213
1.3414041099279442e-06,0.00021046200494017684
1.3623073826686471e-06,0.0002173422969385533
1.3828728739047117e-06,0.00022369901595540955
1.4027890253558682e-06,0.00022966539878685208
1.4234577016978842e-06,0.00023643052498749704
1.4443674739767537e-06,0.00024368207225210794
1.4649774973977776e-06,0.0002504348074233989
1.484890477088073e-06,0.00025673757954684323
1.5055633397994036e-06,0.000263832348656445
1.5264595826718062e-06,0.00027144080589870445
1.547089480043736e-06,0.0002785770313923579
1.5669934785410284e-06,0.0002852104795013586
1.587675291258318e-06,0.00029263102648424097
1.6085415414544352e-06,0.0003005822394626727
1.6291873893568074e-06,0.00030809606342555224
1.649087983555169e-06,0.0003150578470415469
1.6697880071068275e-06,0.0003228017692421857
1.6905929042868645e-06,0.00033107456962668214
1.7112531178854456e-06,0.00033896090595911103
1.7311601238736932e-06,0.00034625029011523364
1.7518689573099601e-06,0.0003543073638604153
1.7727022605046166e-06,0.00036292848772327284
1.7933119795603017e-06,0.00037115499836413003
1.8132454804812749e-06,0.00037877564104810515
1.8339179006975446e-06,0.00038712120314536477
1.8547773510851646e-06,0.00039608203428778677
1.8753134186921206e-06,0.00040463194350278075
1.8952836245680635e-06,0.0004125842478425076
1.91591307207324e-06,0.0004212063051860916
1.936761820651764e-06,0.00043048201254754513
1.95723001918033e-06,0.000439350633772515
1.9772416370967507e-06,0.0004476333361985451
1.9978136819190144e-06,0.00045651497644241015
2.018621427001314e-06,0.00046608087404550477
2.039037593023802e-06,0.0004752686131501246
2.0590914377752466e-06,0.0004838794077902118
2.0795821298841968e-06,0.0004929979771867173
2.100330986978397e-06,0.0005028324822059289
2.120727612749565e-06,0.0005123480436969552
2.1408193651378734e-06,0.0005212829498579343
