time,fidelity
0.0,0.9999999999989784
1e-05,0.9999999999836635
2e-05,0.999999999917321
3.0000000000000004e-05,0.9999999997387886
4e-05,0.9999999993625697
5e-05,0.9999999986789642
6e-05,0.9999999975542326
7.000000000000001e-05,0.9999999958308025
8e-05,0.9999999933275063
9e-05,0.9999999898398564
0.0001,0.9999999851403554
0.00011,0.9999999789788422
0.00012,0.999999971082869
0.00013000000000000002,0.9999999611581154
0.00014000000000000001,0.9999999488888333
0.00015000000000000001,0.9999999339383224
0.00016,0.9999999159494404
0.00017,0.9999998945451388
0.00018,0.9999998693290318
0.00019,0.9999998398859923
0.0002,0.9999998057827729
0.00021,0.9999997665686567
0.00022,0.9999997217761311
0.00023,0.9999996709215837
0.00024,0.9999996135060262
0.00025,0.9999995490158333
0.00026000000000000003,0.9999994769235068
0.00027000000000000006,0.9999993966884555
0.0002800000000000001,0.9999993077577949
0.0002900000000000001,0.9999992095671609
0.00030000000000000014,0.9999991015415408
0.00031000000000000016,0.9999989830961156
0.0003200000000000002,0.999998853637115
0.0003300000000000002,0.9999987125626845
0.00034000000000000024,0.9999985592637597
0.00035000000000000027,0.9999983931249499
0.0003600000000000003,0.9999982135254275
0.0003700000000000003,0.9999980198398221
0.00038000000000000035,0.9999978114391186
0.00039000000000000037,0.9999975876915576
0.0004000000000000004,0.9999973479635348
0.0004100000000000004,0.9999970916205037
0.00042000000000000045,0.9999968180278707
0.0004300000000000005,0.9999965265518908
0.0004400000000000005,0.9999962165605576
0.00045000000000000053,0.9999958874244853
0.00046000000000000056,0.9999955385177861
0.0004700000000000006,0.9999951692189354
0.0004800000000000006,0.9999947789116298
0.0004900000000000006,0.9999943669856326
0.0005000000000000007,0.9999939328376066
0.0005100000000000007,0.9999934758719328
0.0005200000000000007,0.9999929955015163
0.0005300000000000007,0.999992491148573
0.0005400000000000008,0.9999919622454022
0.0005500000000000008,0.9999914082351401
0.0005600000000000008,0.9999908285724936
0.0005700000000000008,0.9999902227244556
0.0005800000000000009,0.9999895901709981
0.0005900000000000009,0.9999889304057449
0.0006000000000000009,0.9999882429366205
0.000610000000000001,0.9999875272864781
0.000620000000000001,0.9999867829937003
0.000630000000000001,0.9999860096127788
0.000640000000000001,0.9999852067148675
0.0006500000000000011,0.9999843738883087
0.0006600000000000011,0.9999835107391359
0.0006700000000000011,0.9999826168915479
0.0006800000000000011,0.9999816919883574
0.0006900000000000012,0.9999807356914111
0.0007000000000000012,0.9999797476819835
0.0007100000000000012,0.9999787276611426
0.0007200000000000012,0.9999776753500872
0.0007300000000000013,0.9999765904904557
0.0007400000000000013,0.9999754728446099
0.0007500000000000013,0.9999743221958863
0.0007600000000000013,0.9999731383488232
0.0007700000000000014,0.999971921129357
0.0007800000000000014,0.9999706703849919
0.0007900000000000014,0.9999693859849427
0.0008000000000000014,0.9999680678202478
0.0008100000000000015,0.9999667158038579
0.0008200000000000015,0.9999653298706949
0.0008300000000000015,0.9999639099776861
0.0008400000000000016,0.9999624561037727
0.0008500000000000016,0.9999609682498892
0.0008600000000000016,0.9999594464389215
0.0008700000000000016,0.9999578907156376
0.0008800000000000017,0.9999563011465944
0.0008900000000000017,0.9999546778200225
0.0009000000000000017,0.9999530208456839
0.0009100000000000017,0.9999513303547107
0.0009200000000000018,0.9999496064994208
0.0009300000000000018,0.9999478494531101
0.0009400000000000018,0.9999460594098267
0.0009500000000000018,0.9999442365841248
0.0009600000000000019,0.9999423812107968
0.0009700000000000019,0.9999404935445894
0.000980000000000002,0.9999385738598994
0.000990000000000002,0.9999366224504551
0.001000000000000002,0.9999346396289789
0.001010000000000002,0.9999326257268342
0.001020000000000002,0.999930581093659
0.001030000000000002,0.9999285060969832
0.001040000000000002,0.999926401121834
0.001050000000000002,0.9999242665703266
0.0010600000000000021,0.9999221028612455
0.0010700000000000022,0.9999199104296115
0.0010800000000000022,0.9999176897262401
0.0010900000000000022,0.9999154412172887
0.0011000000000000022,0.9999131653837965
0.0011100000000000023,0.9999108627212122
0.0011200000000000023,0.9999085337389185
0.0011300000000000023,0.9999061789597447
0.0011400000000000023,0.9999037989194769
0.0011500000000000024,0.999901394166358
0.0011600000000000024,0.9998989652605874
0.0011700000000000024,0.9998965127738099
0.0011800000000000024,0.9998940372886059
0.0011900000000000025,0.999891539397974
0.0012000000000000025,0.9998890197048125
0.0012100000000000025,0.9998864788213966
0.0012200000000000025,0.9998839173688555
0.0012300000000000026,0.9998813359766456
0.0012400000000000026,0.9998787352820232
0.0012500000000000026,0.9998761159295162
0.0012600000000000027,0.999873478570395
0.0012700000000000027,0.9998708238621434
0.0012800000000000027,0.9998681524679291
0.0012900000000000027,0.9998654650560741
0.0013000000000000028,0.9998627622995274
0.0013100000000000028,0.9998600448753362
0.0013200000000000028,0.9998573134641207
0.0013300000000000028,0.9998545687495471
0.0013400000000000029,0.999851811417805
0.0013500000000000029,0.9998490421570844
0.001360000000000003,0.9998462616570546
0.001370000000000003,0.999843470608346
0.001380000000000003,0.9998406697020333
0.001390000000000003,0.999837859629119
0.001400000000000003,0.9998350410800216
0.001410000000000003,0.999832214744064
0.001420000000000003,0.9998293813089654
0.001430000000000003,0.9998265414603329
0.0014400000000000031,0.9998236958811579
0.0014500000000000032,0.9998208452513133
0.0014600000000000032,0.999817990247052
0.0014700000000000032,0.9998151315405085
0.0014800000000000032,0.9998122697992032
0.0014900000000000033,0.9998094056855463
0.0015000000000000033,0.9998065398563448
0.0015100000000000033,0.999803672962312
0.0015200000000000033,0.9998008056475784
0.0015300000000000034,0.9997979385492026
