time,leakage
0.0,0.0
2.5149574334599627e-08,1.422563121500824e-07
4.968458185617267e-08,5.551728882970795e-07
7.375766578224879e-08,1.2233732404454135e-06
9.866914645447753e-08,2.1890123344364297e-06
1.236677232201039e-07,3.4381225146497864e-06
1.482873937916292e-07,4.942258516495218e-06
1.724165095661236e-07,6.679878787267658e-06
1.9714156720234187e-07,8.730541747114941e-06
2.219415637366072e-07,1.1061633548584918e-05
2.4594219401743046e-07,1.3578576521922022e-05
2.707840597388774e-07,1.6453475613818555e-05
2.955458391595019e-07,1.9591519104846032e-05
3.199373470255007e-07,2.2947875390103988e-05
3.4452072294474676e-07,2.6596160133149075e-05
3.694334928914508e-07,3.0564398343850094e-05
3.9443775032424264e-07,3.482074565686072e-05
4.1852612757563174e-07,3.9179385884085955e-05
4.432993736437892e-07,4.392512052781942e-05
4.679755075964286e-07,4.891655944921447e-05
4.922432426760836e-07,5.408161027411426e-05
5.171869785866634e-07,5.96539610904942e-05
5.422023384715028e-07,6.550922386483165e-05
5.669180398304697e-07,7.155568570447008e-05
5.912712805048761e-07,7.776605417596481e-05
6.161701931767087e-07,8.437319986220261e-05
6.411156181255145e-07,9.125260738548558e-05
6.653155757619366e-07,9.817352180338904e-05
6.902871737423373e-07,0.00010556830684337166
7.151417205694113e-07,0.00011318226453580906
7.396217170613827e-07,0.00012092751987169363
7.644738160389826e-07,0.00012903813678411053
7.894485636058363e-07,0.00013743819987109473
8.143960050325987e-07,0.00014607715758109798
8.386973016320503e-07,0.00015472864424860477
8.636227352961331e-07,0.00016384221716300875
8.885047315083613e-07,0.00017318054148026117
9.128150459989563e-07,0.00018253455925705244
9.377860390704439e-07,0.00019237699694301722
9.628066617532033e-07,0.0002024749774215933
9.874885321387501e-07,0.00021266587069661128
1.0122021843174054e-06,0.00022309556265365872
1.037173397143975e-06,0.00023386068695149651
1.0620851433300391e-06,0.00024482550213539257
1.0864138962922908e-06,0.00025574834788248793
1.1114118155505247e-06,0.0002671893709958002
1.1363342822545862e-06,0.0002788135438219729
