spins,minimum_mu,mu,alpha,z_trap_frequency,analytical_gamma,start_gamma,end_gamma,optimum_gamma,fidelity,naive_fidelity,time,switch_time
6,37785364.00280661,39270755.997038096,0.8000020470213286,10657532.409930686,824.503255371805,716.9593524972219,948.1787436775758,716.9593524972219,0.8841903680014489,0.7175121116458606,0.00857839999999646,0.00659960777262048
8,37756389.82632718,38712062.83042581,0.8001517640665001,8296603.004056687,739.1617109966985,642.7493139101726,850.0359676462032,642.7493139101726,0.8998574655057966,0.7644428118809736,0.010959600000002971,0.008500420427225904
10,37740711.27686532,38417911.86850526,0.8000621303400667,6828692.485320178,682.2392278361716,593.2515024662363,784.5751120115972,593.2515024662363,0.9076175574163257,0.7888271715570256,0.013170200000009017,0.010296703039666929
12,37731103.244596384,38244473.95486612,0.8009567425637033,5828901.475286691,635.8184663520418,552.8856229148189,731.1912363048481,552.8856229148189,0.9092427457205141,0.8032039573282886,0.015338800000014948,0.012102981256776566
14,37724712.30797663,38130067.79451064,0.8016586594304814,5092946.4874604,599.846717584703,521.6058413780027,689.8237252224083,521.6058413780027,0.9067238329618994,0.8125372713619181,0.0173812000000053,0.01385666144099952
16,37720206.36124869,38049512.13969775,0.8013422365180941,4529379.067831489,571.9138071850173,497.31635407392815,657.7008782627698,497.31635407392815,0.9015614374232792,0.8192309514431125,0.01927059999999408,0.015536896932166804
18,37716887.97722495,37992286.563283086,0.8004361487699627,4096256.107093891,545.8781820657861,474.67668005720526,627.7599093756538,474.67668005720526,0.8945272191559657,0.8243599446991208,0.021163999999982835,0.01726535016494497
20,37714360.05157332,37946986.63983473,0.7998502448564095,3726902.7190767513,527.6369119921324,458.8147060801151,606.7824487909522,458.8147060801151,0.8859529309739222,0.8282947943390926,0.02281019999997306,0.018828455780865148
22,37712381.468778096,37913214.8989199,0.8002667331034632,3425262.682000916,508.49080017967526,442.16591319971764,584.7644202066265,442.16591319971764,0.8760548424787752,0.8311379077551274,0.024543399999962766,0.020490998209628544
24,37710798.18312957,37886143.566599645,0.7987536305453486,3178287.930219326,492.58687395720005,428.33641213669574,566.4749050507801,428.33641213669574,0.8661651707868236,0.8340806554191288,0.026151799999953214,0.02209315099685521
26,37709507.6222516,37865717.47834151,0.8012524589192287,2960453.9752684766,473.32064195770965,411.58316691974755,544.3187382513661,411.58316691974755,0.8545123934513922,0.8351668879655912,0.028034399999942033,0.02393128969040619
28,37708439.10585272,37849316.6128811,0.8024164421113054,2781611.189932981,454.7249695516611,395.4130170014445,522.9337149844102,395.4130170014445,0.8431115931626242,0.8363640770486447,0.029963599999930576,0.02585027026364679
30,37707542.50186929,37830722.41411526,0.7970344889187605,2607183.1166638355,455.06737151326473,395.71075783762154,523.3274772402544,395.71075783762154,0.8337679542228551,0.8399756783728246,0.030620599999926675,0.026737438870776457
32,37706781.36353737,37820470.721786894,0.8019806950483,2463394.2646559505,434.6139133389712,377.92514203388805,499.8060003398168,377.92514203388805,0.8211088352554726,0.8391478742251895,0.03281339999991365,0.028913870975313675
34,37706128.62147772,37808901.31228102,0.8003661465189706,2332978.245799682,427.3553947875704,371.6133867718004,491.45870400570595,371.6133867718004,0.8106301462149472,0.8409249760817834,0.03403959999990637,0.030309944606769078
36,37705563.79236224,37801627.60048888,0.8034331730311487,2226573.672497269,409.09667156853885,355.73623614655554,470.46117230381964,355.73623614655554,0.7989116070874537,0.8404629224632258,0.036256399999893205,0.03258068261316092
38,37705071.1195709,37792206.75035371,0.8010610511504029,2117152.9013584764,405.89181794141894,352.9494069055817,466.7755906326318,352.9494069055817,0.7889549458283506,0.8424003972945076,0.037168999999887785,0.03373777024681016
40,37704638.30420996,37784370.0517216,0.7972005732533927,2028067.4037789672,401.6597517434194,349.26934934210385,461.9087145049323,349.26934934210385,0.7795199142816807,0.8450347150787969,0.038159199999881904,0.03497893279348629
42,37704255.620207526,37779745.1483618,0.801207885728394,1945856.1543771385,385.61661944917483,335.3187995210216,443.45911236655104,335.32382049107537,0.7682955213778968,0.8437590955080512,0.04038599999986868,0.037333935861885
44,37703915.28527729,37773049.30181408,0.7994456913346124,1858910.6953071093,384.30445857130957,334.17779006200834,441.95012735700595,374.36816413702036,0.7892806800072774,0.8452795044101705,0.053426199999791237,0.038342973558317055
46,37703611.0059905,37767203.85764316,0.7952783515690643,1788516.0156862822,383.1872956098851,333.20634400859575,440.6653899513678,364.3028177426415,0.8251092493465351,0.8480354874851669,0.055002399999781876,0.03931902036969546
48,37703337.64360311,37763500.68974396,0.7974118768168207,1722912.6929953285,372.6227566805717,324.01978841788844,428.51617018265733,351.5622724456848,0.8351594337355239,0.8474801473246587,0.05777199999976543,0.041303430040199755
50,37703090.96509195,37760710.92385274,0.8019523736447386,1661605.6657080948,359.06215263238886,312.2279588107729,412.9214755272472,340.7323740523987,0.8374742306865492,0.8455095874252628,0.06089319999974689,0.0437471985080837
52,37702867.4552676,37756465.97042459,0.7991896274290359,1604167.1570190943,357.51216349749774,310.8801421717372,411.13898802212236,335.11744850744685,0.8497072102114531,0.8474819471143766,0.062221799999739,0.044806985272058335
