spins,mu,alpha,z_trap_frequency,analytical_gamma,optimum_gamma,fidelity,fidelity_lower_error,fidelity_upper_error,noiseless_fidelity,naive_fidelity,time,noiseless_time,switch_time
28,37709106.790327154,0.1509965304548813,2781611.189932981,15927.89717550436,15163.580855578231,0.9955527683015852,0.993512194223327,0.9975933423798434,0.9987669690568088,0.9312120494777528,0.0007830000000000125,0.0007835800000012,0.0007379984456841
30,37708124.14372701,0.155456704641231,2607183.1166638355,15357.987915288646,14662.366262275922,0.9954547101678407,0.9931717098732705,0.9977377104624109,0.999048026247638,0.9356220495826806,0.0008380000000000139,0.0008391300000015,0.0007922480532627
32,37707292.5829978,0.1586689639081662,2463394.2646559505,14846.601880907168,14210.776810004052,0.9952269374467677,0.9926385818116541,0.9978152930818813,0.9992911612786332,0.9394884355252384,0.0008930000000000152,0.0008943000000017,0.0008464139279251
34,37706581.47458745,0.1620232660911599,2332978.245799682,14382.884016191509,13781.259928832877,0.9948781247170219,0.9918864706380504,0.9978697787959934,0.9994465055635934,0.942905015138223,0.0009480000000000165,0.000949640000002,0.0009005925604929
36,37705967.73246745,0.1639525033303708,2226573.672497269,13961.473765958512,13416.006824460796,0.9946191609940158,0.9914381154123199,0.9978002065757118,0.9995226047629584,0.9459522779013364,0.001003000000000015,0.001004180000002,0.0009546734848991
38,37705433.663548805,0.1675239281844311,2117152.9013584764,13573.44872223102,13059.825845600397,0.9941814603974503,0.9907962376187661,0.9975666831761344,0.9994905796937852,0.9486754497505512,0.0010580000000000103,0.0010593200000016,0.0010088729238236
40,37704965.50405928,0.1695922544240708,2028067.4037789672,13217.354169724736,12742.560452279164,0.993503685723644,0.9896783100506511,0.9973290613966369,0.9993823620293126,0.95113671157196,0.0011120000000000058,0.0011139100000013,0.0010629683733725
42,37704552.4032481,0.1717104000446807,1945856.1543771385,12887.815318627112,12443.696563840873,0.9926469766426314,0.9883999636795828,0.9968939896056799,0.9992072729310782,0.9533665258424464,0.0011660000000000012,0.001168620000001,0.0011170695561554
44,37704185.703765,0.1755448895908701,1858910.6953071093,12580.400021086372,12155.519922126072,0.9919666726572143,0.9874688131123949,0.9964645322020337,0.998972309890696,0.9553838552511004,0.0012219999999999965,0.0012239400000007,0.0011712962758453
46,37703858.42308734,0.177773967217913,1788516.0156862822,12295.106522331444,11908.14483499856,0.991188178784542,0.9863439022840168,0.9960324552850672,0.998709328859254,0.9572374287439266,0.001275999999999992,0.0012785500000003,0.0012254102113006
48,37703564.87386043,0.1800414700091373,1722912.6929953285,12028.329458616228,11643.049080502706,0.990439979779822,0.9852142418217804,0.9956657177378636,0.9984498883195418,0.9589376720132444,0.0013309999999999874,0.00133404,0.0012795291328603
50,37703300.3819167,0.182346125401806,1661605.6657080948,11778.149565586966,11418.71707344603,0.9894520703263058,0.9837883663617957,0.9951157742908159,0.998210183155608,0.9605026189226212,0.0013859999999999827,0.0013890999999997,0.0013336528951749
52,37703061.0740824,0.1846865621145038,1604167.1570190943,11542.914831916312,11212.48899180893,0.9885316494973222,0.9823427823003971,0.9947205166942473,0.9979870731659096,0.9619475850765096,0.001440999999999978,0.0014441899999994,0.0013877813773797
