spins,analytical_gamma,start_gamma,end_gamma,optimum_gamma,fidelity,naive_fidelity,time
4,0.21019170364677117,0.11019170364677117,0.3101917036467712,0.2908337841832392,0.99846840029876,0.5809118039833053,4.300000000000001
6,0.1641197222234015,0.1191197222234014,0.2091197222234014,0.2024585785348916,0.9982158511121426,0.7152090225635752,5.399999999999997
8,0.1341696592985129,0.0891696592985129,0.1791696592985129,0.1562710381291324,0.9982283189827704,0.7851530770715522,6.399999999999993
10,0.1137667051364367,0.0687667051364367,0.1587667051364367,0.1285524207361951,0.9977544090389828,0.8277199331663089,7.19999999999999
12,0.0990462125712834,0.0540462125712834,0.1440462125712834,0.1092209597117652,0.9968461971185074,0.8562741171007631,7.999999999999988
14,0.0879264723996549,0.0429264723996549,0.1329264723996549,0.0957583198900289,0.9959656108566364,0.8767325708799667,8.699999999999985
16,0.0792217642898042,0.0692217642898042,0.0892217642898042,0.0853099029435202,0.9952769063694769,0.8921016797028428,9.299999999999985
18,0.0722137392511711,0.0622137392511711,0.0822137392511711,0.0770112115761107,0.9950783796898324,0.904066607439308,9.99999999999998
20,0.0664433491239235,0.0564433491239235,0.0764433491239235,0.0703083225345431,0.9951824551534112,0.9136438475946836,10.599999999999978
22,0.0616039065758251,0.0516039065758251,0.0716039065758251,0.0648982564703796,0.9956055661709048,0.9214824265050496,11.099999999999977
24,0.0574827820501907,0.0474827820501907,0.0674827820501907,0.0602270092327599,0.9961396214768212,0.9280159724888914,11.699999999999974
26,0.0539278972326449,0.0089278972326449,0.098927897232645,0.0562487184565034,0.9967918889073952,0.933545128045286,12.199999999999973
28,0.0508275701021056,0.0058275701021056,0.0958275701021056,0.0529715189520551,0.9973704183269596,0.9382848517085384,12.599999999999971
30,0.0480979051256257,0.0030979051256257,0.0930979051256257,0.0500209323987148,0.9979278240341672,0.9423928883238256,13.09999999999997
32,0.0456746311561724,0.0006746311561724,0.0906746311561724,0.0473131412611938,0.9983130805677548,0.945987603374187,13.599999999999968
34,0.0435076595697448,-0.0014923404302551,0.0885076595697448,0.0450421437453153,0.9985681568821606,0.949159542101619,13.999999999999966
36,0.0415573607194157,-0.0034426392805842,0.0865573607194157,0.0428883815152867,0.998705455745633,0.951979145169228,14.399999999999965
38,0.0397919571468749,-0.005208042853125,0.0847919571468749,0.0410980841489942,0.9986333038720756,0.9545020327380545,14.799999999999963
40,0.0381856611337368,-0.0068143388662631,0.0831856611337368,0.0392865471874167,0.998600347644128,0.956772705945151,15.199999999999962
42,0.0367173196566276,-0.0082826803433723,0.0817173196566276,0.0377783077982296,0.998412582864885,0.958827192246534,15.59999999999996
44,0.0353694122788838,-0.0096305877211161,0.0803694122788838,0.0362329320568995,0.9981865647293596,0.9606949700986842,15.99999999999996
46,0.0341272990398488,-0.0108727009601511,0.0791272990398488,0.034967266286778,0.998000022495556,0.9624003919995928,16.399999999999963
48,0.0329786483664508,-0.0120213516335491,0.0779786483664508,0.0337383063276106,0.9977992367768131,0.963963752027808,16.699999999999967
50,0.0319129965745846,-0.0130870034254153,0.0769129965745846,0.0326627032616764,0.9976624592304332,0.9654020973215176,17.099999999999973
52,0.0309214048830948,-0.0140785951169051,0.0759214048830948,0.0315759762067809,0.9975160448686832,0.9667298523801452,17.49999999999998
