spins,analytical_gamma,start_gamma,end_gamma,optimum_gamma,fidelity,naive_fidelity,time
12,0.0791568102265879,0.0866568102265879,0.0916568102265879,0.09032347689325457,0.9960206505775215,0.8353308093042469,7.419999999999886
16,0.0687178303825355,0.0735511637158688,0.0785511637158688,0.07621783038253546,0.9932412260360652,0.8733323673924286,8.599999999999861
20,0.0613973123739596,0.06423064570729299,0.069230645707293,0.066730645707293,0.990864059409947,0.8966632387934487,9.679999999999838
24,0.0559256613068424,0.057425661306842395,0.06242566130684239,0.0599256613068424,0.9901735077929684,0.9124850772950016,10.669999999999815
28,0.0516476078763066,0.0524809412096399,0.057480941209639896,0.05481427454297323,0.9910869881762916,0.9239441040598726,11.579999999999798
32,0.0481898361903289,0.0483565028569955,0.053356502856995495,0.0508565028569955,0.9928589841051082,0.9326405158587056,12.39999999999978
36,0.0453230871480816,0.0448230871480816,0.0498230871480816,0.047489753814748265,0.9946824514331221,0.9394749946906116,13.189999999999763
40,0.0428981679665282,0.0423981679665282,0.047398167966528196,0.0448981679665282,0.9960931918770471,0.9449937400949242,13.869999999999749
44,0.0408134335973567,0.040313433597356695,0.04531343359735669,0.04248010026402336,0.9968456385201909,0.9495475054579712,14.559999999999734
48,0.038997014936058,0.0378303482693913,0.0428303482693913,0.040497014936057965,0.9969315975444948,0.9533719995331864,15.18999999999972
52,0.0373965163301068,0.036229849663440096,0.041229849663440093,0.0387298496634401,0.9964644041365499,0.95663157787797,15.799999999999708
56,0.035972745583931,0.0348060789172644,0.0398060789172644,0.037139412250597734,0.9956201287700752,0.9594444061591326,16.399999999999764
60,0.034695739560133,0.0335290728934664,0.038529072893466396,0.03586240622679973,0.9946902993207137,0.961897662685266,16.929999999999847
64,0.0335421563131058,0.0323754896464392,0.0373754896464392,0.034542156313105865,0.9938504865878104,0.9640570989315548,17.52999999999994
68,0.032493512312569,0.0306601789792357,0.0356601789792357,0.03349351231256903,0.9930749150809114,0.965973260663719,18.050000000000022
72,0.0315349597713502,0.0297016264380169,0.0347016264380169,0.03236829310468357,0.9928645077635673,0.9676856568912447,18.650000000000116
76,0.0306544192040172,0.028821085870683803,0.033821085870683804,0.03148775253735047,0.9927900111887085,0.969225626074217,19.170000000000197
80,0.0298419515925903,0.028008618259257,0.033008618259257,0.030508618259257,0.9932258283018545,0.9706183515357832,19.76000000000029
84,0.0290892958238264,0.027255962490493103,0.032255962490493104,0.0297559624904931,0.9938774026010784,0.971884307174788,20.250000000000366
88,0.028389522421517,0.0265561890881836,0.0315561890881836,0.0290561890881836,0.9945482654781101,0.9730403131370402,20.72000000000044
92,0.027736770590034,0.0259034372567007,0.0309034372567007,0.028236770590034033,0.9953233717283924,0.9741003190915096,21.280000000000527
96,0.0271260459133528,0.025292712580019402,0.030292712580019403,0.027626045913352736,0.9962157170575473,0.9750759938433928,21.720000000000596
100,0.0265530628676553,0.024719729534322003,0.029719729534322004,0.027053062867655336,0.996923136989088,0.9759771750160864,22.14000000000066
104,0.0260141208890287,0.0241807875556954,0.029180787555695403,0.026514120889028735,0.9974089422578426,0.976812216129566,22.540000000000724
108,0.0255060058757208,0.0236726725423874,0.028672672542387402,0.026006005875720734,0.9976563806419426,0.9775882574292524,22.940000000000786
112,0.0250259111877047,0.023192577854371402,0.028192577854371403,0.025525911187704736,0.9976647683101048,0.9783114393489152,23.320000000000846
116,0.0245713737480366,0.0227380404147032,0.0277380404147032,0.025071373748036533,0.9974464029887835,0.9789870723235088,23.690000000000904
120,0.0241402219541399,0.0223068886208066,0.027306888620806602,0.02447355528747327,0.997340654954101,0.9796197730394428,24.190000000000982
