time,purity
0.0,1.0
2.8034359554960314e-08,0.9999985640258413
5.495971421749521e-08,0.999994840432319
8.253315137393088e-08,0.9999886538874068
1.0969303086948564e-07,0.9999798401365924
1.3655710026721967e-07,0.9999688029866087
1.6347469568669523e-07,0.999955486411925
1.8985506836559857e-07,0.999939865259144
2.1626049216225815e-07,0.9999219531449024
2.4262793284798254e-07,0.9999019427359693
2.679821101782739e-07,0.999880328383877
2.936739061486867e-07,0.9998562007542343
3.196319885302426e-07,0.9998298181664442
3.4527796781059466e-07,0.9998014317191818
3.6983719917025297e-07,0.9997720627512485
3.950043694905955e-07,0.9997400917840623
4.206361376666234e-07,0.9997053710742995
4.4605509226722386e-07,0.9996685685721065
4.7096571191595363e-07,0.9996305525901972
4.958097283525813e-07,0.9995907045864655
5.207959621011437e-07,0.9995483500560169
5.459399309694304e-07,0.9995036424251926
5.711983270263196e-07,0.9994568247475355
5.958432323733935e-07,0.999408967300994
6.197828825562383e-07,0.9993604315722432
6.444401368423819e-07,0.999308654479036
6.695301833335715e-07,0.9992539099859881
6.944528197159466e-07,0.9991972536035163
7.190081792973856e-07,0.9991395325684508
7.433174793268078e-07,0.9990805615174357
7.676246061847181e-07,0.9990194500129187
7.92176722004699e-07,0.9989556976757846
8.170522902794687e-07,0.9988892861884738
8.417325347023384e-07,0.9988212909524772
8.657385099626314e-07,0.9987530589005924
8.89502908712758e-07,0.9986838000109797
9.140225304752573e-07,0.9986104666997233
9.385714263780458e-07,0.9985348463323879
9.63190058263117e-07,0.9984570443845063
9.87835221382143e-07,0.9983773500957732
1.011792567395493e-06,0.998297826710984
1.0351669451966911e-06,0.9982182982605373
1.059298154610132e-06,0.9981344962165863
1.0838920166527115e-06,0.998047148682871
1.108406810045933e-06,0.9979578906186193
1.1327417508372876e-06,0.997867412467819
1.1569330352326812e-06,0.9977757042892906
1.1804091253569148e-06,0.9976847128627899
1.2041039444555216e-06,0.9975909513315806
1.228361124119535e-06,0.9974932586579789
1.2528800256865547e-06,0.9973925455502769
1.277163795381291e-06,0.9972906565408642
1.3011348403782314e-06,0.9971882939945559
1.3248994210176885e-06,0.9970850987458404
1.3485200680075837e-06,0.9969805273228753
1.3723469444540205e-06,0.9968731297258949
1.3966339906274466e-06,0.9967619563953914
1.420996449171822e-06,0.9966484715160745
1.4450050028239656e-06,0.9965345532693843
1.468676457321623e-06,0.9964205179883469
1.4922825411060153e-06,0.9963051084681975
1.5159456600182877e-06,0.9961874225755941
1.5397885697763641e-06,0.9960669483539277
1.5640286080805736e-06,0.9959427805772277
1.5882365710397514e-06,0.9958168284012265
1.6120398372254695e-06,0.9956909471961397
